case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
ok,47,20000000,offer,5,1,5,2,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,1,0,0,0,1,0,1,0
ok,48,20000000,admit,5,1,5,2,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,2,0,0,1,2,0,2,0
ok,49,40000000,offer,4,5,4,3,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,2,0,0,1,2,2,0,0
ok,50,40000000,admit,4,5,4,3,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,3,0,0,2,3,3,0,0
ok,51,40000000,offer,5,1,5,3,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,2,0,0,1,2,0,2,0
ok,52,40000000,admit,5,1,5,3,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,3,0,0,2,3,0,3,0
ok,53,60000000,offer,4,5,4,4,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,3,0,0,2,3,3,0,0
ok,54,60000000,admit,4,5,4,4,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,4,0,0,3,4,4,0,0
ok,55,60000000,offer,5,1,5,4,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,3,0,0,2,3,0,3,0
ok,56,60000000,admit,5,1,5,4,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,4,0,0,3,4,0,4,0
ok,57,80000000,offer,4,5,4,5,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,4,0,0,3,4,4,0,0
ok,58,80000000,admit,4,5,4,5,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,5,0,0,4,5,5,0,0
ok,59,80000000,offer,5,1,5,5,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,4,0,0,3,4,0,4,0
ok,60,80000000,admit,5,1,5,5,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,5,0,0,4,5,0,5,0
ok,61,100000000,offer,4,5,4,6,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,5,0,0,4,5,5,0,0
ok,62,100000000,admit,4,5,4,6,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,6,0,0,5,6,6,0,0
ok,63,100000000,offer,5,1,5,6,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,5,0,0,4,5,0,5,0
ok,64,100000000,admit,5,1,5,6,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,6,0,0,5,6,0,6,0
ok,65,120000000,offer,4,5,4,7,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,6,0,0,5,6,6,0,0
