seed,row,time_s,event,peer,packet_id,sequence,threshold_before,threshold_after,ack_count_before,ack_count_after,outstanding_before,outstanding_after,retry_requests_before
128,8653,300.0,hop_admit,8,5,10,0,0,0,0,0,1,0
128,9130,303.444000027778,hop_retry,8,5,10,0,0,0,0,1,1,0
128,9229,304.304292441945,hop_ack,8,5,10,0,0,0,0,1,0,1
128,9232,304.304292469723,hop_admit,8,11,11,0,0,0,0,0,1,0
128,9308,304.889292441945,hop_ack,8,11,11,0,0,0,1,1,0,0
128,9311,304.889292469723,hop_admit,8,17,12,0,0,1,1,0,1,0
128,9439,305.682292441945,hop_ack,8,17,12,0,0,1,2,1,0,0
128,9442,305.682292469723,hop_admit,8,23,13,0,0,2,2,0,1,0
128,9522,306.436292441945,hop_ack,8,23,13,0,1,2,0,1,0,0
128,9525,306.436292469723,hop_admit,8,29,14,1,1,0,0,0,1,0
128,9528,306.436292469723,hop_admit,8,35,15,1,1,0,0,1,2,0
128,9657,307.229292441945,hop_ack,8,29,14,1,1,0,1,2,1,0
128,9660,307.229292469723,hop_admit,8,41,16,1,1,1,1,1,2,0
128,9799,308.061292441945,hop_ack,8,41,16,1,1,1,2,2,1,0
128,9801,308.061292441945,hop_ack,8,35,15,1,2,2,0,1,0,0
128,9804,308.061292469723,hop_admit,8,47,17,2,2,0,0,0,1,0
128,9807,308.061292469723,hop_admit,8,53,18,2,2,0,0,1,2,0
128,9810,308.061292469723,hop_admit,8,59,19,2,2,0,0,2,3,0
128,9890,308.503292441945,hop_ack,8,47,17,2,2,0,1,3,2,0
128,9893,308.503292469723,hop_admit,8,65,20,2,2,1,1,2,3,0
128,10172,310.776000027778,hop_retry,8,53,18,2,2,1,1,3,3,0
128,10209,311.257000027778,hop_retry,8,59,19,2,2,1,1,3,3,0
128,10331,311.881000027778,hop_retry,8,65,20,2,2,1,1,3,3,0
128,10380,312.247292441945,hop_ack,8,59,19,2,2,1,0,3,2,1
128,10382,312.247292441945,hop_ack,8,53,18,2,2,0,0,2,1,1
128,10385,312.247292469723,hop_admit,8,71,21,2,2,0,0,1,2,0
128,10388,312.247292469723,hop_admit,8,77,22,2,2,0,0,2,3,0
128,10529,313.248292441945,hop_ack,8,65,20,2,2,0,0,3,2,1
128,10532,313.248292469723,hop_admit,8,83,23,2,2,0,0,2,3,0
128,10729,314.743292441945,hop_ack,8,83,23,2,2,0,1,3,2,0
128,10732,314.743292469723,hop_admit,8,89,24,2,2,1,1,2,3,0
128,10759,314.936000027778,hop_retry,8,71,21,2,2,1,1,3,3,0
128,10854,315.560000027778,hop_retry,8,77,22,2,2,1,1,3,3,0
128,11066,317.159000027778,hop_retry,8,89,24,2,2,1,1,3,3,0
128,11128,317.694292441945,hop_ack,8,89,24,2,2,1,0,3,2,1
128,11131,317.694292469723,hop_admit,8,95,25,2,2,0,0,2,3,0
128,11183,317.835000027778,hop_retry,8,71,21,2,2,0,0,3,3,1
128,11215,318.121000027778,hop_retry,8,77,22,2,2,0,0,3,3,1
128,11447,320.058000027778,hop_retry,8,95,25,2,2,0,0,3,3,0
128,11558,320.814292441945,hop_ack,8,95,25,2,2,0,0,3,2,1
128,11561,320.814292469723,hop_admit,8,105,26,2,2,0,0,2,3,0
128,11646,321.503292441945,hop_ack,8,105,26,2,2,0,1,3,2,0
128,11649,321.503292469723,hop_admit,8,106,27,2,2,1,1,2,3,0
128,11773,322.396000027778,hop_failed,8,71,21,2,1,1,0,3,2,2
128,11845,323.007000027778,hop_failed,8,77,22,1,0,0,0,2,1,2
128,11932,323.711000027778,hop_retry,8,106,27,0,0,0,0,1,1,0
128,12047,324.597292441945,hop_ack,8,106,27,0,0,0,0,1,0,1
128,12050,324.597292469723,hop_admit,8,110,28,0,0,0,0,0,1,0
128,12230,325.728292441945,hop_dack,8,110,28,0,0,0,0,1,1,0
128,14811,345.728292469723,hop_dack_expired,8,110,28,0,0,0,0,1,0,0
128,14813,345.728292497501,hop_admit,8,111,29,0,0,0,0,0,1,0
128,15008,347.087292441945,hop_ack,8,111,29,0,0,0,1,1,0,0
128,15011,347.087292469723,hop_admit,8,116,30,0,0,1,1,0,1,0
128,15119,347.776292441945,hop_ack,8,116,30,0,0,1,2,1,0,0
128,15122,347.776292469723,hop_admit,8,121,31,0,0,2,2,0,1,0
128,15187,348.426292441945,hop_ack,8,121,31,0,1,2,0,1,0,0
128,15190,348.426292469723,hop_admit,8,122,32,1,1,0,0,0,1,0
128,15193,348.426292469723,hop_admit,8,124,33,1,1,0,0,1,2,0
128,15376,349.583292441945,hop_ack,8,124,33,1,1,0,1,2,1,0
128,15378,349.583292441945,hop_ack,8,122,32,1,1,1,2,1,0,0
128,15381,349.583292469723,hop_admit,8,137,34,1,1,2,2,0,1,0
128,15384,349.583292469723,hop_admit,8,138,35,1,1,2,2,1,2,0
128,15518,350.363292441945,hop_ack,8,137,34,1,2,2,0,2,1,0
128,15521,350.363292469723,hop_admit,8,142,36,2,2,0,0,1,2,0
128,15524,350.363292469723,hop_admit,8,147,37,2,2,0,0,2,3,0
128,15588,350.896292441945,hop_ack,8,138,35,2,2,0,1,3,2,0
128,15591,350.896292469723,hop_admit,8,159,38,2,2,1,1,2,3,0
128,15740,352.131292441945,hop_ack,8,147,37,2,2,1,2,3,2,0
128,15743,352.131292469723,hop_admit,8,171,39,2,2,2,2,2,3,0
128,15872,353.052000027778,hop_retry,8,142,36,2,2,2,2,3,3,0
128,15955,353.821292441945,hop_ack,8,159,38,2,3,2,0,3,2,0
128,15957,353.821292441945,hop_ack,8,142,36,3,3,0,0,2,1,1
128,15960,353.821292469723,hop_admit,8,172,40,3,3,0,0,1,2,0
128,15963,353.821292469723,hop_admit,8,176,41,3,3,0,0,2,3,0
128,15966,353.821292469723,hop_admit,8,178,42,3,3,0,0,3,4,0
128,16048,354.484292441945,hop_dack,8,172,40,3,3,0,0,4,4,0
128,16082,354.690000027778,hop_retry,8,171,39,3,3,0,0,4,4,0
128,16245,355.719292441945,hop_dack,8,178,42,3,3,0,0,4,4,0
128,16247,355.719292441945,hop_dack,8,176,41,3,3,0,0,4,4,0
128,16249,355.719292441945,hop_dack,8,171,39,3,3,0,0,4,4,1
128,18501,374.484292469723,hop_dack_expired,8,172,40,3,3,0,0,4,3,0
128,18503,374.484292497501,hop_admit,8,181,43,3,3,0,0,3,4,0
128,18655,375.719292469723,hop_dack_expired,8,178,42,3,3,0,0,4,3,0
128,18656,375.719292469723,hop_dack_expired,8,176,41,3,3,0,0,3,2,0
128,18657,375.719292469723,hop_dack_expired,8,171,39,3,3,0,0,2,1,1
128,18659,375.719292497501,hop_admit,8,189,44,3,3,0,0,1,2,0
128,18662,375.719292497501,hop_admit,8,259,45,3,3,0,0,2,3,0
128,18665,375.719292497501,hop_admit,8,263,46,3,3,0,0,3,4,0
128,18739,376.376292441945,hop_ack,8,189,44,3,3,0,1,4,3,0
128,18742,376.376292469723,hop_admit,8,264,47,3,3,1,1,3,4,0
128,18822,376.881000027778,hop_retry,8,181,43,3,3,1,1,4,4,0
128,18921,377.728292441945,hop_dack,8,264,47,3,3,1,0,4,4,0
128,18923,377.728292441945,hop_dack,8,263,46,3,3,0,0,4,4,0
128,18925,377.728292441945,hop_ack,8,259,45,3,3,0,1,4,3,0
128,18928,377.728292469723,hop_admit,8,268,48,3,3,1,1,3,4,0
128,19022,378.638292441945,hop_dack,8,268,48,3,3,1,0,4,4,0
128,19024,378.638292441945,hop_dack,8,181,43,3,3,0,0,4,4,1
128,21031,397.728292469723,hop_dack_expired,8,264,47,3,3,0,0,4,3,0
128,21032,397.728292469723,hop_dack_expired,8,263,46,3,3,0,0,3,2,0
128,21034,397.728292497501,hop_admit,8,269,49,3,3,0,0,2,3,0
128,21037,397.728292497501,hop_admit,8,274,50,3,3,0,0,3,4,0
128,21130,398.638292469723,hop_dack_expired,8,268,48,3,3,0,0,4,3,0
128,21131,398.638292469723,hop_dack_expired,8,181,43,3,3,0,0,3,2,1
128,21133,398.638292497501,hop_admit,8,275,51,3,3,0,0,2,3,0
128,21136,398.638292497501,hop_admit,8,279,52,3,3,0,0,3,4,0
128,21324,400.179292441945,hop_dack,8,279,52,3,3,0,0,4,4,0
128,21326,400.179292441945,hop_dack,8,275,51,3,3,0,0,4,4,0
128,21328,400.179292441945,hop_dack,8,274,50,3,3,0,0,4,4,0
128,21348,400.385000027778,hop_retry,8,269,49,3,3,0,0,4,4,0
128,21426,400.777292441945,hop_dack,8,269,49,3,3,0,0,4,4,1
128,23532,420.179292469723,hop_dack_expired,8,279,52,3,3,0,0,4,3,0
128,23533,420.179292469723,hop_dack_expired,8,275,51,3,3,0,0,3,2,0
128,23534,420.179292469723,hop_dack_expired,8,274,50,3,3,0,0,2,1,0
128,23536,420.179292497501,hop_admit,8,284,53,3,3,0,0,1,2,0
128,23539,420.179292497501,hop_admit,8,287,54,3,3,0,0,2,3,0
128,23542,420.179292497501,hop_admit,8,288,55,3,3,0,0,3,4,0
128,23603,420.777292469723,hop_dack_expired,8,269,49,3,3,0,0,4,3,1
128,23605,420.777292497501,hop_admit,8,294,56,3,3,0,0,3,4,0
128,23761,422.123292441945,hop_ack,8,294,56,3,3,0,1,4,3,0
128,23763,422.123292441945,hop_ack,8,287,54,3,3,1,2,3,2,0
128,23766,422.123292469723,hop_admit,8,295,57,3,3,2,2,2,3,0
128,23769,422.123292469723,hop_admit,8,296,58,3,3,2,2,3,4,0
128,23883,422.589000027778,hop_retry,8,284,53,3,3,2,2,4,4,0
128,23989,423.382000027778,hop_retry,8,288,55,3,3,2,2,4,4,0
128,24040,423.696292441945,hop_dack,8,296,58,3,3,2,0,4,4,0
128,24042,423.696292441945,hop_ack,8,295,57,3,3,0,1,4,3,0
128,24044,423.696292441945,hop_dack,8,284,53,3,3,1,0,3,3,1
128,24047,423.696292469723,hop_admit,8,353,59,3,3,0,0,3,4,0
128,24193,424.788292441945,hop_dack,8,353,59,3,3,0,0,4,4,0
128,24359,425.826000027778,hop_retry,8,288,55,3,3,0,0,4,4,1
128,24447,426.413292441945,hop_dack,8,288,55,3,3,0,0,4,4,2
128,26536,443.696292469723,hop_dack_expired,8,296,58,3,3,0,0,4,3,0
128,26537,443.696292469723,hop_dack_expired,8,284,53,3,3,0,0,3,2,1
128,26539,443.696292497501,hop_admit,8,356,60,3,3,0,0,2,3,0
128,26542,443.696292497501,hop_admit,8,357,61,3,3,0,0,3,4,0
128,26685,444.788292469723,hop_dack_expired,8,353,59,3,3,0,0,4,3,0
128,26687,444.788292497501,hop_admit,8,358,62,3,3,0,0,3,4,0
128,26770,445.445292441945,hop_dack,8,358,62,3,3,0,0,4,4,0
128,26772,445.445292441945,hop_dack,8,357,61,3,3,0,0,4,4,0
128,26846,446.093000027778,hop_retry,8,356,60,3,3,0,0,4,4,0
128,27129,448.277000027778,hop_retry,8,356,60,3,3,0,0,4,4,1
128,27643,452.617000027778,hop_failed,8,356,60,3,2,0,0,4,3,2
128,29198,465.445292469723,hop_dack_expired,8,358,62,2,2,0,0,3,2,0
128,29199,465.445292469723,hop_dack_expired,8,357,61,2,2,0,0,2,1,0
128,29201,465.445292497501,hop_admit,8,360,63,2,2,0,0,1,2,0
128,29204,465.445292497501,hop_admit,8,361,64,2,2,0,0,2,3,0
128,29327,466.413292469723,hop_dack_expired,8,288,55,2,2,0,0,3,2,2
128,29329,466.413292497501,hop_admit,8,413,65,2,2,0,0,2,3,0
128,29362,466.505292441945,hop_ack,8,361,64,2,2,0,1,3,2,0
128,29364,466.505292441945,hop_ack,8,360,63,2,2,1,2,2,1,0
128,29367,466.505292469723,hop_admit,8,414,66,2,2,2,2,1,2,0
128,29370,466.505292469723,hop_admit,8,415,67,2,2,2,2,2,3,0
128,29517,467.766292441945,hop_ack,8,413,65,2,3,2,0,3,2,0
128,29520,467.766292469723,hop_admit,8,419,68,3,3,0,0,2,3,0
128,29523,467.766292469723,hop_admit,8,460,69,3,3,0,0,3,4,0
128,29612,468.650292441945,hop_dack,8,460,69,3,3,0,0,4,4,0
128,29614,468.650292441945,hop_dack,8,419,68,3,3,0,0,4,4,0
128,29666,469.103000027778,hop_retry,8,414,66,3,3,0,0,4,4,0
128,29722,469.376000027778,hop_retry,8,415,67,3,3,0,0,4,4,0
128,29814,470.158292441945,hop_dack,8,415,67,3,3,0,0,4,4,1
128,29816,470.158292441945,hop_dack,8,414,66,3,3,0,0,4,4,1
128,31887,488.650292469723,hop_dack_expired,8,460,69,3,3,0,0,4,3,0
128,31888,488.650292469723,hop_dack_expired,8,419,68,3,3,0,0,3,2,0
128,31890,488.650292497501,hop_admit,8,461,70,3,3,0,0,2,3,0
128,31893,488.650292497501,hop_admit,8,467,71,3,3,0,0,3,4,0
128,32085,490.158292469723,hop_dack_expired,8,415,67,3,3,0,0,4,3,1
128,32086,490.158292469723,hop_dack_expired,8,414,66,3,3,0,0,3,2,1
128,32088,490.158292497501,hop_admit,8,468,72,3,3,0,0,2,3,0
128,32091,490.158292497501,hop_admit,8,469,73,3,3,0,0,3,4,0
128,32100,490.191292441945,hop_dack,8,467,71,3,3,0,0,4,4,0
128,32102,490.191292441945,hop_ack,8,461,70,3,3,0,1,4,3,0
128,32106,490.191292469723,hop_admit,8,471,74,3,3,1,1,3,4,0
128,32208,490.971292441945,hop_dack,8,469,73,3,3,1,0,4,4,0
128,32210,490.971292441945,hop_dack,8,468,72,3,3,0,0,4,4,0
128,32456,493.075000027778,hop_retry,8,471,74,3,3,0,0,4,4,0
128,32511,493.610292441945,hop_dack,8,471,74,3,3,0,0,4,4,1
128,34647,510.191292469723,hop_dack_expired,8,467,71,3,3,0,0,4,3,0
128,34649,510.191292497501,hop_admit,8,477,75,3,3,0,0,3,4,0
128,34739,510.971292469723,hop_dack_expired,8,469,73,3,3,0,0,4,3,0
128,34740,510.971292469723,hop_dack_expired,8,468,72,3,3,0,0,3,2,0
128,34742,510.971292497501,hop_admit,8,518,76,3,3,0,0,2,3,0
128,34745,510.971292497501,hop_admit,8,519,77,3,3,0,0,3,4,0
128,34818,511.329292441945,hop_ack,8,518,76,3,3,0,1,4,3,0
128,34820,511.329292441945,hop_ack,8,477,75,3,3,1,2,3,2,0
128,34823,511.329292469723,hop_admit,8,542,78,3,3,2,2,2,3,0
128,34826,511.329292469723,hop_admit,8,581,79,3,3,2,2,3,4,0
128,34972,512.486292441945,hop_dack,8,542,78,3,3,2,0,4,4,0
128,35092,513.097292441945,hop_dack,8,581,79,3,3,0,0,4,4,0
128,35158,513.610292469723,hop_dack_expired,8,471,74,3,3,0,0,4,3,1
128,35160,513.610292497501,hop_admit,8,582,80,3,3,0,0,3,4,0
128,35175,513.667000027778,hop_retry,8,519,77,3,3,0,0,4,4,0
128,35323,514.748292441945,hop_dack,8,519,77,3,3,0,0,4,4,1
128,35444,515.799000027778,hop_retry,8,582,80,3,3,0,0,4,4,0
128,35541,516.672292441945,hop_dack,8,582,80,3,3,0,0,4,4,1
128,37325,532.486292469723,hop_dack_expired,8,542,78,3,3,0,0,4,3,0
128,37327,532.486292497501,hop_admit,8,584,81,3,3,0,0,3,4,0
128,37420,533.097292469723,hop_dack_expired,8,581,79,3,3,0,0,4,3,0
128,37422,533.097292497501,hop_admit,8,585,82,3,3,0,0,3,4,0
128,37433,533.169292441945,hop_dack,8,584,81,3,3,0,0,4,4,0
128,37518,533.741292441945,hop_dack,8,585,82,3,3,0,0,4,4,0
128,37666,534.748292469723,hop_dack_expired,8,519,77,3,3,0,0,4,3,1
128,37668,534.748292497501,hop_admit,8,586,83,3,3,0,0,3,4,0
128,37891,536.672292469723,hop_dack_expired,8,582,80,3,3,0,0,4,3,1
128,37893,536.672292497501,hop_admit,8,591,84,3,3,0,0,3,4,0
128,37909,536.781000027778,hop_retry,8,586,83,3,3,0,0,4,4,0
128,38018,537.797292441945,hop_dack,8,591,84,3,3,0,0,4,4,0
128,38020,537.797292441945,hop_dack,8,586,83,3,3,0,0,4,4,1
128,39823,553.169292469723,hop_dack_expired,8,584,81,3,3,0,0,4,3,0
128,39825,553.169292497501,hop_admit,8,592,85,3,3,0,0,3,4,0
128,39919,553.741292469723,hop_dack_expired,8,585,82,3,3,0,0,4,3,0
128,39921,553.741292497501,hop_admit,8,642,86,3,3,0,0,3,4,0
128,39975,554.255292441945,hop_dack,8,642,86,3,3,0,0,4,4,0
128,39977,554.255292441945,hop_ack,8,592,85,3,3,0,1,4,3,0
128,39980,554.255292469723,hop_admit,8,643,87,3,3,1,1,3,4,0
128,40088,554.944292441945,hop_dack,8,643,87,3,3,1,0,4,4,0
128,40412,557.797292469723,hop_dack_expired,8,591,84,3,3,0,0,4,3,0
128,40413,557.797292469723,hop_dack_expired,8,586,83,3,3,0,0,3,2,1
128,40415,557.797292497501,hop_admit,8,644,88,3,3,0,0,2,3,0
128,40418,557.797292497501,hop_admit,8,646,89,3,3,0,0,3,4,0
128,40533,558.831292441945,hop_dack,8,646,89,3,3,0,0,4,4,0
128,40535,558.831292441945,hop_dack,8,644,88,3,3,0,0,4,4,0
128,42348,574.255292469723,hop_dack_expired,8,642,86,3,3,0,0,4,3,0
128,42350,574.255292497501,hop_admit,8,649,90,3,3,0,0,3,4,0
128,42430,574.944292469723,hop_dack_expired,8,643,87,3,3,0,0,4,3,0
128,42432,574.944292497501,hop_admit,8,695,91,3,3,0,0,3,4,0
128,42498,575.367292441945,hop_dack,8,695,91,3,3,0,0,4,4,0
128,42612,576.457000027778,hop_retry,8,649,90,3,3,0,0,4,4,0
128,42759,577.512292441945,hop_dack,8,649,90,3,3,0,0,4,4,1
128,42950,578.831292469723,hop_dack_expired,8,646,89,3,3,0,0,4,3,0
128,42951,578.831292469723,hop_dack_expired,8,644,88,3,3,0,0,3,2,0
128,42953,578.831292497501,hop_admit,8,696,92,3,3,0,0,2,3,0
128,42956,578.831292497501,hop_admit,8,699,93,3,3,0,0,3,4,0
128,43098,579.839292441945,hop_dack,8,696,92,3,3,0,0,4,4,0
128,43260,581.462000027778,hop_retry,8,699,93,3,3,0,0,4,4,0
128,43318,581.997292441945,hop_dack,8,699,93,3,3,0,0,4,4,1
128,44897,595.367292469723,hop_dack_expired,8,695,91,3,3,0,0,4,3,0
128,44899,595.367292497501,hop_admit,8,704,94,3,3,0,0,3,4,0
128,45001,596.362292441945,hop_dack,8,704,94,3,3,0,0,4,4,0
128,45169,597.512292469723,hop_dack_expired,8,649,90,3,3,0,0,4,3,1
128,45171,597.512292497501,hop_admit,8,709,95,3,3,0,0,3,4,0
128,45476,599.839292469723,hop_dack_expired,8,696,92,3,3,0,0,4,3,0
128,45478,599.839292497501,hop_admit,8,713,96,3,3,0,0,3,4,0
128,45494,599.909000027778,hop_retry,8,709,95,3,3,0,0,4,4,0
128,45723,601.937000027778,hop_retry,8,713,96,3,3,0,0,4,4,0
128,45741,601.997292469723,hop_dack_expired,8,699,93,3,3,0,0,4,3,1
128,45743,601.997292497501,hop_admit,8,754,97,3,3,0,0,3,4,0
128,45790,602.470000027778,hop_retry,8,709,95,3,3,0,0,4,4,1
128,45855,603.018292441945,hop_dack,8,754,97,3,3,0,0,4,4,0
128,46002,604.082000027778,hop_retry,8,713,96,3,3,0,0,4,4,1
128,46315,607.057000027778,hop_failed,8,709,95,3,2,0,0,4,3,2
128,46490,608.357000027778,hop_failed,8,713,96,2,1,0,0,3,2,2
128,47384,616.362292469723,hop_dack_expired,8,704,94,1,1,0,0,2,1,0
128,47386,616.362292497501,hop_admit,8,755,98,1,1,0,0,1,2,0
128,47667,618.655000027778,hop_retry,8,755,98,1,1,0,0,2,2,0
128,47790,619.697292441945,hop_ack,8,755,98,1,1,0,0,2,1,1
128,47793,619.697292469723,hop_admit,8,764,99,1,1,0,0,1,2,0
128,47905,620.321292441945,hop_dack,8,764,99,1,1,0,0,2,2,0
128,48197,623.018292469723,hop_dack_expired,8,754,97,1,1,0,0,2,1,0
128,48199,623.018292497501,hop_admit,8,765,100,1,1,0,0,1,2,0
128,48456,625.246000027778,hop_retry,8,765,100,1,1,0,0,2,2,0
128,48508,625.716292441945,hop_dack,8,765,100,1,1,0,0,2,2,1
128,50198,640.321292469723,hop_dack_expired,8,764,99,1,1,0,0,2,1,0
128,50200,640.321292497501,hop_admit,8,798,101,1,1,0,0,1,2,0
128,50346,641.407292441945,hop_ack,8,798,101,1,1,0,1,2,1,0
128,50349,641.407292469723,hop_admit,8,799,102,1,1,1,1,1,2,0
128,50425,642.005292441945,hop_ack,8,799,102,1,1,1,2,2,1,0
128,50428,642.005292469723,hop_admit,8,803,103,1,1,2,2,1,2,0
128,50492,642.538292441945,hop_dack,8,803,103,1,1,2,0,2,2,0
128,50900,645.716292469723,hop_dack_expired,8,765,100,1,1,0,0,2,1,1
128,50902,645.716292497501,hop_admit,8,812,104,1,1,0,0,1,2,0
128,51052,646.711292441945,hop_dack,8,812,104,1,1,0,0,2,2,0
128,52957,662.538292469723,hop_dack_expired,8,803,103,1,1,0,0,2,1,0
128,52959,662.538292497501,hop_admit,8,813,105,1,1,0,0,1,2,0
128,53179,664.558000027778,hop_retry,8,813,105,1,1,0,0,2,2,0
128,53416,666.711292469723,hop_dack_expired,8,812,104,1,1,0,0,2,1,0
128,53418,666.711292497501,hop_admit,8,851,106,1,1,0,0,1,2,0
128,53446,666.872000027778,hop_retry,8,813,105,1,1,0,0,2,2,1
128,53543,667.784292441945,hop_ack,8,813,105,1,1,0,0,2,1,2
128,53546,667.784292469723,hop_admit,8,857,107,1,1,0,0,1,2,0
128,53651,668.642292441945,hop_ack,8,857,107,1,1,0,1,2,1,0
128,53654,668.642292469723,hop_admit,8,862,108,1,1,1,1,1,2,0
128,53721,669.030000027778,hop_retry,8,851,106,1,1,1,1,2,2,0
128,53853,670.085292441945,hop_ack,8,862,108,1,1,1,2,2,1,0
128,53855,670.085292441945,hop_dack,8,851,106,1,1,2,0,1,1,1
128,53858,670.085292469723,hop_admit,8,863,109,1,1,0,0,1,2,0
128,53957,670.891292441945,hop_dack,8,863,109,1,1,0,0,2,2,0
128,55933,690.085292469723,hop_dack_expired,8,851,106,1,1,0,0,2,1,1
128,55935,690.085292497501,hop_admit,8,899,110,1,1,0,0,1,2,0
128,56023,690.891292469723,hop_dack_expired,8,863,109,1,1,0,0,2,1,0
128,56025,690.891292497501,hop_admit,8,918,111,1,1,0,0,1,2,0
128,56125,691.665292441945,hop_ack,8,899,110,1,1,0,1,2,1,0
128,56128,691.665292469723,hop_admit,8,927,112,1,1,1,1,1,2,0
128,56247,692.471292441945,hop_dack,8,927,112,1,1,1,0,2,2,0
128,56288,693.054000027778,hop_retry,8,918,111,1,1,0,0,2,2,0
128,56403,693.862292441945,hop_dack,8,918,111,1,1,0,0,2,2,1
128,58339,712.471292469723,hop_dack_expired,8,927,112,1,1,0,0,2,1,0
128,58341,712.471292497501,hop_admit,8,931,113,1,1,0,0,1,2,0
128,58440,713.258292441945,hop_ack,8,931,113,1,1,0,1,2,1,0
128,58443,713.258292469723,hop_admit,8,958,114,1,1,1,1,1,2,0
128,58509,713.804292441945,hop_dack,8,958,114,1,1,1,0,2,2,0
128,58514,713.862292469723,hop_dack_expired,8,918,111,1,1,0,0,2,1,1
128,58516,713.862292497501,hop_admit,8,960,115,1,1,0,0,1,2,0
128,58630,714.688292441945,hop_dack,8,960,115,1,1,0,0,2,2,0
128,60841,733.804292469723,hop_dack_expired,8,958,114,1,1,0,0,2,1,0
128,60843,733.804292497501,hop_admit,8,973,116,1,1,0,0,1,2,0
128,60935,734.688292469723,hop_dack_expired,8,960,115,1,1,0,0,2,1,0
128,60937,734.688292497501,hop_admit,8,1010,117,1,1,0,0,1,2,0
128,60998,735.306292441945,hop_ack,8,1010,117,1,1,0,1,2,1,0
128,61001,735.306292469723,hop_admit,8,1012,118,1,1,1,1,1,2,0
128,61070,735.813292441945,hop_dack,8,1012,118,1,1,1,0,2,2,0
128,61181,736.526000027778,hop_retry,8,973,116,1,1,0,0,2,2,0
128,61281,737.295292441945,hop_dack,8,973,116,1,1,0,0,2,2,1
128,63422,755.813292469723,hop_dack_expired,8,1012,118,1,1,0,0,2,1,0
128,63424,755.813292497501,hop_admit,8,1013,119,1,1,0,0,1,2,0
128,63528,756.626292441945,hop_ack,8,1013,119,1,1,0,1,2,1,0
128,63531,756.626292469723,hop_admit,8,1025,120,1,1,1,1,1,2,0
128,63629,757.295292469723,hop_dack_expired,8,973,116,1,1,1,1,2,1,1
128,63631,757.295292497501,hop_admit,8,1065,121,1,1,1,1,1,2,0
128,63648,757.510292441945,hop_ack,8,1025,120,1,1,1,2,2,1,0
128,63651,757.510292469723,hop_admit,8,1069,122,1,1,2,2,1,2,0
128,63769,758.290292441945,hop_dack,8,1069,122,1,1,2,0,2,2,0
128,63771,758.290292441945,hop_dack,8,1065,121,1,1,0,0,2,2,0
128,65570,778.290292469723,hop_dack_expired,8,1069,122,1,1,0,0,2,1,0
128,65571,778.290292469723,hop_dack_expired,8,1065,121,1,1,0,0,1,0,0
128,65573,778.290292497501,hop_admit,8,1071,123,1,1,0,0,0,1,0
128,65576,778.290292497501,hop_admit,8,1072,124,1,1,0,0,1,2,0
128,65737,779.337292441945,hop_dack,8,1071,123,1,1,0,0,2,2,0
128,65826,780.117292441945,hop_dack,8,1072,124,1,1,0,0,2,2,0
128,67767,799.337292469723,hop_dack_expired,8,1071,123,1,1,0,0,2,1,0
128,67769,799.337292497501,hop_admit,8,1074,125,1,1,0,0,1,2,0
128,67883,800.117292469723,hop_dack_expired,8,1072,124,1,1,0,0,2,1,0
128,67885,800.117292497501,hop_admit,8,1111,126,1,1,0,0,1,2,0
128,67988,800.839292441945,hop_ack,8,1111,126,1,1,0,1,2,1,0
128,67991,800.839292469723,hop_admit,8,1113,127,1,1,1,1,1,2,0
128,68146,802.033000027778,hop_retry,8,1074,125,1,1,1,1,2,2,0
128,68226,802.672292441945,hop_dack,8,1074,125,1,1,1,0,2,2,1
128,68288,803.229000027778,hop_retry,8,1113,127,1,1,0,0,2,2,0
128,68347,803.699292441945,hop_dack,8,1113,127,1,1,0,0,2,2,1
128,70212,822.672292469723,hop_dack_expired,8,1074,125,1,1,0,0,2,1,1
128,70214,822.672292497501,hop_admit,8,1116,128,1,1,0,0,1,2,0
128,70320,823.699292469723,hop_dack_expired,8,1113,127,1,1,0,0,2,1,1
128,70322,823.699292497501,hop_admit,8,1156,129,1,1,0,0,1,2,0
128,70327,823.719292441945,hop_ack,8,1116,128,1,1,0,1,2,1,0
128,70331,823.719292469723,hop_admit,8,1157,130,1,1,1,1,1,2,0
128,70453,824.382292441945,hop_dack,8,1156,129,1,1,1,0,2,2,0
128,70646,826.057000027778,hop_retry,8,1157,130,1,1,0,0,2,2,0
128,70751,826.852292441945,hop_dack,8,1157,130,1,1,0,0,2,2,1
128,72460,844.382292469723,hop_dack_expired,8,1156,129,1,1,0,0,2,1,0
128,72462,844.382292497501,hop_admit,8,1161,131,1,1,0,0,1,2,0
128,72572,845.351292441945,hop_dack,8,1161,131,1,1,0,0,2,2,0
128,72752,846.852292469723,hop_dack_expired,8,1157,130,1,1,0,0,2,1,1
128,72754,846.852292497501,hop_admit,8,1202,132,1,1,0,0,1,2,0
128,73001,849.145000027778,hop_retry,8,1202,132,1,1,0,0,2,2,0
128,73070,849.667292441945,hop_dack,8,1202,132,1,1,0,0,2,2,1
128,74678,865.351292469723,hop_dack_expired,8,1161,131,1,1,0,0,2,1,0
128,74680,865.351292497501,hop_admit,8,1204,133,1,1,0,0,1,2,0
128,74731,865.852292441945,hop_dack,8,1204,133,1,1,0,0,2,2,0
128,75098,869.667292469723,hop_dack_expired,8,1202,132,1,1,0,0,2,1,1
128,75100,869.667292497501,hop_admit,8,1207,134,1,1,0,0,1,2,0
128,75147,870.129292441945,hop_dack,8,1207,134,1,1,0,0,2,2,0
