schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),360,5.1166666666666663,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),420,3.0666666666666669,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),480,2.6499999999999999,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),540,2.7666666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),600,2.2333333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),660,2.2333333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),720,2.1833333333333331,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),780,2.1333333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),840,2.25,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),900,2.4666666666666668,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),960,2.3166666666666669,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1020,2.2999999999999998,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1080,2.0333333333333332,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1140,2.0333333333333332,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1200,2.3833333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1260,2.4666666666666668,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1320,2.5166666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1380,2.3999999999999999,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1440,2.1499999999999999,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1500,2.3500000000000001,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1560,2.3666666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1620,2.4500000000000002,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1680,2.2000000000000002,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1740,2.2333333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1800,2.3833333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1860,2.3333333333333335,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1920,1.9333333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),1980,2.1000000000000001,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),2040,2.1833333333333331,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),2100,2.3500000000000001,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
csr-aggregate-series-v1,blue_radio_campus-multihop,Generator.Traffic Sent (packets/sec),2160,2.25,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,085701085c5d4065f7b7331f584dcf53f1b878f92da8f761b2c078637dc16af0
