case,node,ordinal,time_ns,min,max,draw,resolved,probes
continuous,5,1,2821000000,0,31,0,0,0
continuous,1,1,2845961000,0,31,0,0,0
continuous,5,2,3120000000,0,31,0,0,0
continuous,1,2,3144961000,0,31,0,0,0
continuous,5,3,3146000000,0,31,0,0,0
continuous,1,3,3170961000,0,31,0,0,0
continuous,5,4,3172000000,0,31,0,0,0
continuous,1,4,3196961000,0,31,0,0,0
continuous,5,5,3198000000,0,31,0,0,0
continuous,1,5,3222961000,0,31,0,0,0
continuous,5,6,3224000000,0,31,0,0,0
continuous,1,6,3248961000,0,31,0,0,0
