schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,68,3.2240000000000002,reservation_advertise,5,,,,,,,,,,,,,,,,,,,,,0,0,,,
csr-differential-trace-v1,69,3.2240000000000002,tx_start,5,4,ack,5,4,4,128,41,,,,,,,,,,,,,,0,0,short,,
csr-differential-trace-v1,70,3.2240000000000002,mac_state,5,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,71,3.2450410000000001,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,72,3.2450410000000001,reservation_prepare,1,,,,,,,,,reuse,,,,,,,,,,,,0,0,,,
csr-differential-trace-v1,73,3.2460800000000001,mac_state,5,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,74,3.248961,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,0,-1,,,
csr-differential-trace-v1,75,3.248961,statistic_sample,1,,,,,,,,,,,,,,,,,,,,,,,,MAC.ACK Queue Size (packets),0
csr-differential-trace-v1,76,3.248961,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,0,0,,,
csr-differential-trace-v1,77,3.248961,tx_start,1,5,ack,1,5,3,128,41,,,,,,,,,,,,,,0,0,short,,
csr-differential-trace-v1,78,3.248961,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,79,3.25,reservation_tick,5,,,,,,,,,,,,,,,,,,,,,0,-1,,,
csr-differential-trace-v1,80,3.2710409999999999,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,81,3.2749609999999998,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,0,-1,,,
