case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm
slow,126,580000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,127,600000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,128,600000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,129,600000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,130,600000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,131,620000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,132,620000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,133,620000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,134,620000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,135,640000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,136,640000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,137,640000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,138,640000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,139,660000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,140,660000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,141,660000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,142,660000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,143,680000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,144,680000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,145,680000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,146,680000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,147,700000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,148,700000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,149,700000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,150,700000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,151,720000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,152,720000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,153,720000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,154,720000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,155,740000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,156,740000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,157,740000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,158,740000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,159,760000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,160,760000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,161,760000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,162,760000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,163,780000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,164,780000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,165,780000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,166,780000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,167,800000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,168,800000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,169,800000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,170,800000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,171,820000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,172,820000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,173,820000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,174,820000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,175,840000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,176,840000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,177,840000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,178,840000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,179,860000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,180,860000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,181,860000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,182,860000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,183,880000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,184,880000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,185,880000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,186,880000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,187,900000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,188,900000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,189,900000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,190,900000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,191,920000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,192,920000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,193,920000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,194,920000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,195,940000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,196,940000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,197,940000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,198,940000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
slow,199,960000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
slow,200,960000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
