schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),360,2.1166666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),420,1.95,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),480,2.0166666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),540,1.9833333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (packets/sec),600,1.8666666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),60,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),120,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),180,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),240,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),300,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),360,3251.1999999999998,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),420,2995.1999999999998,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),480,3097.5999999999999,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),540,3046.4000000000001,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Traffic Sent (bits/sec),600,2867.1999999999998,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),60,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),120,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),180,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),240,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),300,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),360,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),420,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),480,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),540,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Generator.Packet Size (bits),600,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),360,1.8500000000000001,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),420,1.9666666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),480,2,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),540,2,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets/sec),600,1.8500000000000001,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),60,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),120,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),180,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),240,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),300,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),360,111,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),420,118,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),480,120,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),540,120,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (packets),600,111,ns3,packets,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),60,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),120,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),180,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),240,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),300,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),360,2841.5999999999999,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),420,3020.8000000000002,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),480,3072,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),540,3072,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits/sec),600,2841.5999999999999,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),60,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),120,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),180,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),240,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),300,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),360,170496,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),420,181248,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),480,184320,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),540,184320,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.Traffic Received (bits),600,170496,ns3,bits,bucket_sum,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),60,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),120,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),180,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),240,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),300,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),360,7.8017161310450458,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),420,7.8238195605762719,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),480,7.5581694193333364,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),540,7.720611085999999,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,Sink.End-to-End Delay (seconds),600,8.3338381130270296,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),360,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),420,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),480,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),540,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,ECC.Traffic Dropped (packets/sec),600,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),60,0.84375,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),120,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),180,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),240,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),300,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),360,11.684873949579831,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),420,15.055555555555555,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),480,14.995867768595041,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),540,15.112970711297072,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,HOP.Resend Queue Size (packets),600,15.197309417040358,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,MAC.ACK Queue Size (packets),60,1.588235294117647,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,MAC.ACK Queue Size (packets),120,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,MAC.ACK Queue Size (packets),180,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
csr-aggregate-series-v1,csr_t18_l129,MAC.ACK Queue Size (packets),240,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,e50f0c7d037cb99c1d8ca559e24b4043af32d753716cb16e2acd7628292b8b29
