seed,node,peer,source,destination,sequence,hop_sequence,completion_s,reason,resend_count,capacity_released,nsdp_released,event_index,unique_delivered_by_stop,first_delivery_s,delivery_after_hop_completion
130,4,5,8,1,3057,384,1405.391292444,ack,1,1,1,1199112,True,1465.903811086,True
130,7,8,7,1,7199,392,1405.586292442,dack,0,0,1,1199623,True,2753.878811086,True
130,8,2,7,1,5367,395,1407.861295346,dack,0,0,1,1202763,True,2330.611811086,True
130,7,8,7,1,7254,393,1409.460292442,dack,0,0,1,1204845,True,2717.153811086,True
130,8,2,7,1,5392,396,1412.229295346,dack,0,0,1,1207100,True,2336.435811086,True
130,4,5,8,1,3063,386,1412.632292444,ack,2,1,1,1207686,True,1467.476811086,True
130,4,5,8,1,3081,389,1413.464292444,ack,0,1,1,1208500,True,1479.046811086,True
130,7,8,7,1,7255,394,1415.050292442,dack,0,0,1,1210526,True,2737.355811086,True
130,4,5,7,1,2789,387,1416.281000028,no_ack,2,1,1,1212171,False,,
130,4,5,7,1,2825,390,1417.364292444,dack,0,0,1,1213141,True,1480.268811086,True
130,4,5,7,1,2811,388,1417.945000028,no_ack,2,1,1,1213828,False,,
130,7,8,7,1,7298,396,1419.015292442,dack,0,0,1,1215415,True,2733.481811086,True
130,7,8,7,1,7266,395,1419.015292442,dack,0,0,1,1215417,True,2757.297811086,True
130,8,2,7,1,5399,397,1420.939295346,dack,2,0,1,1217392,True,2337.358811086,True
130,8,2,7,1,5410,398,1421.641295346,dack,1,0,1,1218309,True,2344.066811086,True
130,8,2,7,1,5434,399,1423.721295346,dack,0,0,1,1220733,False,,
130,7,8,7,1,7313,397,1426.035292442,dack,1,0,1,1223929,True,2755.009811086,True
130,7,8,7,1,7331,398,1428.336292442,dack,1,0,1,1226621,True,2756.452811086,True
130,7,8,7,1,7381,399,1430.143292442,dack,0,0,1,1228655,True,2757.869811086,True
130,8,2,8,1,5694,400,1431.768295346,ack,1,1,1,1229838,True,2362.994811086,True
130,8,2,8,1,5705,401,1432.327295346,ack,0,1,1,1230725,True,2357.027811086,True
130,8,2,7,1,5416,402,1432.938295346,dack,0,0,1,1231470,True,2376.475811086,True
130,8,2,7,1,5482,404,1434.069295346,dack,0,0,1,1232732,True,2356.741811086,True
130,8,2,7,1,5476,403,1434.069295346,dack,0,0,1,1232734,True,2364.372811086,True
130,4,5,8,1,3096,391,1438.021292444,ack,0,1,1,1236985,True,1470.752811086,True
130,7,8,7,1,7382,400,1438.138292442,dack,1,0,1,1237213,True,2771.506811086,True
130,7,8,7,1,7433,402,1440.166292442,dack,0,0,1,1239737,True,2803.161811086,True
130,7,8,7,1,7417,401,1441.869292442,dack,1,0,1,1241455,False,,
130,8,2,7,1,5503,405,1443.741295346,dack,0,0,1,1242989,True,2374.733811086,True
130,8,2,7,1,5517,406,1444.664295346,dack,0,0,1,1244038,True,2382.481811086,True
130,4,5,8,1,3051,392,1447.299000028,no_ack,2,1,1,1247150,False,,
130,7,8,7,1,7453,403,1448.811292442,dack,1,0,1,1248508,True,2804.292811086,True
130,7,8,7,1,7480,404,1449.253292442,dack,0,0,1,1249138,True,2806.944811086,True
130,7,8,7,1,7500,405,1451.203292442,dack,0,0,1,1251026,True,2775.471811086,True
130,8,2,8,1,5774,408,1454.466295346,ack,0,1,1,1254386,True,2379.985811086,True
130,8,2,8,1,5777,409,1455.428295346,ack,0,1,1,1255613,True,2379.582811086,True
130,8,2,7,1,5510,407,1456.507295346,dack,1,0,1,1256842,False,,
130,4,5,7,1,2873,393,1457.027292444,ack,1,1,1,1257434,True,1477.889811086,True
130,8,2,8,1,5794,410,1457.495295346,ack,1,1,1,1257962,True,2380.297811086,True
130,8,2,7,1,5527,412,1457.846295346,dack,0,0,1,1258676,True,2383.430811086,True
130,8,2,8,1,5798,411,1458.847295346,ack,1,1,1,1260091,True,2403.918811086,True
130,7,8,7,1,7501,406,1459.055292442,dack,0,0,1,1260517,True,2822.843811086,True
130,8,2,8,1,5824,413,1461.889295346,ack,0,1,1,1263198,True,2386.121811086,True
130,8,2,7,1,5544,414,1462.526295346,dack,0,0,1,1264012,True,2393.869811086,True
130,7,8,7,1,7526,407,1463.462292442,dack,1,0,1,1264929,True,2783.609811086,True
130,8,2,7,1,5579,415,1463.761295346,dack,0,0,1,1265377,True,2392.595811086,True
130,7,8,7,1,7542,408,1466.075292442,dack,1,0,1,1268017,True,2805.735811086,True
130,4,5,8,1,3104,394,1466.110000028,no_ack,2,1,1,1268072,False,,
130,8,2,7,1,5584,416,1468.376295346,dack,0,0,1,1270671,True,2392.985811086,True
130,8,2,7,1,5607,417,1469.104295346,dack,0,0,1,1271622,True,2394.649811086,True
130,7,8,7,1,7587,410,1469.871292442,dack,0,0,1,1273028,True,2784.389811086,True
130,7,8,7,1,7560,409,1469.871292442,dack,0,0,1,1273030,True,2807.555811086,True
130,7,8,7,1,7609,411,1472.094292442,dack,0,0,1,1275219,True,2827.146811086,True
130,8,2,7,1,5612,418,1477.190295346,dack,0,0,1,1278920,True,2434.715811086,True
130,4,5,7,1,2832,395,1479.526000028,no_ack,2,1,1,1281735,False,,
130,7,8,7,1,7610,412,1480.037292442,dack,0,0,1,1282549,True,2819.203811086,True
130,8,2,7,1,5623,419,1482.143295346,dack,1,0,1,1284659,True,2418.348811086,True
130,8,2,7,1,5628,420,1483.079295346,dack,0,0,1,1285826,False,,
130,7,8,7,1,7648,413,1484.184292442,dack,0,0,1,1287313,False,,
130,4,5,7,1,2894,397,1484.951292444,ack,1,1,1,1288007,True,1497.493811086,True
130,4,5,7,1,2917,398,1485.666292444,ack,0,1,1,1288766,True,1498.377811086,True
130,7,8,7,1,7659,414,1486.797292442,dack,0,0,1,1290373,False,,
130,8,2,7,1,5649,421,1488.942295346,dack,1,0,1,1292701,True,2419.557811086,True
130,8,2,7,1,5693,422,1489.735295346,dack,0,0,1,1294077,True,2420.805811086,True
130,7,8,7,1,7669,415,1490.346292442,dack,0,0,1,1294766,True,2799.196811086,True
130,7,8,7,1,7711,416,1491.165292442,dack,0,0,1,1295746,True,2850.702811086,True
130,7,8,7,1,7722,417,1492.426292442,dack,0,0,1,1296906,True,2832.281811086,True
130,4,5,7,1,2884,399,1495.633000028,no_ack,2,1,1,1299956,False,,
130,8,2,7,1,5717,423,1497.041295346,dack,1,0,1,1301036,True,2438.498811086,True
130,8,2,7,1,5708,424,1497.730295346,dack,0,0,1,1301910,True,2437.146811086,True
130,4,5,7,1,2912,400,1499.472292444,ack,1,1,1,1303613,True,1535.050811086,True
130,7,8,7,1,7730,418,1500.850292442,dack,0,0,1,1305581,True,2831.423811086,True
130,4,5,7,1,2953,401,1502.150292444,ack,0,1,1,1306858,True,1529.551811086,True
130,8,2,7,1,5725,425,1502.748295346,dack,0,0,1,1307569,True,2422.274811086,True
130,8,2,7,1,5736,426,1504.009295346,dack,0,0,1,1309406,True,2423.210811086,True
130,7,8,7,1,7766,419,1504.698292442,dack,0,0,1,1310297,True,2869.578811086,True
130,4,5,7,1,2961,402,1508.390292444,ack,2,1,1,1313376,True,1541.875811086,True
130,8,2,7,1,5758,427,1509.937295346,dack,0,0,1,1315670,True,2427.019811086,True
130,7,8,7,1,7773,420,1510.132292442,dack,1,0,1,1316204,True,2837.364811086,True
130,7,8,7,1,7784,421,1511.484292442,dack,0,0,1,1317767,True,2870.046811086,True
130,7,8,7,1,7853,423,1513.161292442,dack,0,0,1,1319753,False,,
130,8,2,7,1,5763,428,1515.696295346,dack,0,0,1,1322551,True,2434.195811086,True
130,7,8,7,1,7828,422,1516.762292442,dack,2,0,1,1324039,False,,
130,8,2,7,1,5807,429,1518.777295346,dack,0,0,1,1326445,True,2435.339811086,True
130,8,2,8,1,6116,430,1519.297295346,ack,0,1,1,1327078,True,2436.860811086,True
130,8,2,7,1,5832,431,1520.038295346,dack,0,0,1,1328164,True,2437.835811086,True
130,8,2,7,1,5838,432,1523.717295346,dack,0,0,1,1331943,False,,
130,4,5,7,1,2966,403,1524.116000028,no_ack,2,1,1,1332708,False,,
130,7,8,7,1,7895,425,1525.550292442,dack,0,0,1,1334224,True,2851.664811086,True
130,7,8,7,1,7868,424,1526.811292442,dack,2,0,1,1335252,True,2852.600811086,True
130,4,5,7,1,2994,404,1527.136292444,ack,1,1,1,1335503,True,1557.189811086,True
130,7,8,7,1,7896,426,1530.932292442,dack,0,0,1,1339717,True,2853.289811086,True
130,7,8,7,1,7909,427,1532.349292442,dack,0,0,1,1340981,False,,
130,7,8,7,1,7951,428,1533.636292442,dack,0,0,1,1342637,False,,
130,8,2,7,1,5876,434,1535.807295346,dack,1,0,1,1345278,True,2461.599811086,True
130,4,5,7,1,3004,405,1536.284000028,no_ack,2,1,1,1345798,False,,
130,8,2,7,1,5916,435,1536.379295346,dack,0,0,1,1346038,True,2462.015811086,True
130,8,2,7,1,5853,433,1538.676000028,no_ack,2,1,1,1348196,False,,
130,8,2,7,1,5927,436,1539.642295346,dack,0,0,1,1349606,True,2461.131811086,True
130,8,2,8,1,6214,437,1540.890295346,ack,0,1,1,1351344,True,2463.536811086,True
130,8,2,8,1,6220,438,1541.618295346,ack,0,1,1,1352316,True,2486.260811086,True
130,8,2,7,1,5937,439,1542.502295346,dack,0,0,1,1353398,True,2491.135811086,True
130,8,2,7,1,5942,440,1544.673295346,dack,0,0,1,1356026,True,2483.062811086,True
130,7,8,7,1,7969,429,1546.246292442,dack,0,0,1,1357899,True,2897.931811086,True
130,7,8,7,1,8004,431,1553.110292442,dack,0,0,1,1364202,True,2867.251811086,True
130,7,8,7,1,7983,430,1554.176292442,dack,1,0,1,1365488,True,2868.278811086,True
130,7,8,7,1,8011,432,1556.386292442,dack,1,0,1,1368324,True,2885.607811086,True
130,7,8,7,1,8020,433,1557.400292442,dack,0,0,1,1369434,True,2885.347811086,True
130,4,5,7,1,3015,408,1557.894292444,ack,1,1,1,1369799,True,1591.769811086,True
130,4,5,8,1,3296,409,1558.310292444,ack,0,1,1,1370286,True,1598.529811086,True
130,8,2,7,1,5956,441,1559.298295346,dack,0,0,1,1371405,True,2483.634811086,True
130,8,2,7,1,6001,442,1559.818295346,dack,0,0,1,1372319,True,2485.675811086,True
130,8,2,7,1,6012,443,1560.429295346,dack,0,0,1,1372934,True,2500.703811086,True
130,8,2,7,1,6030,444,1563.575295346,dack,0,0,1,1376269,True,2490.563811086,True
130,8,2,7,1,6039,445,1565.265295346,dack,0,0,1,1378280,True,2488.886811086,True
130,4,5,7,1,3035,410,1566.578292444,ack,2,1,1,1379869,True,1634.916811086,True
130,7,8,7,1,8061,434,1567.046292442,dack,0,0,1,1380645,True,2900.882811086,True
130,7,8,7,1,8083,435,1567.852292442,dack,0,0,1,1381619,False,,
130,7,8,7,1,8112,436,1573.910292442,dack,0,0,1,1387298,True,2889.325811086,True
130,4,5,7,1,3077,411,1574.690292444,ack,2,1,1,1388235,True,1618.263811086,True
130,7,8,7,1,8119,437,1575.392292442,dack,0,0,1,1389301,True,2929.326811086,True
130,7,8,7,1,8129,438,1576.952292442,dack,0,0,1,1391308,True,2935.501811086,True
130,7,8,7,1,8151,439,1578.096292442,dack,0,0,1,1393130,True,2943.899811086,True
130,4,5,7,1,3029,413,1580.267292444,ack,1,1,1,1395409,True,1645.641811086,True
130,8,2,7,1,6139,447,1580.449295346,dack,0,0,1,1395816,True,2492.760811086,True
130,8,2,7,1,6053,446,1580.449295346,dack,0,0,1,1395818,False,,
130,8,2,7,1,6076,448,1580.904295346,dack,0,0,1,1396456,True,2493.930811086,True
130,8,2,7,1,6147,449,1584.115295346,dack,0,0,1,1399633,True,2496.140811086,True
130,4,5,8,1,3333,414,1585.415292444,ack,2,1,1,1401143,True,1657.965811086,True
130,8,2,7,1,6158,450,1585.974295346,dack,0,0,1,1401848,True,2494.970811086,True
130,7,8,7,1,8194,440,1587.911292442,dack,0,0,1,1404358,True,2947.929811086,True
130,7,8,7,1,8202,441,1588.639292442,dack,0,0,1,1405156,False,,
130,7,8,7,1,8220,442,1594.541292442,dack,0,0,1,1411018,True,2948.189811086,True
130,7,8,7,1,8229,443,1596.101292442,dack,0,0,1,1412972,True,2949.242811086,True
130,7,8,7,1,8310,445,1598.636292442,dack,0,0,1,1415934,True,2967.117811086,True
130,7,8,7,1,8242,444,1600.274292442,dack,1,0,1,1417745,True,2950.334811086,True
130,4,5,7,1,3084,415,1601.327292444,ack,2,1,1,1418827,True,1659.980811086,True
130,8,2,8,1,6478,452,1602.237295346,ack,0,1,1,1420004,True,2512.299811086,True
130,8,2,8,1,6472,451,1602.237295346,ack,0,1,1,1420007,True,2495.893811086,True
130,8,2,7,1,6170,453,1602.913295346,dack,0,0,1,1421073,False,,
130,4,5,8,1,3334,416,1603.498292444,ack,0,1,1,1421603,True,1661.644811086,True
130,8,2,7,1,6179,454,1603.836295346,dack,0,0,1,1422114,True,2497.232811086,True
130,4,5,7,1,3119,417,1604.044292444,ack,0,1,1,1422395,True,1662.749811086,True
130,8,2,8,1,6509,455,1604.499295346,ack,0,1,1,1423091,True,2512.845811086,True
130,4,5,7,1,3136,418,1604.993292444,ack,0,1,1,1423714,True,1663.412811086,True
130,8,2,7,1,6245,457,1605.357295346,dack,0,0,1,1424381,True,2500.001811086,True
130,4,5,7,1,3187,420,1606.072292444,ack,0,1,1,1425261,True,1675.008811086,True
130,4,5,7,1,3144,419,1606.072292444,ack,0,1,1,1425264,True,1663.659811086,True
130,8,2,7,1,6192,456,1607.112295346,dack,1,0,1,1426494,False,,
130,4,5,7,1,3197,422,1607.190292444,ack,0,1,1,1426668,True,1677.036811086,True
130,4,5,7,1,3159,421,1607.190292444,ack,0,1,1,1426671,True,1681.222811086,True
130,7,8,7,1,8350,446,1608.633292442,dack,0,0,1,1428630,True,2970.835811086,True
130,7,8,7,1,8356,447,1609.218292442,dack,0,0,1,1429399,True,2955.079811086,True
130,4,5,7,1,3199,423,1610.076292444,ack,1,1,1,1430043,True,1666.844811086,True
130,8,2,7,1,6264,458,1611.454295346,dack,1,0,1,1431753,True,2501.561811086,True
130,4,5,7,1,3194,424,1614.340292444,ack,2,1,1,1434736,True,1667.377811086,True
130,7,8,7,1,8372,449,1616.771292442,dack,0,0,1,1438319,True,2973.591811086,True
130,7,8,7,1,8368,448,1617.460292442,dack,1,0,1,1439511,False,,
130,7,8,7,1,8425,450,1618.994292442,dack,0,0,1,1441777,True,2955.859811086,True
130,4,5,7,1,3233,427,1620.437292444,ack,2,1,1,1443426,True,1677.621811086,True
130,7,8,7,1,8430,451,1620.710292442,dack,0,0,1,1443930,False,,
130,4,5,7,1,3250,429,1621.100292444,ack,0,1,1,1444291,True,1678.804811086,True
130,4,5,8,1,3505,428,1621.633292444,ack,2,1,1,1444870,True,1679.428811086,True
130,4,5,7,1,3279,431,1622.556292444,ack,0,1,1,1445639,True,1681.469811086,True
130,4,5,8,1,3510,430,1622.556292444,ack,0,1,1,1445642,True,1680.039811086,True
130,4,5,7,1,3302,433,1623.544292444,ack,0,1,1,1446729,True,1682.652811086,True
130,4,5,7,1,3253,432,1623.544292444,ack,0,1,1,1446732,True,1681.742811086,True
130,4,5,7,1,3309,434,1624.129292444,ack,0,1,1,1447423,True,1693.715811086,True
130,8,2,7,1,6291,460,1625.195295346,dack,0,0,1,1448362,True,2518.084811086,True
130,4,5,7,1,3313,436,1625.741292444,dack,0,0,1,1449038,True,1683.692811086,True
130,8,2,7,1,6305,461,1626.547295346,dack,0,0,1,1450119,True,2503.030811086,True
130,4,5,7,1,3371,439,1626.989292444,dack,0,0,1,1450553,True,1699.682811086,True
130,8,2,7,1,6317,462,1628.185295346,dack,0,0,1,1452116,True,2508.035811086,True
130,4,5,7,1,3359,437,1628.575292444,dack,1,0,1,1452540,True,1687.501811086,True
130,7,8,7,1,8462,452,1629.433292442,dack,0,0,1,1453683,False,,
130,4,5,7,1,3370,440,1630.837292444,dack,1,0,1,1455360,True,1688.983811086,True
130,8,2,7,1,6276,459,1631.834000028,no_ack,2,1,1,1456854,False,,
130,7,8,7,1,8473,453,1632.163292442,dack,1,0,1,1457452,True,2963.568811086,True
130,8,2,7,1,6361,463,1632.371295346,dack,0,0,1,1457641,True,2505.604811086,True
130,4,5,7,1,3400,441,1636.921292444,dack,2,0,1,1462103,True,1691.037811086,True
130,7,8,7,1,8484,454,1637.584292442,dack,0,0,1,1463158,True,2987.033811086,True
130,7,8,7,1,8493,455,1638.286292442,dack,0,0,1,1464211,True,3008.054811086,True
130,7,8,7,1,8547,457,1641.406292442,dack,0,0,1,1468428,True,3007.235811086,True
130,7,8,7,1,8542,456,1642.043292442,dack,1,0,1,1469253,True,3011.122811086,True
130,8,2,7,1,6375,464,1645.930295346,dack,0,0,1,1472102,False,,
130,4,5,7,1,3415,442,1646.775292444,dack,0,0,1,1473299,True,1698.876811086,True
130,8,2,7,1,6410,465,1647.490295346,dack,0,0,1,1474554,True,2514.093811086,True
130,8,2,8,1,6710,466,1648.725295346,ack,0,1,1,1476421,False,,
130,7,8,7,1,8580,458,1649.791292442,dack,0,0,1,1477602,True,3018.649811086,True
130,8,2,8,1,6716,467,1649.895295346,ack,0,1,1,1477716,True,2586.347811086,True
130,4,5,8,1,3659,443,1651.000292444,ack,1,1,1,1479465,True,1700.176811086,True
130,4,5,7,1,3431,446,1652.469292444,dack,0,0,1,1481004,True,1714.008811086,True
130,7,8,7,1,8591,459,1652.716292442,dack,0,0,1,1481377,True,3068.075811086,True
130,8,2,7,1,6420,469,1655.303295346,dack,0,0,1,1483632,False,,
130,8,2,7,1,6411,468,1655.303295346,dack,1,0,1,1483634,True,2588.804811086,True
130,4,5,8,1,3671,444,1657.613000028,no_ack,2,1,1,1485985,False,,
130,7,8,7,1,8606,460,1658.020292442,dack,0,0,1,1486818,True,3069.427811086,True
130,7,8,7,1,8616,461,1658.852292442,dack,0,0,1,1488032,True,3081.127811086,True
130,4,5,8,1,3678,445,1660.083000028,no_ack,2,1,1,1489671,False,,
130,7,8,7,1,8667,462,1661.777292442,dack,0,0,1,1492175,True,3075.498811086,True
130,7,8,7,1,8671,463,1662.622292442,dack,0,0,1,1493245,True,3080.854811086,True
130,8,2,8,1,6758,470,1666.301295346,ack,0,1,1,1495651,True,2590.195811086,True
130,8,2,7,1,6444,471,1667.029295346,dack,0,0,1,1496828,True,2590.832811086,True
130,4,5,7,1,3442,448,1670.617292444,dack,0,0,1,1500021,True,1711.200811086,True
130,7,8,7,1,8711,464,1670.760292442,dack,0,0,1,1500285,True,3116.318811086,True
130,8,2,7,1,6490,472,1673.334295346,dack,2,0,1,1502868,True,2597.085811086,True
130,7,8,7,1,8715,465,1673.425292442,dack,0,0,1,1503059,True,3082.141811086,True
130,8,2,7,1,6500,474,1676.610295346,dack,0,0,1,1506079,True,2604.222811086,True
130,8,2,7,1,6429,473,1676.610295346,dack,0,0,1,1506081,True,2598.775811086,True
130,7,8,7,1,8723,466,1679.028292442,dack,0,0,1,1508764,True,3081.400811086,True
130,4,5,7,1,3474,449,1681.884000028,no_ack,2,1,1,1511519,False,,
130,7,8,7,1,8778,468,1682.616292442,dack,0,0,1,1512670,False,,
130,7,8,7,1,8794,469,1683.045292442,dack,0,0,1,1513405,True,3095.791811086,True
130,7,8,7,1,8734,467,1684.631292442,dack,2,0,1,1515124,True,3101.381811086,True
130,8,2,7,1,6534,475,1687.803295346,dack,0,0,1,1518271,True,2600.426811086,True
130,7,8,7,1,8821,470,1691.534292442,dack,0,0,1,1522171,False,,
130,4,5,7,1,3436,450,1691.569000028,no_ack,2,1,1,1522241,False,,
130,7,8,7,1,8825,471,1694.329292442,dack,0,0,1,1524232,True,3120.049811086,True
130,4,5,4,1,6601,451,1695.967292444,ack,2,1,1,1525379,True,1717.440811086,True
130,8,2,7,1,6539,476,1697.163295346,dack,0,0,1,1526799,True,2601.050811086,True
130,8,2,7,1,6549,477,1697.709295346,dack,0,0,1,1527793,True,2604.625811086,True
130,7,8,7,1,8842,472,1699.737292442,dack,0,0,1,1529828,True,3117.410811086,True
130,4,5,7,1,3513,452,1701.167292444,ack,2,1,1,1530824,True,1717.752811086,True
130,7,8,7,1,8846,473,1705.782292442,dack,1,0,1,1536017,True,3123.039811086,True
130,7,8,7,1,8884,474,1708.980292442,dack,2,0,1,1539192,True,3128.616811086,True
130,8,2,7,1,6570,478,1710.930295346,dack,1,0,1,1540666,True,2605.821811086,True
130,7,8,7,1,8899,475,1712.321292442,dack,0,0,1,1542353,True,3123.520811086,True
130,4,5,7,1,3474,453,1713.383000028,no_ack,2,1,1,1543256,False,,
130,8,2,7,1,6605,479,1713.842295346,dack,0,0,1,1543800,True,2632.848811086,True
130,7,8,7,1,8929,476,1715.103292442,dack,0,0,1,1545287,True,3130.163811086,True
130,8,2,7,1,6651,481,1718.457295346,dack,0,0,1,1547849,True,2606.315811086,True
130,8,2,7,1,6616,480,1718.457295346,dack,0,0,1,1547851,True,2608.889811086,True
130,7,8,7,1,8936,477,1720.407292442,dack,0,0,1,1549737,True,3139.705811086,True
130,4,5,7,1,3514,454,1722.158000028,no_ack,2,1,1,1550836,False,,
130,7,8,7,1,8960,479,1726.348292442,dack,0,0,1,1555345,True,3140.589811086,True
130,4,5,7,1,3482,455,1727.609292444,ack,1,1,1,1556611,True,1741.087811086,True
130,7,8,7,1,8955,478,1729.910292442,dack,2,0,1,1559648,False,,
130,4,5,7,1,3548,456,1730.573292444,ack,0,1,1,1560344,True,1750.031811086,True
130,4,5,7,1,3560,457,1731.561292444,ack,0,1,1,1561584,True,1779.450811086,True
130,8,2,7,1,6657,482,1731.652295346,dack,0,0,1,1561803,True,2611.788811086,True
130,7,8,7,1,9001,480,1732.991292442,dack,0,0,1,1563694,True,3191.471811086,True
130,7,8,7,1,9016,481,1735.760292442,dack,0,0,1,1566911,True,3199.427811086,True
130,8,2,7,1,6662,483,1736.007295346,dack,0,0,1,1567132,True,2621.330811086,True
130,8,2,7,1,6729,485,1739.504295346,dack,0,0,1,1569930,True,2622.643811086,True
130,7,8,7,1,9044,482,1741.207292442,dack,0,0,1,1571649,True,3159.842811086,True
130,4,5,7,1,3633,458,1742.321000028,no_ack,2,1,1,1572466,False,,
130,8,2,7,1,6698,484,1743.183295346,dack,1,0,1,1573456,True,2612.984811086,True
130,4,5,7,1,3532,459,1743.859292444,ack,0,1,1,1574261,True,1778.735811086,True
130,7,8,7,1,9060,483,1747.330292442,dack,0,0,1,1578428,True,3181.864811086,True
130,7,8,7,1,9064,484,1749.358292442,dack,0,0,1,1580733,True,3189.703811086,True
130,8,2,7,1,6740,486,1752.439295346,dack,0,0,1,1583962,False,,
130,7,8,7,1,9073,485,1753.674292442,dack,0,0,1,1585457,False,,
130,7,8,7,1,9104,486,1756.625292442,dack,0,0,1,1588732,True,3195.852811086,True
130,4,5,7,1,3567,460,1757.102000028,no_ack,2,1,1,1589252,False,,
130,4,5,7,1,3606,461,1758.744292444,ack,0,1,1,1590423,True,1793.932811086,True
130,4,5,4,1,6766,462,1759.667292444,ack,0,1,1,1591219,True,1794.478811086,True
130,4,5,4,1,6771,463,1760.122292444,ack,0,1,1,1591805,True,1794.972811086,True
130,8,2,7,1,6783,487,1760.746295346,dack,1,0,1,1592670,True,2632.016811086,True
130,7,8,7,1,9119,487,1761.877292442,dack,0,0,1,1594143,True,3196.866811086,True
130,8,2,7,1,6790,488,1763.632295346,dack,1,0,1,1596117,True,2632.523811086,True
130,8,2,7,1,6795,489,1764.191295346,dack,0,0,1,1596847,False,,
130,7,8,7,1,9147,488,1768.065292442,dack,0,0,1,1601038,False,,
130,4,5,7,1,3645,465,1769.183292444,ack,2,1,1,1602118,True,1835.636811086,True
130,4,5,4,1,6777,464,1769.439000028,no_ack,2,1,1,1602521,False,,
130,7,8,7,1,9177,489,1770.132292442,dack,0,0,1,1603993,True,3201.819811086,True
130,7,8,7,1,9193,490,1770.977292442,dack,0,0,1,1605354,True,3202.989811086,True
130,8,2,7,1,6827,490,1773.265295346,dack,0,0,1,1608552,False,,
130,7,8,7,1,9211,491,1774.461292442,dack,0,0,1,1610529,True,3254.404811086,True
130,7,8,7,1,9228,492,1777.594292442,dack,0,0,1,1614222,False,,
130,4,5,7,1,3660,468,1781.052292444,ack,2,1,1,1616562,True,1873.297811086,True
130,8,2,7,1,6851,491,1781.208295346,dack,0,0,1,1616848,True,2661.396811086,True
130,4,5,7,1,3677,469,1781.676292444,ack,0,1,1,1617257,True,1844.242811086,True
130,7,8,7,1,9257,493,1782.612292442,dack,0,0,1,1618397,True,3236.802811086,True
130,4,5,4,1,6854,470,1783.496292444,ack,0,1,1,1619306,True,1874.896811086,True
130,8,2,7,1,6866,492,1784.289295346,dack,0,0,1,1620590,True,2663.164811086,True
130,4,5,7,1,3692,472,1784.796292444,ack,0,1,1,1621064,True,1846.387811086,True
130,4,5,4,1,6859,471,1784.796292444,ack,1,1,1,1621067,True,1847.375811086,True
130,4,5,4,1,6917,475,1787.110292444,ack,0,1,1,1623828,True,1848.181811086,True
130,7,8,7,1,9288,494,1788.553292442,dack,0,0,1,1626139,True,3243.302811086,True
130,7,8,7,1,9309,495,1790.841292442,dack,0,0,1,1629071,True,3251.050811086,True
130,7,8,7,1,9325,496,1791.647292442,dack,0,0,1,1630111,True,3281.522811086,True
130,8,2,7,1,6903,493,1793.558295346,dack,2,0,1,1632115,True,2668.494811086,True
130,8,2,7,1,6915,494,1794.611295346,dack,0,0,1,1633354,True,2673.759811086,True
130,7,8,7,1,9339,497,1795.443292442,dack,0,0,1,1634614,True,3281.262811086,True
130,4,5,7,1,3719,476,1796.717292444,ack,0,1,1,1636097,True,1864.548811086,True
130,7,8,7,1,9371,498,1798.433292442,dack,0,0,1,1638209,True,3251.856811086,True
130,4,5,7,1,3708,473,1801.150292444,ack,2,1,1,1640944,True,1866.745811086,True
130,4,5,4,1,6882,474,1802.996292444,ack,2,1,1,1642530,True,1867.252811086,True
130,7,8,7,1,9404,499,1803.009292442,dack,0,0,1,1642854,True,3252.402811086,True
130,8,2,7,1,6943,496,1804.985295346,dack,0,0,1,1644674,True,2669.209811086,True
130,4,5,7,1,3783,480,1805.752292444,ack,1,1,1,1645601,True,1874.402811086,True
130,4,5,7,1,3789,482,1806.571292444,ack,0,1,1,1646516,True,1876.872811086,True
130,4,5,7,1,3767,481,1806.571292444,ack,1,1,1,1646519,True,1875.910811086,True
130,8,2,7,1,6916,495,1807.299295346,dack,2,0,1,1647310,True,2682.066811086,True
130,4,5,7,1,3817,483,1807.572292444,ack,0,1,1,1647753,True,1878.354811086,True
130,4,5,7,1,3822,484,1807.910292444,ack,0,1,1,1648389,True,1879.771811086,True
130,7,8,7,1,9415,500,1809.236292442,dack,0,0,1,1650148,True,3262.594811086,True
130,4,5,7,1,3876,486,1809.405292444,ack,0,1,1,1650355,True,1880.252811086,True
130,4,5,7,1,3865,487,1810.315292444,ack,0,1,1,1651465,True,1880.642811086,True
130,7,8,7,1,9436,501,1811.446292442,dack,0,0,1,1653441,True,3282.588811086,True
130,7,8,7,1,9452,502,1812.200292442,dack,0,0,1,1654416,True,3293.989811086,True
130,4,5,4,1,7130,489,1813.175292444,ack,0,1,1,1655243,True,1920.825811086,True
130,4,5,7,1,3828,488,1813.175292444,ack,0,1,1,1655246,True,1882.137811086,True
130,4,5,4,1,7072,485,1814.098292444,ack,1,1,1,1656452,True,1925.492811086,True
130,8,2,7,1,6968,497,1815.294295346,dack,0,0,1,1658337,True,2708.378811086,True
130,7,8,7,1,9480,503,1815.970292442,dack,0,0,1,1659533,True,3350.006811086,True
130,4,5,7,1,3889,490,1816.932292444,ack,0,1,1,1660553,True,1895.566811086,True
130,7,8,7,1,9517,504,1819.493292442,dack,0,0,1,1664071,True,3326.827811086,True
130,4,5,7,1,3913,492,1821.677292444,ack,0,1,1,1665892,True,1896.489811086,True
