seed,node,source,destination,sequence,peer,time_s,reason,resend_count,event_index,enqueue_s,admission_s,admission_event_index,hop_admission_to_nsdp_release_completion_s,enqueue_to_nsdp_release_completion_s
130,8,7,1,3513,2,965.081295346,dack,1,711710,730.181812442,962.136295402,708811,2.944999944000074,234.89948290400002
130,8,7,1,3474,2,965.081295346,dack,1,711712,723.720812442,962.136295402,708804,2.944999944000074,241.36048290400004
130,4,4,1,3469,5,965.601292444,ack,0,712369,680.42,964.990292472,711403,0.6109999720000587,285.18129244400006
130,4,7,1,1544,5,967.174292444,ack,1,714133,670.537813632,962.039292472,708518,5.134999971999946,296.63647881199995
130,4,7,1,1572,5,967.785292444,ack,0,714782,683.693813632,965.601292472,712372,2.183999972000038,284.091478812
130,8,7,1,3514,2,967.811295346,dack,0,714912,736.382812442,964.723295402,711138,3.0879999439999892,231.4284829039999
130,8,7,1,3482,2,968.877295346,dack,1,716223,732.482812442,963.046295402,709759,5.830999943999927,236.39448290400003
130,8,7,1,3548,2,969.904295346,dack,0,717172,742.050812442,968.389295402,715677,1.5149999440000101,227.85348290399997
130,4,2,1,2560,5,970.801292444,ack,0,718002,689.556813632,967.785292472,714785,3.0159999719999178,281.244478812
130,4,4,1,3522,5,970.801292444,ack,0,718005,689.26,967.174292472,714143,3.6269999719999078,281.54129244399996
130,4,7,1,1556,5,970.801292444,ack,1,718008,682.770813632,964.990292472,711410,5.8109999719999905,288.03047881199996
130,4,8,1,1773,5,972.149000028,no_ack,2,719584,664.726813632,960.375292472,706622,11.77370755600009,307.42218639600003
130,4,7,1,1573,5,972.686292444,ack,0,720172,691.922813632,970.801292472,718018,1.884999971999946,280.7634788119999
130,4,2,1,2564,5,972.686292444,ack,0,720175,691.662813632,970.801292472,718011,1.884999971999946,281.0234788119999
130,4,4,1,3520,5,972.686292444,ack,1,720178,689.24,967.174292472,714136,5.511999971999899,283.44629244399994
130,8,7,1,3560,2,974.948295346,dack,0,722855,743.337812442,973.914295402,721677,1.0339999440000156,231.61048290400004
130,8,7,1,3532,2,974.948295346,dack,2,722857,734.471812442,963.046295402,709766,11.901999943999954,240.47648290400002
130,4,8,1,1889,5,975.520292444,ack,0,723327,694.795813632,970.801292472,718032,4.718999972000006,280.72447881200003
130,4,7,1,1684,5,979.888292444,ack,1,727932,703.375813632,972.686292472,720188,7.201999971999953,276.5124788119999
130,4,4,1,3486,5,979.962000028,no_ack,2,728080,682.84,964.990292472,711417,14.97170755600007,297.122000028
130,4,8,1,1880,5,981.539292444,ack,0,729757,704.441813632,972.686292472,720195,8.85299997200002,277.09747881199996
130,4,4,1,3547,5,982.670292444,ack,2,730955,692.8,970.801292472,718025,11.868999971999983,289.87029244400003
130,4,7,1,1575,5,984.087292444,ack,0,732151,718.390813632,981.539292472,729760,2.547999971999957,265.696478812
130,4,7,1,1714,5,985.751292444,ack,0,733481,719.794813632,984.087292472,732154,1.663999972000056,265.956478812
130,4,7,1,1695,5,985.751292444,ack,1,733484,707.886813632,972.686292472,720202,13.06499997200001,277.864478812
130,4,2,1,2636,5,986.089292444,ack,1,733879,710.291813632,975.520292472,723330,10.568999971999915,275.797478812
130,4,4,1,3718,5,987.636292444,ack,0,735286,723.96,985.751292472,733487,1.884999971999946,263.67629244399996
130,4,8,1,1896,5,987.636292444,ack,2,735289,695.952813632,972.686292472,720181,14.949999972,291.683478812
130,4,4,1,3733,5,988.598292444,ack,0,736210,727.4,985.751292472,733501,2.846999971999935,261.198292444
130,4,4,1,3734,5,989.170292444,ack,0,736999,727.42,986.089292472,733882,3.0809999719999723,261.750292444
130,8,7,1,3633,2,989.872295346,dack,0,737744,755.089812442,988.877295402,736666,0.9949999440000283,234.78248290399995
130,4,4,1,3774,5,990.782292444,ack,0,738753,733.5,987.636292472,735299,3.145999971999913,257.28229244399995
130,4,4,1,3770,5,990.782292444,ack,0,738756,733.02,987.636292472,735292,3.145999971999913,257.76229244399997
130,8,7,1,3567,2,991.705295346,dack,2,740068,744.858812442,985.081295402,732889,6.623999943999934,246.8464829039999
130,4,7,1,1719,5,991.783292444,ack,0,740218,733.782813632,988.598292472,736213,3.184999972000014,258.000478812
130,4,2,1,2637,5,991.783292444,ack,2,740221,715.660813632,979.888292472,727935,11.89499997200005,276.12247881200005
130,4,7,1,1710,5,992.446292444,ack,2,741003,719.170813632,982.670292472,730958,9.775999972000022,273.2754788120001
130,8,7,1,3645,2,992.706295346,dack,1,741405,760.159812442,989.904295402,737890,2.8019999440000447,232.54648290400007
130,8,7,1,3606,2,992.706295346,dack,1,741407,753.087812442,987.811295402,735578,4.894999944000006,239.61848290400007
130,4,7,1,1818,5,995.306292444,ack,0,744311,739.944813632,990.782292472,738766,4.523999971999956,255.36147881199997
130,4,4,1,3837,5,996.138292444,ack,0,745287,747.1,991.783292472,740231,4.354999971999973,249.03829244399992
130,4,7,1,1848,5,996.138292444,ack,0,745290,745.716813632,991.783292472,740224,4.354999971999973,250.42147881199992
130,8,7,1,3599,2,996.875000028,no_ack,2,745984,751.436812442,985.081295402,732896,11.793704626000022,245.43818758600003
130,4,7,1,1853,5,997.009292444,ack,0,746218,754.309813632,991.783292472,740238,5.225999972000068,242.69947881200005
130,4,7,1,1727,5,997.009292444,dack,2,746221,724.708813632,985.751292472,733494,11.257999971999993,272.30047881200005
130,4,2,1,2952,5,998.348292444,ack,0,747518,756.961813632,992.446292472,741006,5.901999971999999,241.38647881199995
130,4,7,1,1819,5,1003.366292444,dack,2,753481,734.367813632,989.170292472,737002,14.195999971999981,268.99847881200003
130,4,7,1,1838,5,1007.002000028,no_ack,2,757665,739.658813632,990.782292472,738759,16.219707556000003,267.34318639599996
130,4,7,1,1826,5,1007.002000028,no_ack,2,757668,740.269813632,990.782292472,738773,16.219707556000003,266.732186396
130,8,7,1,3660,2,1007.305295346,dack,2,758062,763.851812442,994.948295402,743798,12.356999943999995,243.453482904
130,4,8,1,2170,5,1010.321292444,ack,0,760853,767.907813632,998.348292472,747521,11.972999972000025,242.413478812
130,4,7,1,1858,5,1010.321292444,dack,1,760856,764.085813632,996.138292472,745307,14.182999972000061,246.235478812
130,8,7,1,3677,2,1011.023295346,dack,0,761625,770.351812442,1009.872295402,760350,1.150999944000091,240.67148290400007
130,4,2,1,2963,5,1011.881292444,ack,1,762520,758.365813632,995.306292472,744314,16.574999972,253.51547881199997
130,4,8,1,2159,5,1013.116292444,ack,1,763852,762.317813632,996.138292472,745300,16.97799997200002,250.79847881199998
130,8,7,1,3708,2,1013.883295346,dack,0,764797,775.642812442,1012.706295402,763348,1.176999943999931,238.24048290399992
130,8,7,1,3692,2,1013.883295346,dack,0,764799,772.548812442,1012.706295402,763341,1.176999943999931,241.33448290399997
130,4,8,1,2178,5,1014.260292444,ack,0,765406,777.917813632,1011.881292472,762523,2.378999971999974,236.34247881199997
130,4,8,1,2179,5,1017.250292444,ack,1,768127,776.383813632,1010.321292472,760858,6.928999972000042,240.86647881199997
130,4,7,1,1862,5,1019.248000028,no_ack,2,769902,761.277813632,996.138292472,745293,23.10970755599999,257.97018639600003
130,4,8,1,2165,5,1020.496000028,no_ack,2,771307,765.502813632,997.009292472,746223,23.486707556000056,254.99318639600006
130,4,8,1,2183,5,1023.620292444,ack,2,774726,779.282813632,1013.116292472,763855,10.503999971999974,244.33747881199997
130,4,2,1,3140,5,1025.180292444,ack,0,776178,786.159813632,1023.620292472,774745,1.5599999720001279,239.02047881200008
130,8,7,1,3719,2,1027.130295346,dack,2,777875,775.915812442,1014.948295402,766066,12.181999943999926,251.21448290399996
130,4,8,1,2203,5,1028.049000028,no_ack,2,779160,783.364813632,1014.260292472,765409,13.788707555999963,244.68418639599986
130,4,2,1,3112,5,1029.960000028,no_ack,2,781355,784.794813632,1017.250292472,768130,12.709707556000012,245.16518639599997
130,8,7,1,3758,2,1031.667295346,dack,0,783457,777.033812442,1031.023295402,782717,0.6439999439999156,254.63348290399995
130,4,2,1,3149,5,1032.941292444,ack,2,784945,788.486813632,1025.180292472,776181,7.760999972000036,244.45447881200005
130,8,7,1,3783,2,1034.982295346,dack,0,787250,785.184812442,1033.883295402,786050,1.0989999440000702,249.79748290400005
130,8,7,1,3767,2,1034.982295346,dack,1,787252,781.102812442,1031.705295402,783583,3.2769999439999538,253.87948290400004
130,4,7,1,1967,5,1035.242292444,dack,0,787507,799.042813632,1032.941292472,784948,2.3009999719999996,236.19947881199994
130,4,2,1,3158,5,1035.905292444,ack,1,788309,798.184813632,1030.3212925,781697,5.58399994399997,237.720478812
130,4,7,1,1971,5,1038.648292444,dack,1,791105,799.835813632,1035.905292472,788312,2.742999972000007,238.81247881199988
130,8,7,1,3789,2,1038.778295346,dack,1,791300,784.495812442,1033.883295402,786043,4.894999944000119,254.28248290400006
130,4,7,1,1957,5,1047.423292444,dack,2,800976,804.281813632,1037.0092925,789720,10.413999944000125,243.14147881200006
130,4,7,1,1993,5,1048.047292444,dack,0,801672,805.841813632,1043.3662925,796545,4.68099994399995,242.20547881200002
130,8,7,1,3817,2,1048.073295346,dack,0,801774,793.452812442,1047.305295402,800730,0.7679999439999392,254.6204829039999
130,8,7,1,3822,2,1052.337295346,dack,0,805910,797.170812442,1051.667295402,805342,0.6699999439999829,255.16648290399996
130,4,7,1,1982,5,1056.640292444,dack,0,810206,807.687813632,1055.2422925,808742,1.397999943999821,248.95247881199987
130,8,7,1,3865,2,1057.082295346,dack,0,810776,800.680812442,1054.982295402,808335,2.099999943999819,256.40148290399986
130,8,7,1,3828,2,1057.082295346,dack,0,810778,797.638812442,1054.982295402,808328,2.099999943999819,259.4434829039999
130,8,7,1,3876,2,1059.448295346,dack,0,813277,801.499812442,1058.778295402,812619,0.6699999439999829,257.9484829039999
130,4,7,1,2008,5,1061.463292444,dack,1,815146,812.939813632,1058.6482925,812459,2.8149999439999647,248.523478812
130,8,7,1,3913,2,1068.938295346,dack,0,824028,806.322812442,1068.073295402,823203,0.8649999439999192,262.6154829039999
130,8,7,1,3889,2,1068.938295346,dack,0,824030,805.295812442,1067.130295402,822032,1.8079999439999028,263.64248290399985
130,4,7,1,1988,5,1069.029292444,dack,0,824221,820.284813632,1068.0472925,823102,0.9819999440001084,248.744478812
130,8,7,1,3936,2,1072.955295346,dack,0,827584,811.379812442,1072.337295402,827011,0.6179999439998483,261.57548290399995
130,8,8,1,4215,2,1078.766295346,ack,0,833536,817.66,1077.082295402,831420,1.6839999440001066,261.10629534600014
130,8,7,1,3969,2,1078.766295346,dack,0,833539,814.330812442,1077.082295402,831413,1.6839999440001066,264.4354829040001
130,8,7,1,3982,2,1080.846295346,dack,0,835793,818.594812442,1079.448295402,834453,1.3979999440000483,262.251482904
130,8,8,1,4218,2,1080.846295346,ack,0,835795,818.22,1078.766295374,833541,2.079999971999996,262.626295346
130,8,7,1,4000,2,1088.737295346,dack,0,844354,819.179812442,1080.846295374,835798,7.890999972000145,269.55748290400015
130,8,7,1,4005,2,1090.323295346,dack,0,846370,822.637812442,1088.938295402,844593,1.384999943999901,267.68548290399985
130,4,8,1,2343,5,1092.910292444,ack,0,849297,830.164813632,1087.4232925,842903,5.4869999440002175,262.7454788120001
130,8,8,1,4259,2,1094.236295346,ack,0,850971,825.14,1092.955295402,849431,1.2809999439998592,269.0962953459999
130,8,7,1,4001,2,1094.236295346,dack,1,850974,821.558812442,1088.938295402,844586,5.297999943999912,272.67748290399993
130,8,8,1,4268,2,1094.665295346,ack,0,851668,826.22,1094.236295374,850976,0.4289999719999287,268.44529534599997
130,4,8,1,2320,5,1094.895000028,no_ack,2,852038,820.791813632,1076.6402925,830685,18.254707527999926,274.10318639599996
130,8,8,1,4270,2,1097.577295346,ack,1,855076,826.24,1094.665295374,851671,2.9119999720001033,271.337295346
130,8,8,1,4278,2,1098.162295346,ack,0,855793,827.5,1097.577295374,855079,0.5849999720001051,270.66229534600006
130,4,2,1,3317,5,1099.016000028,no_ack,2,857221,821.272813632,1081.4632925,836626,17.552707527999928,277.74318639600006
130,8,7,1,4023,2,1102.426295346,dack,1,860829,828.825812442,1098.766295402,856852,3.659999943999992,273.60048290399993
130,8,8,1,4284,2,1102.426295346,ack,1,860831,828.44,1098.162295374,855796,4.263999971999965,273.9862953459999
130,8,7,1,4045,2,1103.258295346,dack,0,861928,832.309812442,1102.426295374,860834,0.8319999720001761,270.9484829040001
130,8,7,1,4039,2,1103.258295346,dack,0,861930,831.620812442,1100.846295402,859104,2.411999944000172,271.6374829040001
130,4,2,1,3325,5,1103.453292444,ack,2,862192,833.375813632,1092.910292472,849300,10.542999971999961,270.077478812
130,4,8,1,2348,5,1104.155292444,ack,2,863117,833.024813632,1089.0292925,844863,15.125999943999886,271.130478812
130,4,7,1,2090,5,1106.781292444,ack,0,866097,844.932813632,1104.155292472,863120,2.625999972000045,261.84847881199994
130,8,7,1,4085,2,1109.212295346,dack,0,869414,835.078812442,1108.737295402,868661,0.4749999440000465,274.13348290400006
130,4,7,1,2127,5,1113.775292444,ack,2,873771,842.072813632,1103.453292472,862195,10.321999971999958,271.70247881199987
130,4,2,1,3379,5,1114.737292444,ack,0,874950,857.984813632,1113.775292472,873774,0.9619999720000578,256.75247881200005
130,8,7,1,4110,2,1115.192295346,dack,0,875572,840.070812442,1114.236295402,874414,0.9559999440000411,275.121482904
130,8,7,1,4109,2,1115.647295346,dack,2,876182,838.939812442,1110.323295402,870789,5.323999943999979,276.707482904
130,4,2,1,3385,5,1120.548292444,ack,1,880258,861.403813632,1114.737292472,874953,5.8109999719999905,259.144478812
130,4,7,1,2095,5,1121.545000028,no_ack,2,881122,845.465813632,1106.781292472,866100,14.7637075560001,276.07918639599995
130,8,7,1,4135,2,1128.192295346,dack,0,888418,847.883812442,1123.258295402,883112,4.9339999440001066,280.308482904
130,4,7,1,2101,5,1128.361292444,ack,1,888654,861.715813632,1120.548292472,880261,7.812999971999943,266.64547881199985
130,4,7,1,2142,5,1129.232292444,ack,0,889826,862.755813632,1128.361292472,888657,0.870999971999936,266.476478812
130,8,7,1,4154,2,1129.362295346,dack,0,890032,849.755812442,1123.258295402,883119,6.103999944000179,279.60648290400013
130,8,7,1,4157,2,1130.129295346,dack,0,890958,853.096812442,1129.212295402,889594,0.9169999439998264,277.03248290399995
130,8,7,1,4129,2,1130.129295346,dack,1,890960,844.607812442,1122.426295402,882380,7.702999943999885,285.521482904
130,8,7,1,4183,2,1136.590295346,dack,0,898412,855.670812442,1135.192295402,896838,1.3979999440000483,280.9194829039999
130,4,2,1,3418,5,1145.894000028,no_ack,2,907104,866.408813632,1129.232292472,889829,16.66170755600001,279.4851863959999
130,8,7,1,4198,2,1151.202295346,dack,0,912226,861.559812442,1149.362295402,910687,1.8399999440000556,289.6424829040001
130,8,7,1,4241,2,1152.138295346,dack,0,913107,870.568812442,1150.129295402,911315,2.0089999439999247,281.569482904
130,8,7,1,4225,2,1152.138295346,dack,0,913109,865.589812442,1150.129295402,911308,2.0089999439999247,286.5484829039999
130,8,7,1,4220,2,1152.541295346,dack,1,913577,860.792812442,1148.192295402,909566,4.34899994400007,291.74848290399996
130,8,8,1,4535,2,1156.168295346,ack,0,917404,870.68,1155.647295402,916882,0.5209999439998683,285.488295346
130,8,7,1,4246,2,1157.000295346,dack,0,918604,872.466812442,1156.168295374,917407,0.8319999719999487,284.53348290400004
130,8,7,1,4290,2,1157.507295346,dack,0,919186,874.234812442,1156.590295402,918144,0.9169999440000538,283.27248290400007
130,4,7,1,2132,5,1159.912292444,ack,2,921795,866.837813632,1145.894000056,907106,14.018292387999963,293.07447881200005
130,4,7,1,2141,5,1166.464292444,ack,1,928090,882.372813632,1159.912292472,921798,6.551999971999976,284.091478812
130,8,7,1,4304,2,1171.898295346,dack,0,934009,877.016812442,1171.202295402,933408,0.6959999440000502,294.881482904
130,8,7,1,4327,2,1173.328295346,dack,0,935806,882.164812442,1172.138295402,934301,1.1899999439999647,291.16348290400003
130,8,8,1,4589,2,1173.328295346,ack,0,935808,878.92,1172.138295402,934294,1.1899999439999647,294.40829534600005
130,8,8,1,4620,2,1174.017295346,ack,0,936539,885.16,1172.541295402,935005,1.4759999440000229,288.8572953460001
130,8,7,1,4309,2,1174.823295346,dack,0,937607,886.090812442,1173.328295374,935811,1.4949999719999596,288.7324829039999
130,8,7,1,4350,2,1175.434295346,dack,0,938266,886.532812442,1174.017295374,936542,1.416999971999985,288.901482904
130,4,7,1,2223,5,1176.652000028,no_ack,2,939546,883.633813632,1166.464292472,928093,10.187707556000078,293.0181863959999
130,8,7,1,4357,2,1177.813295346,dack,0,940961,888.599812442,1177.000295402,939981,0.812999944000012,289.2134829039999
130,8,7,1,4386,2,1182.220295346,dack,0,945919,891.407812442,1177.507295402,940529,4.712999944000103,290.81248290400003
130,4,8,1,2443,5,1188.512292444,ack,2,951949,883.893813632,1176.652000056,939548,11.860292388000062,304.6184788119999
130,4,8,1,2444,5,1189.318292444,ack,0,952885,886.987813632,1188.512292472,951952,0.8059999720001088,302.330478812
130,8,7,1,4404,2,1192.659295346,dack,0,957005,893.435812442,1191.898295402,956284,0.7609999439998774,299.22348290399987
130,4,8,1,2507,5,1193.816292444,ack,0,958217,887.676813632,1189.318292472,952888,4.497999972000116,306.1394788120001
130,4,7,1,2224,5,1194.349292444,ack,0,958801,888.001813632,1193.816292472,958220,0.5329999719999705,306.34747881199996
130,8,7,1,4440,2,1195.506295346,dack,0,960125,898.362812442,1194.823295402,959235,0.6829999439999028,297.14348290399994
130,8,7,1,4451,2,1195.935295346,dack,0,960704,902.951812442,1195.434295402,959917,0.5009999439998865,292.98348290399997
130,8,7,1,4416,2,1196.286295346,dack,1,961102,895.164812442,1193.328295402,957635,2.9579999439999938,301.1214829040001
130,4,2,1,3534,5,1198.821292444,ack,1,963882,905.057813632,1194.349292472,958811,4.471999972000049,293.7634788119999
130,8,7,1,4479,2,1199.861295346,dack,0,965217,907.735812442,1197.813295402,962598,2.047999943999912,292.1254829039999
130,4,7,1,2234,5,1200.433292444,ack,2,965917,904.277813632,1194.349292472,958804,6.083999972000129,296.15547881200007
130,4,7,1,2265,5,1201.980292444,ack,0,967769,908.372813632,1200.433292472,965935,1.5469999720000942,293.60747881200007
130,4,2,1,3542,5,1201.980292444,ack,0,967772,905.681813632,1198.821292472,963885,3.158999971999947,296.2984788120001
130,8,7,1,4485,2,1202.747295346,dack,0,968890,909.438812442,1202.220295402,968065,0.5269999440001811,293.30848290400013
130,4,7,1,2237,5,1205.997292444,ack,1,972398,910.348813632,1201.980292472,967782,4.0169999720001215,295.6484788120001
130,4,2,1,3641,5,1215.799292444,ack,1,982300,926.507813632,1205.997292472,972408,9.801999971999976,289.29147881200004
130,4,7,1,2278,5,1215.799292444,ack,1,982303,926.156813632,1205.997292472,972401,9.801999971999976,289.64247881200004
130,8,7,1,4512,2,1216.618295346,dack,0,983445,914.820812442,1215.935295402,982512,0.6829999439999028,301.79748290399993
130,8,7,1,4538,2,1216.618295346,dack,0,983447,914.053812442,1215.506295402,982025,1.1119999439999901,302.564482904
130,4,8,1,2589,5,1216.839292444,ack,0,983682,926.962813632,1215.799292472,982306,1.0399999720000324,289.87647881199996
130,8,7,1,4549,2,1216.995295346,dack,0,984012,916.237812442,1216.286295402,982999,0.7089999439999701,300.75748290399997
130,8,8,1,4769,2,1217.827295346,ack,1,985135,912.1,1212.659295402,979531,5.16799994400003,305.727295346
130,4,2,1,3681,5,1218.009292444,ack,0,985497,931.252813632,1216.839292472,983685,1.1699999720001415,286.75647881200007
130,4,7,1,2271,5,1218.447000028,no_ack,2,986134,908.853813632,1201.980292472,967775,16.466707556000074,309.5931863960001
130,8,8,1,4800,2,1218.789295346,ack,0,986776,918.52,1217.827295374,985138,0.9619999720000578,300.26929534600004
130,8,8,1,4812,2,1223.755295346,ack,0,992434,920.82,1219.861295402,987886,3.8939999439999156,302.93529534599986
130,8,7,1,4607,2,1225.211295346,dack,0,994133,928.821812442,1223.755295374,992437,1.4559999719999723,296.38948290400003
130,8,7,1,4578,2,1225.211295346,dack,0,994135,924.037812442,1222.747295402,991219,2.4639999440000793,301.173482904
130,4,8,1,2614,5,1226.520000028,no_ack,2,995614,929.926813632,1215.799292472,982313,10.72070755599998,296.59318639599996
130,8,7,1,4558,2,1226.784295346,dack,2,995959,919.318812442,1218.789295374,986779,7.99499997199996,307.46548290399994
130,4,8,1,2591,5,1229.731000028,no_ack,2,999292,931.902813632,1218.009292472,985500,11.721707555999956,297.828186396
130,8,7,1,4660,2,1238.159295346,dack,0,1007717,935.347812442,1236.995295402,1006762,1.1639999439998974,302.81148290399994
130,8,7,1,4637,2,1239.576295346,dack,1,1009139,930.368812442,1236.618295402,1006205,2.9579999439999938,309.207482904
130,4,4,1,4924,5,1240.460292444,ack,1,1009949,940.12,1229.731000056,999294,10.729292387999976,300.34029244400006
130,4,7,1,2367,5,1244.542292444,ack,1,1015028,950.778813632,1240.460292472,1009952,4.081999971999949,293.7634788119999
130,8,7,1,4649,2,1244.880295346,dack,2,1015465,934.645812442,1236.618295402,1006212,8.261999943999854,310.23448290399995
130,8,7,1,4673,2,1245.972295346,dack,0,1017306,937.076812442,1245.211295402,1016021,0.7609999440001047,308.895482904
130,4,7,1,2368,5,1246.765292444,ack,0,1018070,951.168813632,1244.542292472,1015031,2.2229999719997977,295.5964788119999
130,4,7,1,2279,5,1247.922292444,ack,0,1019101,951.779813632,1246.765292472,1018073,1.1569999719999942,296.14247881200004
130,8,7,1,4681,2,1253.473295346,dack,2,1024735,940.170812442,1245.211295402,1016028,8.261999944000081,313.30248290399993
130,4,2,1,3738,5,1257.577000028,no_ack,2,1029185,952.104813632,1247.922292472,1019104,9.654707555999948,305.472186396
130,8,8,1,4945,2,1258.972295346,ack,0,1030501,943.62,1258.159295402,1029730,0.812999944000012,315.352295346
130,8,8,1,4950,2,1259.674295346,ack,0,1031384,944.12,1258.972295374,1030504,0.7019999720000669,315.554295346
130,8,7,1,4698,2,1260.454295346,dack,0,1032461,945.006812442,1259.576295402,1031203,0.8779999440000665,315.447482904
130,4,7,1,2401,5,1262.560292444,ack,1,1034920,953.417813632,1257.577000056,1029187,4.983292387999882,309.1424788119999
130,8,8,1,4968,2,1266.473295346,ack,1,1039102,947.48,1259.674295374,1031387,6.798999972000047,318.99329534599997
130,4,4,1,5025,5,1267.591292444,ack,1,1040522,956.44,1262.560292472,1034923,5.030999972000018,311.15129244399986
130,8,7,1,4756,2,1267.591295346,dack,0,1040657,955.445812442,1266.784295402,1039634,0.8069999439999265,312.1454829039999
130,8,7,1,4722,2,1267.591295346,dack,0,1040659,949.907812442,1265.972295402,1038517,1.6189999439998246,317.6834829039999
130,4,4,1,5031,5,1269.099292444,ack,0,1042146,957.66,1267.591292472,1040525,1.5079999719998796,311.439292444
130,8,7,1,4748,2,1269.229295346,dack,1,1042615,951.090812442,1266.473295374,1039105,2.7559999720001542,318.13848290400006
130,4,4,1,5032,5,1269.801292444,ack,0,1043407,957.68,1269.099292472,1042149,0.7019999720000669,312.121292444
130,4,7,1,2412,5,1279.482000028,no_ack,2,1053340,958.097813632,1269.801292472,1043410,9.680707556000016,321.3841863959999
130,8,7,1,4783,2,1280.942295346,dack,0,1054760,957.837812442,1280.454295402,1054255,0.4879999439999665,323.10448290400006
130,4,4,1,5058,5,1282.853292444,ack,1,1056833,962.04,1279.482000056,1053342,3.371292388000029,320.8132924440001
130,4,4,1,5082,5,1283.776292444,ack,0,1057790,965.62,1282.853292472,1056836,0.9229999720000706,318.1562924440001
130,8,7,1,4779,2,1286.519295346,dack,0,1060951,960.645812442,1284.880295402,1058935,1.6389999440000338,325.87348290400007
130,4,4,1,5112,5,1288.235292444,ack,1,1062950,970.82,1283.776292472,1057793,4.458999971999901,317.4152924439999
130,8,7,1,4834,2,1290.029295346,dack,0,1064731,970.720812442,1289.229295402,1063747,0.799999944000092,319.308482904
130,8,7,1,4791,2,1290.588295346,dack,1,1065571,960.970812442,1287.591295402,1062361,2.996999943999981,329.617482904
130,8,7,1,4807,2,1291.108295346,dack,1,1066170,965.520812442,1287.591295402,1062368,3.516999943999963,325.587482904
130,4,4,1,5125,5,1293.487292444,ack,2,1069182,972.7,1288.235292472,1062953,5.251999972000021,320.78729244400006
130,8,7,1,4867,2,1295.034295346,dack,0,1071283,971.903812442,1293.473295402,1069047,1.5609999439998319,323.1304829039999
130,4,7,1,2373,5,1295.866292444,ack,0,1072169,973.138813632,1293.487292472,1069185,2.378999971999974,322.72747881199996
130,4,7,1,2419,5,1300.468292444,ack,1,1077559,977.272813632,1295.866292472,1072172,4.601999972000158,323.19547881200015
130,8,7,1,4896,2,1301.339295346,dack,0,1078998,978.884812442,1300.942295402,1078225,0.396999944000072,322.454482904
130,8,7,1,4873,2,1307.202295346,dack,0,1084840,980.860812442,1306.519295402,1084232,0.6829999440001302,326.34148290400003
130,4,7,1,2446,5,1311.180292444,ack,2,1089154,977.974813632,1300.468292472,1077562,10.711999972000058,333.20547881200014
130,8,7,1,4900,2,1311.180295346,dack,0,1089300,981.887812442,1310.029295402,1087748,1.1509999440002048,329.29248290400005
130,4,7,1,2512,5,1314.131292444,ack,1,1092850,978.299813632,1311.180292472,1089157,2.9509999720000906,335.8314788120001
130,8,7,1,4909,2,1316.250295346,dack,1,1095527,986.164812442,1310.588295402,1088387,5.661999943999945,330.08548290400006
130,4,7,1,2376,5,1316.783292444,ack,0,1096130,978.936813632,1314.131292472,1092853,2.651999971999885,337.8464788119999
130,8,7,1,4910,2,1320.098295346,dack,2,1099894,993.457812442,1311.108295402,1088981,8.98999994399992,326.640482904
130,4,4,1,5164,5,1321.281292444,ack,1,1101383,979.98,1316.783292472,1096133,4.497999971999889,341.30129244399996
130,8,7,1,4927,2,1321.697295346,dack,1,1102268,995.004812442,1315.034295402,1093994,6.662999943999921,326.6924829039999
130,8,7,1,4959,2,1326.312295346,dack,0,1107197,999.684812442,1321.339295402,1101701,4.9729999439998664,326.627482904
130,8,7,1,4991,2,1328.301295346,dack,0,1109518,1002.414812442,1327.202295402,1108399,1.0989999440000702,325.886482904
130,4,4,1,5180,5,1331.105000028,no_ack,2,1112432,982.68,1321.281292472,1101386,9.823707556000045,348.425000028
130,8,7,1,4984,2,1331.928295346,dack,0,1113678,1004.091812442,1331.180295402,1112784,0.7479999439999574,327.8364829039999
130,8,7,1,5018,2,1337.245295346,dack,0,1119485,1007.185812442,1336.250295402,1118608,0.9949999440000283,330.0594829039999
130,4,4,1,5203,5,1339.130292444,ack,1,1121722,987.64,1331.105000056,1112434,8.025292387999798,351.4902924439999
130,8,7,1,5038,2,1342.419295346,dack,0,1125795,1014.257812442,1341.697295402,1125085,0.7219999439998901,328.16148290399985
130,8,7,1,5055,2,1349.413295346,dack,0,1132273,1020.367812442,1348.301295402,1131118,1.1119999439999901,329.0454829040001
130,4,4,1,5209,5,1349.968000028,no_ack,2,1132839,988.6,1339.130292472,1121725,10.837707555999941,361.368000028
130,8,7,1,5053,2,1351.480295346,dack,2,1134558,1015.635812442,1346.312295402,1129258,5.16799994400003,335.8444829040001
130,8,7,1,5084,2,1352.507295346,dack,0,1135716,1021.745812442,1351.928295402,1135136,0.5789999440000884,330.7614829040001
130,4,4,1,5214,5,1352.585292444,ack,1,1135936,989.18,1349.968000056,1132841,2.6172923880001235,363.4052924440001
130,4,4,1,5224,5,1355.159292444,ack,1,1138857,990.8,1352.585292472,1135939,2.5739999719999105,364.35929244399995
130,8,7,1,5113,2,1357.915295346,dack,0,1142537,1023.357812442,1357.245295402,1141439,0.6699999439999829,334.55748290400004
130,4,4,1,5225,5,1359.735292444,ack,1,1144543,990.82,1355.159292472,1138860,4.575999971999863,368.9152924439999
130,4,4,1,5255,5,1360.411292444,ack,0,1145540,996.14,1359.735292472,1144546,0.6759999719999996,364.2712924440001
