seed,node,source,destination,sequence,peer,time_s,reason,resend_count,event_index,enqueue_s,admission_s,admission_event_index,hop_admission_to_nsdp_release_completion_s,enqueue_to_nsdp_release_completion_s
129,4,8,1,3220,5,1343.823292444,ack,2,1016300,1003.688813632,1338.298292472,1011947,5.524999971999932,340.1344788119999
129,8,7,1,4706,2,1346.046295346,dack,1,1018077,1063.787812442,1343.205295402,1015870,2.840999944000032,282.2584829040002
129,4,7,1,2813,5,1346.462292444,ack,1,1018393,1004.884813632,1343.823292472,1016303,2.638999971999965,341.577478812
129,4,7,1,2832,5,1347.307292444,ack,0,1019238,1006.613813632,1346.462292472,1018396,0.844999972000096,340.6934788120001
129,4,2,1,3912,5,1357.170000028,no_ack,2,1026029,1010.448813632,1347.307292472,1019241,9.862707556000032,346.721186396
129,4,4,1,5076,5,1360.632292444,ack,0,1029400,1011.12,1357.170000056,1026031,3.462292388000151,349.5122924440001
129,8,7,1,4776,2,1360.671295346,dack,0,1029636,1064.606812442,1359.351295402,1028089,1.3199999440000738,296.064482904
129,8,7,1,4791,2,1361.919295346,dack,0,1031038,1071.834812442,1360.027295402,1028740,1.8919999439999629,290.08448290399997
129,8,7,1,4823,2,1366.989295346,dack,0,1034556,1084.756812442,1366.046295402,1033857,0.9429999440001211,282.2324829040001
129,4,4,1,5089,5,1369.676000028,no_ack,2,1036286,1013.88,1360.632292472,1029403,9.043707556000072,355.7960000280001
129,4,2,1,3913,5,1370.551292444,ack,0,1037065,1015.284813632,1369.676000056,1036288,0.8752923879999344,355.26647881199995
129,4,2,1,3928,5,1371.318292444,ack,0,1037740,1018.534813632,1370.551292472,1037068,0.7669999720001215,352.783478812
129,4,7,1,2864,5,1375.192292444,ack,1,1041168,1019.249813632,1371.318292472,1037743,3.8739999720000924,355.942478812
129,4,4,1,5149,5,1382.134292444,ack,1,1046678,1024.86,1375.192292472,1041178,6.941999972000076,357.27429244400014
129,8,7,1,4907,2,1384.305295346,dack,0,1048606,1094.831812442,1381.919295402,1046431,2.3859999440001047,289.4734829040001
129,8,7,1,4903,2,1385.852295346,dack,1,1049914,1085.471812442,1380.671295402,1045305,5.18099994399995,300.3804829039998
129,4,8,1,3276,5,1386.433000028,no_ack,2,1050438,1024.657813632,1375.192292472,1041171,11.240707555999961,361.775186396
129,4,4,1,5150,5,1387.620292444,ack,2,1051552,1024.88,1382.134292472,1046681,5.485999971999945,362.7402924439998
129,8,8,1,5539,2,1387.776295346,dack,0,1051968,1101.7,1386.989295402,1051037,0.786999944000172,286.07629534600005
129,4,2,1,3961,5,1397.197000028,no_ack,2,1058466,1025.177813632,1387.620292472,1051555,9.576707555999974,372.0191863960001
129,4,8,1,3337,5,1405.170292444,ack,2,1064963,1025.710813632,1397.197000056,1058468,7.973292388000118,379.45947881200004
129,8,8,1,5545,2,1405.170295346,dack,0,1065072,1102.82,1404.305295402,1064236,0.8649999440001466,302.35029534600017
129,4,7,1,2874,5,1405.911292444,ack,0,1065831,1027.816813632,1405.170292472,1064966,0.7409999720000542,378.09447881200003
129,8,8,1,5555,2,1406.444295346,dack,0,1066549,1104.48,1405.852295402,1065738,0.5919999440000083,301.964295346
129,4,7,1,2869,5,1407.120292444,ack,0,1067309,1031.274813632,1405.911292472,1065834,1.2089999719999014,375.845478812
129,4,4,1,5213,5,1408.238292444,ack,0,1068294,1036.38,1407.120292472,1067312,1.117999972000007,371.85829244399997
129,8,7,1,4932,2,1408.459295346,dack,0,1068759,1105.699812442,1407.776295402,1067882,0.6829999440001302,302.75948290400015
129,4,4,1,5215,5,1409.681292444,ack,0,1069786,1036.42,1408.238292472,1068304,1.4429999720000524,373.261292444
129,4,4,1,5214,5,1409.681292444,ack,0,1069789,1036.4,1408.238292472,1068297,1.4429999720000524,373.281292444
129,4,7,1,2938,5,1410.916292444,ack,0,1071002,1039.685813632,1409.681292472,1069799,1.2349999719999687,371.230478812
129,4,7,1,2938,5,1411.826292444,ack,0,1071618,1040.166813632,1410.916292472,1071005,0.9099999720001506,371.6594788120001
129,4,4,1,5258,5,1413.009292444,ack,0,1072376,1044.14,1411.826292472,1071621,1.1829999720000615,368.86929244399994
129,4,7,1,2981,5,1413.009292444,ack,1,1072379,1036.799813632,1409.681292472,1069792,3.3279999720000433,376.20947881200004
129,4,2,1,4043,5,1413.581292444,ack,0,1072944,1046.094813632,1413.009292472,1072382,0.5719999719999578,367.48647881199986
129,4,4,1,5272,5,1414.075292444,ack,0,1073336,1046.22,1413.009292472,1072389,1.0659999720000997,367.85529244400004
129,4,4,1,5273,5,1414.647292444,ack,0,1073872,1046.24,1413.009292472,1072396,1.6379999719999887,368.40729244399995
129,4,4,1,5238,5,1415.518292444,ack,1,1074605,1040.72,1410.916292472,1071012,4.601999972000158,374.798292444
129,4,8,1,3388,5,1415.908292444,ack,0,1075125,1046.497813632,1413.581292472,1072947,2.3269999719998395,369.41047881199984
129,4,7,1,2954,5,1417.052292444,ack,0,1076302,1046.744813632,1414.075292472,1073339,2.9769999719999305,370.307478812
129,4,4,1,5281,5,1418.963292444,ack,0,1078172,1047.8,1414.647292472,1073875,4.3159999720001,371.16329244400004
129,4,8,1,3389,5,1419.314292444,ack,0,1078605,1050.553813632,1415.518292472,1074608,3.795999972000118,368.7604788120002
129,4,4,1,5308,5,1420.133292444,ack,0,1079298,1052.34,1415.908292472,1075128,4.224999971999978,367.79329244400014
129,4,7,1,2990,5,1423.838292444,ack,0,1082806,1063.072813632,1418.963292472,1078182,4.874999972000069,360.7654788120001
129,4,2,1,4170,5,1424.618292444,ack,0,1083636,1069.780813632,1420.133292472,1079301,4.484999971999969,354.837478812
129,4,4,1,5285,5,1424.618292444,ack,1,1083639,1048.24,1414.647292472,1073882,9.970999972000072,376.37829244399995
129,4,7,1,3097,5,1425.710292444,ack,0,1084642,1071.262813632,1423.838292472,1082816,1.8719999720001397,354.4474788120001
129,4,7,1,3055,5,1425.710292444,ack,0,1084645,1070.807813632,1423.838292472,1082809,1.8719999720001397,354.902478812
129,4,8,1,3401,5,1425.710292444,ack,2,1084648,1055.103813632,1417.052292472,1076305,8.65799997199997,370.606478812
129,8,7,1,5018,2,1426.048295346,dack,0,1085040,1106.401812442,1425.170295402,1084205,0.8779999440000665,319.6464829040001
129,8,7,1,5022,2,1427.075295346,dack,0,1086057,1115.254812442,1426.444295402,1085335,0.6309999439999956,311.8204829040001
129,4,7,1,3176,5,1429.688292444,ack,0,1088267,1091.698813632,1425.710292472,1084672,3.977999971999907,337.9894788119998
129,4,8,1,3553,5,1429.688292444,ack,0,1088270,1091.035813632,1425.710292472,1084665,3.977999971999907,338.6524788119998
129,4,7,1,3115,5,1429.688292444,ack,0,1088273,1088.890813632,1425.710292472,1084658,3.977999971999907,340.797478812
129,4,8,1,3390,5,1430.650292444,ack,2,1088973,1058.847813632,1418.963292472,1078175,11.686999971999967,371.8024788119999
129,8,8,1,5639,2,1431.859295346,dack,1,1089939,1121.0,1428.459295402,1087244,3.399999944000001,310.85929534599995
129,4,7,1,3206,5,1432.431292444,ack,0,1090540,1092.387813632,1429.688292472,1088276,2.742999972000007,340.0434788120001
129,4,7,1,3240,5,1432.847292444,ack,0,1090949,1099.121813632,1429.688292472,1088283,3.158999971999947,333.7254788119999
129,4,2,1,4370,5,1434.420292444,ack,0,1092272,1113.967813632,1430.650292472,1088976,3.7699999720000505,320.4524788120002
129,4,7,1,3226,5,1434.420292444,ack,0,1092275,1108.689813632,1429.688292472,1088297,4.73199997200004,325.730478812
129,4,8,1,3625,5,1434.420292444,ack,0,1092278,1107.025813632,1429.688292472,1088290,4.73199997200004,327.394478812
129,4,8,1,3522,5,1434.420292444,ack,2,1092281,1086.017813632,1425.710292472,1084651,8.709999972000105,348.402478812
129,4,2,1,4169,5,1435.326000028,no_ack,2,1093050,1063.319813632,1419.314292472,1078608,16.01170755599992,372.006186396
129,4,2,1,4385,5,1436.513292444,ack,0,1093967,1115.514813632,1432.847292472,1090952,3.6659999720000087,320.99847881200003
129,4,2,1,4386,5,1437.319292444,ack,0,1094823,1119.609813632,1434.420292472,1092284,2.898999971999956,317.70947881200004
129,4,8,1,3630,5,1437.826292444,ack,0,1095410,1127.981813632,1434.420292472,1092291,3.405999972000018,309.84447881200003
129,4,7,1,3247,5,1438.593292444,ack,0,1096042,1131.569813632,1434.420292472,1092298,4.172999972000071,307.0234788120001
129,4,7,1,3070,5,1438.745000028,no_ack,2,1096197,1080.973813632,1424.618292472,1083649,14.126707556000156,357.7711863960001
129,4,7,1,3324,5,1439.399292444,dack,0,1096696,1135.326813632,1434.420292472,1092312,4.978999971999883,304.0724788119999
129,4,7,1,3105,5,1439.408000028,no_ack,2,1096765,1076.189813632,1424.618292472,1083642,14.789707556000167,363.21818639599996
129,4,7,1,3345,5,1442.948292444,dack,0,1100001,1135.573813632,1434.420292472,1092319,8.527999971999861,307.3744788119998
129,4,2,1,4374,5,1444.584000028,no_ack,2,1102063,1114.773813632,1432.431292472,1090543,12.152707555999996,329.81018639600006
129,4,8,1,3755,5,1446.679292444,ack,0,1104073,1140.604813632,1437.319292472,1094826,9.359999972000196,306.07447881200005
129,4,7,1,3374,5,1447.823292444,dack,0,1105001,1152.161813632,1437.826292472,1095420,9.996999971999912,295.6614788119998
