seed,node,source,start_s,end_s,metric,value
128,4,2,2400,2700,hop_feedback:dack,15
128,4,2,2400,2700,nwk_enqueue:relay,31
128,4,2,2400,2700,nwk_forward:relay,26
128,4,2,2700,3000,hop_feedback:ack,6
128,4,2,2700,3000,hop_feedback:dack,19
128,4,2,2700,3000,nwk_enqueue:relay,25
128,4,2,2700,3000,nwk_forward:relay,25
128,4,4,300,600,nwk_enqueue:local,48
128,4,4,300,600,nwk_forward:local,32
128,4,4,3000,3300,nwk_enqueue:local,24
128,4,4,3000,3300,nwk_forward:local,23
128,4,4,3300,3600,nwk_enqueue:local,32
128,4,4,3300,3600,nwk_forward:local,32
128,4,4,3600,3900,nwk_enqueue:local,32
128,4,4,3600,3900,nwk_forward:local,32
128,4,4,3900,4200,nwk_enqueue:local,19
128,4,4,3900,4200,nwk_forward:local,20
128,4,4,4200,4500,nwk_enqueue:local,20
128,4,4,4200,4500,nwk_forward:local,19
128,4,4,4500,4800,nwk_enqueue:local,24
128,4,4,4500,4800,nwk_forward:local,24
128,4,4,4800,5100,nwk_enqueue:local,26
128,4,4,4800,5100,nwk_forward:local,28
128,4,4,5100,5400,nwk_enqueue:local,29
128,4,4,5100,5400,nwk_forward:local,28
128,4,4,5400,5700,nwk_enqueue:local,32
128,4,4,5400,5700,nwk_forward:local,31
128,4,4,5700,6000,nwk_enqueue:local,17
128,4,4,5700,6000,nwk_forward:local,17
128,4,4,600,900,nwk_enqueue:local,16
128,4,4,600,900,nwk_forward:local,16
128,4,4,900,1200,nwk_enqueue:local,32
128,4,4,900,1200,nwk_forward:local,32
128,4,4,1200,1500,nwk_enqueue:local,33
128,4,4,1200,1500,nwk_forward:local,34
128,4,4,1500,1800,nwk_enqueue:local,19
128,4,4,1500,1800,nwk_forward:local,18
128,4,4,1800,2100,nwk_enqueue:local,16
128,4,4,1800,2100,nwk_forward:local,16
128,4,4,2100,2400,nwk_enqueue:local,31
128,4,4,2100,2400,nwk_forward:local,32
128,4,4,2400,2700,nwk_enqueue:local,24
128,4,4,2400,2700,nwk_forward:local,23
128,4,4,2700,3000,nwk_enqueue:local,24
128,4,4,2700,3000,nwk_forward:local,25
128,4,7,300,600,hop_feedback:ack,17
128,4,7,300,600,hop_feedback:dack,16
128,4,7,300,600,nwk_enqueue:relay,32
128,4,7,3000,3300,hop_feedback:dack,33
128,4,7,3000,3300,nwk_enqueue:relay,33
128,4,7,3000,3300,nwk_forward:relay,34
128,4,7,3300,3600,hop_feedback:ack,8
128,4,7,3300,3600,hop_feedback:dack,23
128,4,7,3300,3600,nwk_enqueue:relay,31
128,4,7,3300,3600,nwk_forward:relay,34
128,4,7,3600,3900,hop_feedback:ack,4
128,4,7,3600,3900,hop_feedback:dack,35
128,4,7,3600,3900,nwk_enqueue:relay,39
128,4,7,3600,3900,nwk_forward:relay,39
128,4,7,3900,4200,hop_feedback:dack,32
128,4,7,3900,4200,nwk_enqueue:relay,32
128,4,7,3900,4200,nwk_forward:relay,20
128,4,7,4200,4500,hop_feedback:dack,28
128,4,7,4200,4500,nwk_enqueue:relay,28
128,4,7,4200,4500,nwk_forward:relay,32
128,4,7,4500,4800,hop_feedback:dack,32
128,4,7,4500,4800,nwk_enqueue:relay,32
128,4,7,4500,4800,nwk_forward:relay,36
128,4,7,4800,5100,hop_feedback:dack,42
128,4,7,4800,5100,nwk_enqueue:relay,42
128,4,7,4800,5100,nwk_forward:relay,43
128,4,7,5100,5400,hop_feedback:ack,6
128,4,7,5100,5400,hop_feedback:dack,28
128,4,7,5100,5400,nwk_enqueue:relay,34
128,4,7,5100,5400,nwk_forward:relay,38
128,4,7,5400,5700,hop_feedback:ack,7
128,4,7,5400,5700,hop_feedback:dack,34
128,4,7,5400,5700,nwk_enqueue:relay,41
128,4,7,5400,5700,nwk_forward:relay,28
128,4,7,5700,6000,hop_feedback:dack,33
128,4,7,5700,6000,nwk_enqueue:relay,33
128,4,7,5700,6000,nwk_forward:relay,34
128,4,7,600,900,hop_feedback:dack,43
128,4,7,600,900,nwk_enqueue:relay,43
128,4,7,600,900,nwk_forward:relay,48
128,4,7,900,1200,hop_feedback:dack,43
128,4,7,900,1200,nwk_enqueue:relay,43
128,4,7,900,1200,nwk_forward:relay,48
128,4,7,1200,1500,hop_feedback:ack,4
128,4,7,1200,1500,hop_feedback:dack,46
128,4,7,1200,1500,nwk_enqueue:relay,50
128,4,7,1200,1500,nwk_forward:relay,43
128,4,7,1500,1800,hop_feedback:dack,61
128,4,7,1500,1800,nwk_enqueue:relay,61
128,4,7,1500,1800,nwk_forward:relay,41
128,4,7,1800,2100,hop_feedback:dack,36
128,4,7,1800,2100,nwk_enqueue:relay,36
128,4,7,1800,2100,nwk_forward:relay,49
128,4,7,2100,2400,hop_feedback:dack,31
128,4,7,2100,2400,nwk_enqueue:relay,31
128,4,7,2100,2400,nwk_forward:relay,49
128,4,7,2400,2700,hop_feedback:ack,4
128,4,7,2400,2700,hop_feedback:dack,36
128,4,7,2400,2700,nwk_enqueue:relay,40
128,4,7,2400,2700,nwk_forward:relay,34
128,4,7,2700,3000,hop_feedback:ack,6
128,4,7,2700,3000,hop_feedback:dack,20
128,4,7,2700,3000,nwk_enqueue:relay,26
128,4,7,2700,3000,nwk_forward:relay,29
128,4,8,300,600,hop_feedback:ack,16
128,4,8,300,600,hop_feedback:dack,18
128,4,8,300,600,nwk_enqueue:relay,34
128,4,8,3000,3300,hop_feedback:ack,1
128,4,8,3000,3300,hop_feedback:dack,31
128,4,8,3000,3300,nwk_enqueue:relay,32
128,4,8,3000,3300,nwk_forward:relay,30
128,4,8,3300,3600,hop_feedback:ack,11
128,4,8,3300,3600,hop_feedback:dack,20
128,4,8,3300,3600,nwk_enqueue:relay,31
128,4,8,3300,3600,nwk_forward:relay,34
128,4,8,3600,3900,hop_feedback:ack,12
128,4,8,3600,3900,hop_feedback:dack,23
128,4,8,3600,3900,nwk_enqueue:relay,35
128,4,8,3600,3900,nwk_forward:relay,35
128,4,8,3900,4200,hop_feedback:dack,31
128,4,8,3900,4200,nwk_enqueue:relay,31
128,4,8,3900,4200,nwk_forward:relay,21
128,4,8,4200,4500,hop_feedback:dack,24
128,4,8,4200,4500,nwk_enqueue:relay,24
128,4,8,4200,4500,nwk_forward:relay,31
128,4,8,4500,4800,hop_feedback:ack,2
128,4,8,4500,4800,hop_feedback:dack,18
128,4,8,4500,4800,nwk_enqueue:relay,20
128,4,8,4500,4800,nwk_forward:relay,27
128,4,8,4800,5100,hop_feedback:ack,26
128,4,8,4800,5100,hop_feedback:dack,1
128,4,8,4800,5100,nwk_enqueue:relay,27
128,4,8,4800,5100,nwk_forward:relay,26
128,4,8,5100,5400,hop_feedback:ack,22
128,4,8,5100,5400,hop_feedback:dack,8
128,4,8,5100,5400,nwk_enqueue:relay,30
128,4,8,5100,5400,nwk_forward:relay,27
128,4,8,5400,5700,hop_feedback:ack,6
128,4,8,5400,5700,hop_feedback:dack,29
128,4,8,5400,5700,nwk_enqueue:relay,35
128,4,8,5400,5700,nwk_forward:relay,30
128,4,8,5700,6000,hop_feedback:dack,34
128,4,8,5700,6000,nwk_enqueue:relay,34
128,4,8,5700,6000,nwk_forward:relay,29
128,4,8,600,900,hop_feedback:ack,3
128,4,8,600,900,hop_feedback:dack,27
128,4,8,600,900,nwk_enqueue:relay,30
128,4,8,600,900,nwk_forward:relay,41
128,4,8,900,1200,hop_feedback:ack,3
128,4,8,900,1200,hop_feedback:dack,31
128,4,8,900,1200,nwk_enqueue:relay,34
128,4,8,900,1200,nwk_forward:relay,39
128,4,8,1200,1500,hop_feedback:ack,12
128,4,8,1200,1500,hop_feedback:dack,25
128,4,8,1200,1500,nwk_enqueue:relay,37
128,4,8,1200,1500,nwk_forward:relay,37
128,4,8,1500,1800,hop_feedback:ack,1
128,4,8,1500,1800,hop_feedback:dack,24
128,4,8,1500,1800,nwk_enqueue:relay,25
128,4,8,1500,1800,nwk_forward:relay,23
128,4,8,1800,2100,hop_feedback:ack,3
128,4,8,1800,2100,hop_feedback:dack,15
128,4,8,1800,2100,nwk_enqueue:relay,18
128,4,8,1800,2100,nwk_forward:relay,20
128,4,8,2100,2400,hop_feedback:dack,31
128,4,8,2100,2400,nwk_enqueue:relay,31
128,4,8,2100,2400,nwk_forward:relay,34
128,4,8,2400,2700,hop_feedback:ack,20
128,4,8,2400,2700,hop_feedback:dack,12
128,4,8,2400,2700,nwk_enqueue:relay,32
128,4,8,2400,2700,nwk_forward:relay,31
128,4,8,2700,3000,hop_feedback:ack,4
128,4,8,2700,3000,hop_feedback:dack,23
128,4,8,2700,3000,nwk_enqueue:relay,27
128,4,8,2700,3000,nwk_forward:relay,25
128,8,7,300,600,hop_feedback:ack,29
128,8,7,300,600,hop_feedback:dack,70
128,8,7,300,600,nwk_enqueue:relay,99
128,8,7,300,600,nwk_forward:relay,80
128,8,7,3000,3300,hop_feedback:ack,11
128,8,7,3000,3300,hop_feedback:dack,19
128,8,7,3000,3300,nwk_enqueue:relay,30
128,8,7,3000,3300,nwk_forward:relay,32
128,8,7,3300,3600,hop_feedback:ack,20
128,8,7,3300,3600,hop_feedback:dack,15
128,8,7,3300,3600,nwk_enqueue:relay,35
128,8,7,3300,3600,nwk_forward:relay,33
128,8,7,3600,3900,hop_feedback:ack,15
128,8,7,3600,3900,hop_feedback:dack,24
128,8,7,3600,3900,nwk_enqueue:relay,39
128,8,7,3600,3900,nwk_forward:relay,41
128,8,7,3900,4200,hop_feedback:ack,7
128,8,7,3900,4200,hop_feedback:dack,36
128,8,7,3900,4200,nwk_enqueue:relay,43
128,8,7,3900,4200,nwk_forward:relay,37
128,8,7,4200,4500,hop_feedback:dack,41
128,8,7,4200,4500,nwk_enqueue:relay,41
128,8,7,4200,4500,nwk_forward:relay,36
128,8,7,4500,4800,hop_feedback:dack,30
128,8,7,4500,4800,nwk_enqueue:relay,30
128,8,7,4500,4800,nwk_forward:relay,29
128,8,7,4800,5100,hop_feedback:dack,26
128,8,7,4800,5100,nwk_enqueue:relay,26
128,8,7,4800,5100,nwk_forward:relay,36
128,8,7,5100,5400,hop_feedback:ack,7
128,8,7,5100,5400,hop_feedback:dack,27
128,8,7,5100,5400,nwk_enqueue:relay,34
128,8,7,5100,5400,nwk_forward:relay,33
128,8,7,5400,5700,hop_feedback:ack,10
128,8,7,5400,5700,hop_feedback:dack,38
128,8,7,5400,5700,nwk_enqueue:relay,48
128,8,7,5400,5700,nwk_forward:relay,47
128,8,7,5700,6000,hop_feedback:ack,7
128,8,7,5700,6000,hop_feedback:dack,30
128,8,7,5700,6000,nwk_enqueue:relay,37
128,8,7,5700,6000,nwk_forward:relay,39
128,8,7,600,900,hop_feedback:ack,4
128,8,7,600,900,hop_feedback:dack,67
128,8,7,600,900,nwk_enqueue:relay,71
128,8,7,600,900,nwk_forward:relay,65
128,8,7,900,1200,hop_feedback:dack,54
128,8,7,900,1200,nwk_enqueue:relay,54
128,8,7,900,1200,nwk_forward:relay,43
128,8,7,1200,1500,hop_feedback:dack,30
128,8,7,1200,1500,nwk_enqueue:relay,30
128,8,7,1200,1500,nwk_forward:relay,29
128,8,7,1500,1800,hop_feedback:dack,27
128,8,7,1500,1800,nwk_enqueue:relay,27
128,8,7,1500,1800,nwk_forward:relay,37
128,8,7,1800,2100,hop_feedback:ack,13
128,8,7,1800,2100,hop_feedback:dack,20
128,8,7,1800,2100,nwk_enqueue:relay,33
128,8,7,1800,2100,nwk_forward:relay,42
128,8,7,2100,2400,hop_feedback:ack,2
128,8,7,2100,2400,hop_feedback:dack,28
128,8,7,2100,2400,nwk_enqueue:relay,30
128,8,7,2100,2400,nwk_forward:relay,28
128,8,7,2400,2700,hop_feedback:ack,9
128,8,7,2400,2700,hop_feedback:dack,27
128,8,7,2400,2700,nwk_enqueue:relay,36
128,8,7,2400,2700,nwk_forward:relay,40
128,8,7,2700,3000,hop_feedback:ack,6
128,8,7,2700,3000,hop_feedback:dack,26
128,8,7,2700,3000,nwk_enqueue:relay,32
128,8,7,2700,3000,nwk_forward:relay,31
128,8,8,300,600,nwk_enqueue:local,84
128,8,8,300,600,nwk_forward:local,68
128,8,8,3000,3300,nwk_enqueue:local,31
128,8,8,3000,3300,nwk_forward:local,31
128,8,8,3300,3600,nwk_enqueue:local,32
128,8,8,3300,3600,nwk_forward:local,32
128,8,8,3600,3900,nwk_enqueue:local,40
128,8,8,3600,3900,nwk_forward:local,40
128,8,8,3900,4200,nwk_enqueue:local,32
128,8,8,3900,4200,nwk_forward:local,32
128,8,8,4200,4500,nwk_enqueue:local,25
128,8,8,4200,4500,nwk_forward:local,25
128,8,8,4500,4800,nwk_enqueue:local,17
128,8,8,4500,4800,nwk_forward:local,19
128,8,8,4800,5100,nwk_enqueue:local,26
128,8,8,4800,5100,nwk_forward:local,25
128,8,8,5100,5400,nwk_enqueue:local,32
128,8,8,5100,5400,nwk_forward:local,32
128,8,8,5400,5700,nwk_enqueue:local,39
128,8,8,5400,5700,nwk_forward:local,38
128,8,8,5700,6000,nwk_enqueue:local,36
128,8,8,5700,6000,nwk_forward:local,36
128,8,8,600,900,nwk_enqueue:local,53
128,8,8,600,900,nwk_forward:local,53
128,8,8,900,1200,nwk_enqueue:local,25
128,8,8,900,1200,nwk_forward:local,25
128,8,8,1200,1500,nwk_enqueue:local,13
128,8,8,1200,1500,nwk_forward:local,13
128,8,8,1500,1800,nwk_enqueue:local,16
128,8,8,1500,1800,nwk_forward:local,16
128,8,8,1800,2100,nwk_enqueue:local,34
128,8,8,1800,2100,nwk_forward:local,34
128,8,8,2100,2400,nwk_enqueue:local,23
128,8,8,2100,2400,nwk_forward:local,23
128,8,8,2400,2700,nwk_enqueue:local,34
128,8,8,2400,2700,nwk_forward:local,34
128,8,8,2700,3000,nwk_enqueue:local,29
128,8,8,2700,3000,nwk_forward:local,29
