seed,node,source,start_s,end_s,metric,value
129,4,4,2700,3000,nwk_admission:admitted,23
129,4,4,2700,3000,nwk_admission:neighbor_flow_full,4977
129,4,4,2700,3000,nwk_enqueue:local,26
129,4,4,2700,3000,nwk_forward:local,23
129,4,4,2700,3000,nwk_nsdp_release:hop_feedback,26
129,4,4,2700,3000,queue_wait_count,23
129,4,4,2700,3000,queue_wait_sum_s,4583.753434439999
129,4,4,2700,3000,resend_count_sum,25
129,4,7,300,600,hop_feedback:ack,16
129,4,7,300,600,hop_feedback:dack,25
129,4,7,300,600,nwk_admission:neighbor_flow_full,3555
129,4,7,300,600,nwk_enqueue:relay,41
129,4,7,3000,3300,completion_count,37
129,4,7,3000,3300,hop_admission:admitted,38
129,4,7,3000,3300,hop_capacity_release:dack_expiry,3
129,4,7,3000,3300,hop_completion:ack,27
129,4,7,3000,3300,hop_completion:dack,1
129,4,7,3000,3300,hop_completion:no_ack,9
129,4,7,3000,3300,hop_feedback:dack,35
129,4,7,3000,3300,nwk_admission:admitted,38
129,4,7,3000,3300,nwk_admission:neighbor_flow_full,6256
129,4,7,3000,3300,nwk_enqueue:relay,35
129,4,7,3000,3300,nwk_forward:relay,38
129,4,7,3000,3300,nwk_nsdp_release:hop_feedback,37
129,4,7,3000,3300,queue_wait_count,38
129,4,7,3000,3300,queue_wait_sum_s,7093.092611116001
129,4,7,3000,3300,resend_count_sum,31
129,4,7,3300,3600,completion_count,30
129,4,7,3300,3600,hop_admission:admitted,30
129,4,7,3300,3600,hop_capacity_release:dack_expiry,2
129,4,7,3300,3600,hop_completion:ack,24
129,4,7,3300,3600,hop_completion:dack,2
129,4,7,3300,3600,hop_completion:no_ack,4
129,4,7,3300,3600,hop_feedback:ack,18
129,4,7,3300,3600,hop_feedback:dack,21
129,4,7,3300,3600,nwk_admission:admitted,30
129,4,7,3300,3600,nwk_admission:neighbor_flow_full,5077
129,4,7,3300,3600,nwk_enqueue:relay,39
129,4,7,3300,3600,nwk_forward:relay,30
129,4,7,3300,3600,nwk_nsdp_release:hop_feedback,30
129,4,7,3300,3600,queue_wait_count,30
129,4,7,3300,3600,queue_wait_sum_s,4229.873072811999
129,4,7,3300,3600,resend_count_sum,16
129,4,7,3600,3900,completion_count,54
129,4,7,3600,3900,hop_admission:admitted,53
129,4,7,3600,3900,hop_capacity_release:dack_expiry,3
129,4,7,3600,3900,hop_completion:ack,43
129,4,7,3600,3900,hop_completion:dack,5
129,4,7,3600,3900,hop_completion:no_ack,6
129,4,7,3600,3900,hop_feedback:ack,6
129,4,7,3600,3900,hop_feedback:dack,54
129,4,7,3600,3900,nwk_admission:admitted,53
129,4,7,3600,3900,nwk_admission:neighbor_flow_full,8327
129,4,7,3600,3900,nwk_enqueue:relay,60
129,4,7,3600,3900,nwk_forward:relay,53
129,4,7,3600,3900,nwk_nsdp_release:hop_feedback,54
129,4,7,3600,3900,queue_wait_count,53
129,4,7,3600,3900,queue_wait_sum_s,6672.867378575998
129,4,7,3600,3900,resend_count_sum,39
129,4,7,3900,4200,completion_count,50
129,4,7,3900,4200,hop_admission:admitted,50
129,4,7,3900,4200,hop_capacity_release:dack_expiry,11
129,4,7,3900,4200,hop_completion:ack,30
129,4,7,3900,4200,hop_completion:dack,12
129,4,7,3900,4200,hop_completion:no_ack,8
129,4,7,3900,4200,hop_feedback:ack,3
129,4,7,3900,4200,hop_feedback:dack,34
129,4,7,3900,4200,nwk_admission:admitted,50
129,4,7,3900,4200,nwk_admission:neighbor_flow_full,8281
129,4,7,3900,4200,nwk_enqueue:relay,37
129,4,7,3900,4200,nwk_forward:relay,50
129,4,7,3900,4200,nwk_nsdp_release:hop_feedback,50
129,4,7,3900,4200,queue_wait_count,50
129,4,7,3900,4200,queue_wait_sum_s,8341.292649780004
129,4,7,3900,4200,resend_count_sum,35
129,4,7,4200,4500,completion_count,41
129,4,7,4200,4500,hop_admission:admitted,44
129,4,7,4200,4500,hop_capacity_release:dack_expiry,22
129,4,7,4200,4500,hop_completion:ack,16
129,4,7,4200,4500,hop_completion:dack,21
129,4,7,4200,4500,hop_completion:no_ack,4
129,4,7,4200,4500,hop_feedback:ack,4
129,4,7,4200,4500,hop_feedback:dack,39
129,4,7,4200,4500,nwk_admission:admitted,44
129,4,7,4200,4500,nwk_admission:neighbor_flow_full,6896
129,4,7,4200,4500,nwk_enqueue:relay,43
129,4,7,4200,4500,nwk_forward:relay,44
129,4,7,4200,4500,nwk_nsdp_release:hop_feedback,41
129,4,7,4200,4500,queue_wait_count,44
129,4,7,4200,4500,queue_wait_sum_s,5636.146069464002
129,4,7,4200,4500,resend_count_sum,30
129,4,7,4500,4800,completion_count,34
129,4,7,4500,4800,hop_admission:admitted,34
129,4,7,4500,4800,hop_capacity_release:dack_expiry,12
129,4,7,4500,4800,hop_completion:ack,17
129,4,7,4500,4800,hop_completion:dack,10
129,4,7,4500,4800,hop_completion:no_ack,7
129,4,7,4500,4800,hop_feedback:ack,4
129,4,7,4500,4800,hop_feedback:dack,31
129,4,7,4500,4800,nwk_admission:admitted,34
129,4,7,4500,4800,nwk_admission:neighbor_flow_full,5967
129,4,7,4500,4800,nwk_enqueue:relay,35
129,4,7,4500,4800,nwk_forward:relay,34
129,4,7,4500,4800,nwk_nsdp_release:hop_feedback,34
129,4,7,4500,4800,queue_wait_count,34
129,4,7,4500,4800,queue_wait_sum_s,5129.118695896001
129,4,7,4500,4800,resend_count_sum,33
129,4,7,4800,5100,completion_count,31
129,4,7,4800,5100,hop_admission:admitted,30
129,4,7,4800,5100,hop_completion:ack,23
129,4,7,4800,5100,hop_completion:no_ack,8
129,4,7,4800,5100,hop_feedback:ack,1
129,4,7,4800,5100,hop_feedback:dack,35
129,4,7,4800,5100,nwk_admission:admitted,30
129,4,7,4800,5100,nwk_admission:neighbor_flow_full,6966
129,4,7,4800,5100,nwk_enqueue:relay,36
129,4,7,4800,5100,nwk_forward:relay,30
129,4,7,4800,5100,nwk_nsdp_release:hop_feedback,31
129,4,7,4800,5100,queue_wait_count,30
129,4,7,4800,5100,queue_wait_sum_s,5927.173072784
129,4,7,4800,5100,resend_count_sum,31
129,4,7,5100,5400,completion_count,43
129,4,7,5100,5400,hop_admission:admitted,41
129,4,7,5100,5400,hop_capacity_release:dack_expiry,7
129,4,7,5100,5400,hop_completion:ack,29
129,4,7,5100,5400,hop_completion:dack,9
129,4,7,5100,5400,hop_completion:no_ack,5
129,4,7,5100,5400,hop_feedback:dack,43
129,4,7,5100,5400,nwk_admission:admitted,41
129,4,7,5100,5400,nwk_admission:neighbor_flow_full,7209
129,4,7,5100,5400,nwk_enqueue:relay,43
129,4,7,5100,5400,nwk_forward:relay,41
129,4,7,5100,5400,nwk_nsdp_release:hop_feedback,43
129,4,7,5100,5400,queue_wait_count,41
129,4,7,5100,5400,queue_wait_sum_s,6887.149632495996
129,4,7,5100,5400,resend_count_sum,30
129,4,7,5400,5700,completion_count,21
129,4,7,5400,5700,hop_admission:admitted,21
129,4,7,5400,5700,hop_capacity_release:dack_expiry,2
129,4,7,5400,5700,hop_completion:ack,11
129,4,7,5400,5700,hop_completion:no_ack,10
129,4,7,5400,5700,hop_feedback:dack,34
129,4,7,5400,5700,nwk_admission:admitted,21
129,4,7,5400,5700,nwk_admission:neighbor_flow_full,7003
129,4,7,5400,5700,nwk_enqueue:relay,34
129,4,7,5400,5700,nwk_forward:relay,21
129,4,7,5400,5700,nwk_nsdp_release:hop_feedback,21
129,4,7,5400,5700,queue_wait_count,21
129,4,7,5400,5700,queue_wait_sum_s,4341.370763251998
129,4,7,5400,5700,resend_count_sum,29
129,4,7,5700,6000,completion_count,42
129,4,7,5700,6000,hop_admission:admitted,42
129,4,7,5700,6000,hop_capacity_release:dack_expiry,11
129,4,7,5700,6000,hop_completion:ack,20
129,4,7,5700,6000,hop_completion:dack,15
129,4,7,5700,6000,hop_completion:no_ack,7
129,4,7,5700,6000,hop_feedback:ack,2
129,4,7,5700,6000,hop_feedback:dack,18
129,4,7,5700,6000,nwk_admission:admitted,42
129,4,7,5700,6000,nwk_admission:neighbor_flow_full,7883
129,4,7,5700,6000,nwk_enqueue:relay,20
129,4,7,5700,6000,nwk_forward:relay,42
129,4,7,5700,6000,nwk_nsdp_release:hop_feedback,42
129,4,7,5700,6000,queue_wait_count,42
129,4,7,5700,6000,queue_wait_sum_s,12944.944526644002
129,4,7,5700,6000,resend_count_sum,42
129,4,7,600,900,completion_count,41
129,4,7,600,900,hop_admission:admitted,42
129,4,7,600,900,hop_capacity_release:dack_expiry,5
129,4,7,600,900,hop_completion:ack,31
129,4,7,600,900,hop_completion:dack,5
129,4,7,600,900,hop_completion:no_ack,5
129,4,7,600,900,hop_feedback:dack,44
129,4,7,600,900,nwk_admission:admitted,42
129,4,7,600,900,nwk_admission:neighbor_flow_full,13185
129,4,7,600,900,nwk_enqueue:relay,44
129,4,7,600,900,nwk_forward:relay,42
129,4,7,600,900,nwk_nsdp_release:hop_feedback,41
129,4,7,600,900,queue_wait_count,42
129,4,7,600,900,queue_wait_sum_s,9612.537818948002
129,4,7,600,900,resend_count_sum,33
129,4,7,900,1200,completion_count,45
129,4,7,900,1200,hop_admission:admitted,44
129,4,7,900,1200,hop_capacity_release:dack_expiry,11
129,4,7,900,1200,hop_completion:ack,30
129,4,7,900,1200,hop_completion:dack,11
129,4,7,900,1200,hop_completion:no_ack,4
129,4,7,900,1200,hop_feedback:dack,46
129,4,7,900,1200,nwk_admission:admitted,44
129,4,7,900,1200,nwk_admission:neighbor_flow_full,14837
129,4,7,900,1200,nwk_enqueue:relay,46
129,4,7,900,1200,nwk_forward:relay,44
129,4,7,900,1200,nwk_nsdp_release:hop_feedback,45
129,4,7,900,1200,queue_wait_count,44
129,4,7,900,1200,queue_wait_sum_s,12784.105776684
129,4,7,900,1200,resend_count_sum,39
129,4,7,1200,1500,completion_count,49
129,4,7,1200,1500,hop_admission:admitted,51
129,4,7,1200,1500,hop_capacity_release:dack_expiry,9
129,4,7,1200,1500,hop_completion:ack,30
129,4,7,1200,1500,hop_completion:dack,11
129,4,7,1200,1500,hop_completion:no_ack,8
129,4,7,1200,1500,hop_feedback:dack,27
129,4,7,1200,1500,nwk_admission:admitted,51
129,4,7,1200,1500,nwk_admission:neighbor_flow_full,11289
129,4,7,1200,1500,nwk_enqueue:relay,27
129,4,7,1200,1500,nwk_forward:relay,51
129,4,7,1200,1500,nwk_nsdp_release:hop_feedback,49
129,4,7,1200,1500,queue_wait_count,51
129,4,7,1200,1500,queue_wait_sum_s,15991.049128564
129,4,7,1200,1500,resend_count_sum,36
129,4,7,1500,1800,completion_count,40
129,4,7,1500,1800,hop_admission:admitted,39
129,4,7,1500,1800,hop_capacity_release:dack_expiry,20
129,4,7,1500,1800,hop_completion:ack,17
129,4,7,1500,1800,hop_completion:dack,18
129,4,7,1500,1800,hop_completion:no_ack,5
129,4,7,1500,1800,hop_feedback:ack,6
129,4,7,1500,1800,hop_feedback:dack,44
129,4,7,1500,1800,nwk_admission:admitted,39
129,4,7,1500,1800,nwk_admission:neighbor_flow_full,8079
129,4,7,1500,1800,nwk_enqueue:relay,50
129,4,7,1500,1800,nwk_forward:relay,39
129,4,7,1500,1800,nwk_nsdp_release:hop_feedback,40
129,4,7,1500,1800,queue_wait_count,39
129,4,7,1500,1800,queue_wait_sum_s,6374.403382596
129,4,7,1500,1800,resend_count_sum,27
129,4,7,1800,2100,completion_count,50
129,4,7,1800,2100,hop_admission:admitted,50
129,4,7,1800,2100,hop_capacity_release:dack_expiry,24
129,4,7,1800,2100,hop_completion:ack,19
129,4,7,1800,2100,hop_completion:dack,24
129,4,7,1800,2100,hop_completion:no_ack,7
129,4,7,1800,2100,hop_feedback:dack,50
129,4,7,1800,2100,nwk_admission:admitted,50
129,4,7,1800,2100,nwk_admission:neighbor_flow_full,11951
129,4,7,1800,2100,nwk_enqueue:relay,50
129,4,7,1800,2100,nwk_forward:relay,50
129,4,7,1800,2100,nwk_nsdp_release:hop_feedback,50
129,4,7,1800,2100,queue_wait_count,50
129,4,7,1800,2100,queue_wait_sum_s,8996.831942280001
129,4,7,1800,2100,resend_count_sum,44
129,4,7,2100,2400,completion_count,40
129,4,7,2100,2400,hop_admission:admitted,39
129,4,7,2100,2400,hop_capacity_release:dack_expiry,4
129,4,7,2100,2400,hop_completion:ack,29
129,4,7,2100,2400,hop_completion:dack,4
129,4,7,2100,2400,hop_completion:no_ack,7
129,4,7,2100,2400,hop_feedback:dack,34
129,4,7,2100,2400,nwk_admission:admitted,39
129,4,7,2100,2400,nwk_admission:neighbor_flow_full,8947
129,4,7,2100,2400,nwk_enqueue:relay,34
129,4,7,2100,2400,nwk_forward:relay,39
129,4,7,2100,2400,nwk_nsdp_release:hop_feedback,40
129,4,7,2100,2400,queue_wait_count,39
129,4,7,2100,2400,queue_wait_sum_s,8652.333382344
129,4,7,2100,2400,resend_count_sum,31
129,4,7,2400,2700,completion_count,45
129,4,7,2400,2700,hop_admission:admitted,46
129,4,7,2400,2700,hop_capacity_release:dack_expiry,24
129,4,7,2400,2700,hop_completion:ack,17
129,4,7,2400,2700,hop_completion:dack,24
129,4,7,2400,2700,hop_completion:no_ack,4
129,4,7,2400,2700,hop_feedback:dack,48
129,4,7,2400,2700,nwk_admission:admitted,46
129,4,7,2400,2700,nwk_admission:neighbor_flow_full,7682
129,4,7,2400,2700,nwk_enqueue:relay,48
129,4,7,2400,2700,nwk_forward:relay,46
129,4,7,2400,2700,nwk_nsdp_release:hop_feedback,45
129,4,7,2400,2700,queue_wait_count,46
129,4,7,2400,2700,queue_wait_sum_s,8249.753026863998
129,4,7,2400,2700,resend_count_sum,26
129,4,7,2700,3000,completion_count,47
129,4,7,2700,3000,hop_admission:admitted,46
129,4,7,2700,3000,hop_completion:ack,36
129,4,7,2700,3000,hop_completion:dack,2
129,4,7,2700,3000,hop_completion:no_ack,9
129,4,7,2700,3000,hop_feedback:ack,1
129,4,7,2700,3000,hop_feedback:dack,32
129,4,7,2700,3000,nwk_admission:admitted,46
129,4,7,2700,3000,nwk_admission:neighbor_flow_full,8357
129,4,7,2700,3000,nwk_enqueue:relay,33
129,4,7,2700,3000,nwk_forward:relay,46
129,4,7,2700,3000,nwk_nsdp_release:hop_feedback,47
129,4,7,2700,3000,queue_wait_count,46
129,4,7,2700,3000,queue_wait_sum_s,8926.104856976004
129,4,7,2700,3000,resend_count_sum,43
129,4,8,300,600,completion_count,13
129,4,8,300,600,hop_admission:admitted,14
129,4,8,300,600,hop_completion:ack,8
129,4,8,300,600,hop_completion:no_ack,5
129,4,8,300,600,hop_feedback:ack,17
129,4,8,300,600,hop_feedback:dack,24
129,4,8,300,600,nwk_admission:admitted,14
129,4,8,300,600,nwk_admission:neighbor_flow_full,3919
129,4,8,300,600,nwk_enqueue:relay,41
129,4,8,300,600,nwk_forward:relay,14
129,4,8,300,600,nwk_nsdp_release:hop_feedback,13
129,4,8,300,600,queue_wait_count,14
129,4,8,300,600,queue_wait_sum_s,1691.4995340960002
129,4,8,300,600,resend_count_sum,17
129,4,8,3000,3300,completion_count,17
129,4,8,3000,3300,hop_admission:admitted,18
129,4,8,3000,3300,hop_completion:ack,13
129,4,8,3000,3300,hop_completion:no_ack,4
129,4,8,3000,3300,hop_feedback:ack,16
129,4,8,3000,3300,nwk_admission:admitted,18
129,4,8,3000,3300,nwk_admission:neighbor_flow_full,2877
129,4,8,3000,3300,nwk_enqueue:relay,16
129,4,8,3000,3300,nwk_forward:relay,18
129,4,8,3000,3300,nwk_nsdp_release:hop_feedback,17
129,4,8,3000,3300,queue_wait_count,18
129,4,8,3000,3300,queue_wait_sum_s,3396.4307418999997
129,4,8,3000,3300,resend_count_sum,12
129,4,8,3300,3600,completion_count,16
129,4,8,3300,3600,hop_admission:admitted,15
129,4,8,3300,3600,hop_completion:ack,12
129,4,8,3300,3600,hop_completion:no_ack,4
129,4,8,3300,3600,hop_feedback:ack,13
129,4,8,3300,3600,nwk_admission:admitted,15
129,4,8,3300,3600,nwk_admission:neighbor_flow_full,2298
129,4,8,3300,3600,nwk_enqueue:relay,13
129,4,8,3300,3600,nwk_forward:relay,15
129,4,8,3300,3600,nwk_nsdp_release:hop_feedback,16
129,4,8,3300,3600,queue_wait_count,15
129,4,8,3300,3600,queue_wait_sum_s,2142.857597768001
129,4,8,3300,3600,resend_count_sum,18
129,4,8,3600,3900,completion_count,16
129,4,8,3600,3900,hop_admission:admitted,16
129,4,8,3600,3900,hop_completion:ack,15
129,4,8,3600,3900,hop_completion:no_ack,1
129,4,8,3600,3900,hop_feedback:ack,26
129,4,8,3600,3900,hop_feedback:dack,2
129,4,8,3600,3900,nwk_admission:admitted,16
129,4,8,3600,3900,nwk_admission:neighbor_flow_full,3251
129,4,8,3600,3900,nwk_enqueue:relay,28
129,4,8,3600,3900,nwk_forward:relay,16
129,4,8,3600,3900,nwk_nsdp_release:hop_feedback,16
129,4,8,3600,3900,queue_wait_count,16
129,4,8,3600,3900,queue_wait_sum_s,1933.4386614400005
129,4,8,3600,3900,resend_count_sum,11
129,4,8,3900,4200,completion_count,27
129,4,8,3900,4200,hop_admission:admitted,29
129,4,8,3900,4200,hop_completion:ack,25
129,4,8,3900,4200,hop_completion:no_ack,2
129,4,8,3900,4200,hop_feedback:ack,17
129,4,8,3900,4200,hop_feedback:dack,8
129,4,8,3900,4200,nwk_admission:admitted,29
129,4,8,3900,4200,nwk_admission:neighbor_flow_full,4843
129,4,8,3900,4200,nwk_enqueue:relay,25
129,4,8,3900,4200,nwk_forward:relay,29
129,4,8,3900,4200,nwk_nsdp_release:hop_feedback,27
129,4,8,3900,4200,queue_wait_count,29
129,4,8,3900,4200,queue_wait_sum_s,4824.991593943996
129,4,8,3900,4200,resend_count_sum,16
129,4,8,4200,4500,completion_count,31
129,4,8,4200,4500,hop_admission:admitted,29
129,4,8,4200,4500,hop_completion:ack,28
129,4,8,4200,4500,hop_completion:no_ack,3
129,4,8,4200,4500,hop_feedback:ack,23
129,4,8,4200,4500,hop_feedback:dack,10
129,4,8,4200,4500,nwk_admission:admitted,29
129,4,8,4200,4500,nwk_admission:neighbor_flow_full,5481
129,4,8,4200,4500,nwk_enqueue:relay,33
129,4,8,4200,4500,nwk_forward:relay,29
129,4,8,4200,4500,nwk_nsdp_release:hop_feedback,31
129,4,8,4200,4500,queue_wait_count,29
129,4,8,4200,4500,queue_wait_sum_s,3699.1068865279976
129,4,8,4200,4500,resend_count_sum,15
129,4,8,4500,4800,completion_count,30
129,4,8,4500,4800,hop_admission:admitted,31
129,4,8,4500,4800,hop_completion:ack,23
129,4,8,4500,4800,hop_completion:no_ack,7
129,4,8,4500,4800,hop_feedback:ack,20
129,4,8,4500,4800,hop_feedback:dack,10
129,4,8,4500,4800,nwk_admission:admitted,31
129,4,8,4500,4800,nwk_admission:neighbor_flow_full,4998
129,4,8,4500,4800,nwk_enqueue:relay,30
129,4,8,4500,4800,nwk_forward:relay,31
129,4,8,4500,4800,nwk_nsdp_release:hop_feedback,30
129,4,8,4500,4800,queue_wait_count,31
129,4,8,4500,4800,queue_wait_sum_s,4716.987551848
129,4,8,4500,4800,resend_count_sum,18
129,4,8,4800,5100,completion_count,24
129,4,8,4800,5100,hop_admission:admitted,25
129,4,8,4800,5100,hop_completion:ack,20
129,4,8,4800,5100,hop_completion:no_ack,4
129,4,8,4800,5100,hop_feedback:ack,2
129,4,8,4800,5100,hop_feedback:dack,24
129,4,8,4800,5100,nwk_admission:admitted,25
129,4,8,4800,5100,nwk_admission:neighbor_flow_full,5858
129,4,8,4800,5100,nwk_enqueue:relay,26
129,4,8,4800,5100,nwk_forward:relay,25
129,4,8,4800,5100,nwk_nsdp_release:hop_feedback,24
129,4,8,4800,5100,queue_wait_count,25
129,4,8,4800,5100,queue_wait_sum_s,5014.903093751999
129,4,8,4800,5100,resend_count_sum,22
129,4,8,5100,5400,completion_count,33
129,4,8,5100,5400,hop_admission:admitted,32
129,4,8,5100,5400,hop_completion:ack,28
129,4,8,5100,5400,hop_completion:no_ack,5
129,4,8,5100,5400,hop_feedback:ack,8
129,4,8,5100,5400,hop_feedback:dack,23
129,4,8,5100,5400,nwk_admission:admitted,32
129,4,8,5100,5400,nwk_admission:neighbor_flow_full,5496
129,4,8,5100,5400,nwk_enqueue:relay,31
129,4,8,5100,5400,nwk_forward:relay,32
129,4,8,5100,5400,nwk_nsdp_release:hop_feedback,33
129,4,8,5100,5400,queue_wait_count,32
129,4,8,5100,5400,queue_wait_sum_s,5437.120322936002
129,4,8,5100,5400,resend_count_sum,28
129,4,8,5400,5700,completion_count,15
129,4,8,5400,5700,hop_admission:admitted,15
129,4,8,5400,5700,hop_completion:ack,12
129,4,8,5400,5700,hop_completion:no_ack,3
129,4,8,5400,5700,hop_feedback:ack,4
129,4,8,5400,5700,hop_feedback:dack,21
129,4,8,5400,5700,nwk_admission:admitted,15
129,4,8,5400,5700,nwk_admission:neighbor_flow_full,4397
129,4,8,5400,5700,nwk_enqueue:relay,25
129,4,8,5400,5700,nwk_forward:relay,15
129,4,8,5400,5700,nwk_nsdp_release:hop_feedback,15
129,4,8,5400,5700,queue_wait_count,15
129,4,8,5400,5700,queue_wait_sum_s,3014.122012935999
129,4,8,5400,5700,resend_count_sum,13
129,4,8,5700,6000,completion_count,29
129,4,8,5700,6000,hop_admission:admitted,28
129,4,8,5700,6000,hop_completion:ack,27
129,4,8,5700,6000,hop_completion:no_ack,2
129,4,8,5700,6000,hop_feedback:dack,20
129,4,8,5700,6000,nwk_admission:admitted,28
129,4,8,5700,6000,nwk_admission:neighbor_flow_full,6989
129,4,8,5700,6000,nwk_enqueue:relay,20
129,4,8,5700,6000,nwk_forward:relay,28
129,4,8,5700,6000,nwk_nsdp_release:hop_feedback,29
129,4,8,5700,6000,queue_wait_count,28
129,4,8,5700,6000,queue_wait_sum_s,8602.328530468001
129,4,8,5700,6000,resend_count_sum,30
129,4,8,600,900,completion_count,29
129,4,8,600,900,hop_admission:admitted,28
129,4,8,600,900,hop_capacity_release:dack_expiry,1
129,4,8,600,900,hop_completion:ack,24
129,4,8,600,900,hop_completion:dack,1
129,4,8,600,900,hop_completion:no_ack,4
129,4,8,600,900,hop_feedback:dack,35
129,4,8,600,900,nwk_admission:admitted,28
129,4,8,600,900,nwk_admission:neighbor_flow_full,10833
129,4,8,600,900,nwk_enqueue:relay,35
129,4,8,600,900,nwk_forward:relay,28
129,4,8,600,900,nwk_nsdp_release:hop_feedback,29
129,4,8,600,900,queue_wait_count,28
129,4,8,600,900,queue_wait_sum_s,6716.6214076040005
129,4,8,600,900,resend_count_sum,26
129,4,8,900,1200,completion_count,35
129,4,8,900,1200,hop_admission:admitted,37
129,4,8,900,1200,hop_completion:ack,29
129,4,8,900,1200,hop_completion:no_ack,6
129,4,8,900,1200,hop_feedback:dack,29
129,4,8,900,1200,nwk_admission:admitted,37
129,4,8,900,1200,nwk_admission:neighbor_flow_full,10844
129,4,8,900,1200,nwk_enqueue:relay,29
129,4,8,900,1200,nwk_forward:relay,37
129,4,8,900,1200,nwk_nsdp_release:hop_feedback,35
129,4,8,900,1200,queue_wait_count,37
129,4,8,900,1200,queue_wait_sum_s,10795.148424804001
129,4,8,900,1200,resend_count_sum,29
129,4,8,1200,1500,completion_count,30
129,4,8,1200,1500,hop_admission:admitted,28
129,4,8,1200,1500,hop_completion:ack,26
129,4,8,1200,1500,hop_completion:no_ack,4
129,4,8,1200,1500,hop_feedback:ack,6
129,4,8,1200,1500,hop_feedback:dack,9
129,4,8,1200,1500,nwk_admission:admitted,28
129,4,8,1200,1500,nwk_admission:neighbor_flow_full,5796
129,4,8,1200,1500,nwk_enqueue:relay,15
129,4,8,1200,1500,nwk_forward:relay,28
129,4,8,1200,1500,nwk_nsdp_release:hop_feedback,30
129,4,8,1200,1500,queue_wait_count,28
129,4,8,1200,1500,queue_wait_sum_s,8848.703115131999
129,4,8,1200,1500,resend_count_sum,31
129,4,8,1500,1800,completion_count,24
129,4,8,1500,1800,hop_admission:admitted,24
129,4,8,1500,1800,hop_capacity_release:dack_expiry,2
129,4,8,1500,1800,hop_completion:ack,19
129,4,8,1500,1800,hop_completion:dack,2
129,4,8,1500,1800,hop_completion:no_ack,3
129,4,8,1500,1800,hop_feedback:ack,25
129,4,8,1500,1800,nwk_admission:admitted,24
129,4,8,1500,1800,nwk_admission:neighbor_flow_full,4422
129,4,8,1500,1800,nwk_enqueue:relay,25
129,4,8,1500,1800,nwk_forward:relay,24
129,4,8,1500,1800,nwk_nsdp_release:hop_feedback,24
129,4,8,1500,1800,queue_wait_count,24
129,4,8,1500,1800,queue_wait_sum_s,3688.7854923839986
129,4,8,1500,1800,resend_count_sum,17
129,4,8,1800,2100,completion_count,20
129,4,8,1800,2100,hop_admission:admitted,20
129,4,8,1800,2100,hop_completion:ack,20
129,4,8,1800,2100,hop_feedback:ack,15
129,4,8,1800,2100,nwk_admission:admitted,20
129,4,8,1800,2100,nwk_admission:neighbor_flow_full,3863
129,4,8,1800,2100,nwk_enqueue:relay,15
129,4,8,1800,2100,nwk_forward:relay,20
129,4,8,1800,2100,nwk_nsdp_release:hop_feedback,20
129,4,8,1800,2100,queue_wait_count,20
129,4,8,1800,2100,queue_wait_sum_s,3503.8595768559994
129,4,8,1800,2100,resend_count_sum,13
129,4,8,2100,2400,completion_count,11
129,4,8,2100,2400,hop_admission:admitted,12
129,4,8,2100,2400,hop_completion:ack,10
129,4,8,2100,2400,hop_completion:no_ack,1
129,4,8,2100,2400,hop_feedback:ack,13
129,4,8,2100,2400,nwk_admission:admitted,12
129,4,8,2100,2400,nwk_admission:neighbor_flow_full,3048
129,4,8,2100,2400,nwk_enqueue:relay,13
129,4,8,2100,2400,nwk_forward:relay,12
129,4,8,2100,2400,nwk_nsdp_release:hop_feedback,11
129,4,8,2100,2400,queue_wait_count,12
129,4,8,2100,2400,queue_wait_sum_s,2574.4647461080003
129,4,8,2100,2400,resend_count_sum,13
129,4,8,2400,2700,completion_count,18
129,4,8,2400,2700,hop_admission:admitted,17
129,4,8,2400,2700,hop_completion:ack,18
129,4,8,2400,2700,hop_feedback:ack,20
129,4,8,2400,2700,nwk_admission:admitted,17
129,4,8,2400,2700,nwk_admission:neighbor_flow_full,3096
129,4,8,2400,2700,nwk_enqueue:relay,20
129,4,8,2400,2700,nwk_forward:relay,17
129,4,8,2400,2700,nwk_nsdp_release:hop_feedback,18
129,4,8,2400,2700,queue_wait_count,17
129,4,8,2400,2700,queue_wait_sum_s,3137.2771403920005
129,4,8,2400,2700,resend_count_sum,8
129,4,8,2700,3000,completion_count,23
129,4,8,2700,3000,hop_admission:admitted,23
129,4,8,2700,3000,hop_completion:ack,19
129,4,8,2700,3000,hop_completion:no_ack,4
129,4,8,2700,3000,hop_feedback:ack,16
129,4,8,2700,3000,hop_feedback:dack,2
129,4,8,2700,3000,nwk_admission:admitted,23
129,4,8,2700,3000,nwk_admission:neighbor_flow_full,4148
129,4,8,2700,3000,nwk_enqueue:relay,18
129,4,8,2700,3000,nwk_forward:relay,23
129,4,8,2700,3000,nwk_nsdp_release:hop_feedback,23
129,4,8,2700,3000,queue_wait_count,23
129,4,8,2700,3000,queue_wait_sum_s,4601.758013320001
129,4,8,2700,3000,resend_count_sum,17
129,7,7,300,600,app_admitted,107
129,7,7,300,600,app_nsdp_full,14893
129,7,7,3000,3300,app_admitted,43
129,7,7,3000,3300,app_nsdp_full,14957
129,7,7,3300,3600,app_admitted,40
129,7,7,3300,3600,app_nsdp_full,14960
129,7,7,3600,3900,app_admitted,40
129,7,7,3600,3900,app_nsdp_full,14960
129,7,7,3900,4200,app_admitted,40
129,7,7,3900,4200,app_nsdp_full,14960
129,7,7,4200,4500,app_admitted,43
