schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),12,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),24,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),36,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),48,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),72,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),84,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),96,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),108,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),132,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),144,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),156,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),168,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),192,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),204,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),216,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),228,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),252,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),264,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),276,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),288,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),312,9.1666666666666661,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),324,12,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),336,14.083333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),348,13.416666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),360,13.333333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),372,11.833333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),384,12,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),396,12,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),408,12.333333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),420,12.833333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
csr-aggregate-series-v1,tranche8-two-node-admission-s130,Generator.Traffic Sent (packets/sec),432,13.833333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,aaa68457008483c6a509e67139bd5647b42d333a892b6815384b9990445ea18b
