case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
relay,97,840000000,admit,4,5,4,17,0,0,0,1,0,1,1,3,3,7,1,1,0,1,17,0,0,15,16,16,0,0
relay,98,841501028,tx_start,5,4,0,0,1,1,0,3,1,0,0,9,1,9,1,0,0,1,0,128,33,0,1,1,0,0
relay,99,860000000,offer,4,5,4,18,0,0,0,1,0,1,1,1,3,7,1,1,0,1,17,0,0,15,16,16,0,0
relay,100,860000000,blocked,4,5,4,18,0,0,0,1,0,1,1,1,3,7,1,1,0,1,17,0,0,15,16,16,0,0
relay,101,863582028,ingress_before,4,5,0,0,1,1,0,1,0,1,1,1,3,7,1,1,0,1,17,128,33,15,16,16,0,0
relay,102,863582028,ingress_after,4,5,0,0,1,1,0,1,0,1,1,1,3,7,1,1,0,1,17,128,33,15,16,16,0,0
relay,103,880000000,offer,4,5,4,18,0,0,0,1,0,1,1,0,3,7,1,1,0,1,17,0,0,15,16,16,0,0
relay,104,880000000,blocked,4,5,4,18,0,0,0,1,0,1,1,0,3,7,1,1,0,1,17,0,0,15,16,16,0,0
relay,105,884000028,tx_start,4,5,4,2,2,0,0,3,0,1,0,8,3,8,1,1,0,1,17,128,33,15,16,16,0,0
relay,106,900000000,offer,4,5,4,18,0,0,0,3,0,0,0,8,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,107,900000000,blocked,4,5,4,18,0,0,0,3,0,0,0,8,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,108,906501028,ingress_before,5,4,4,2,2,0,0,1,1,0,1,6,1,9,1,0,0,1,0,128,33,0,1,1,0,0
relay,109,906501028,ingress_after,5,4,4,2,2,0,0,1,1,0,1,6,1,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,110,920000000,offer,4,5,4,18,0,0,0,1,0,0,0,7,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,111,920000000,blocked,4,5,4,18,0,0,0,1,0,0,0,7,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,112,940000000,offer,4,5,4,18,0,0,0,1,0,0,0,5,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,113,940000000,blocked,4,5,4,18,0,0,0,1,0,0,0,5,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,114,960000000,offer,4,5,4,18,0,0,0,1,0,0,0,4,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,115,960000000,blocked,4,5,4,18,0,0,0,1,0,0,0,4,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,116,980000000,offer,4,5,4,18,0,0,0,1,0,0,0,2,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,117,980000000,blocked,4,5,4,18,0,0,0,1,0,0,0,2,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,118,984501028,tx_start,5,4,0,0,2,3,0,3,1,0,0,2,9,2,1,0,0,1,0,128,33,1,2,2,0,0
relay,119,1000000000,offer,4,5,4,18,0,0,0,1,0,0,0,1,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,120,1000000000,blocked,4,5,4,18,0,0,0,1,0,0,0,1,3,8,1,1,0,1,17,0,0,15,16,16,0,0
relay,121,1006582028,ingress_before,4,5,0,0,2,3,0,1,0,0,0,0,3,8,1,1,0,1,17,128,33,15,16,16,0,0
relay,122,1006582028,release,4,5,4,0,0,0,0,1,0,0,0,0,3,8,0,0,0,1,17,0,0,15,15,15,0,0
relay,123,1006582028,ingress_after,4,5,0,0,2,3,0,1,0,0,0,0,3,8,0,0,0,0,17,128,33,15,15,15,0,0
relay,124,1020000000,offer,4,5,4,18,0,0,0,1,0,1,1,3,3,8,1,1,0,1,17,0,0,14,15,15,0,0
relay,125,1020000000,admit,4,5,4,18,0,0,0,1,0,1,1,3,3,8,1,1,0,1,18,0,0,15,16,16,0,0
relay,126,1036501028,tx_start,5,4,0,0,2,3,0,3,1,0,0,9,2,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,127,1040000000,offer,4,5,4,19,0,0,0,1,0,1,1,2,3,8,1,1,0,1,18,0,0,15,16,16,0,0
relay,128,1040000000,blocked,4,5,4,19,0,0,0,1,0,1,1,2,3,8,1,1,0,1,18,0,0,15,16,16,0,0
relay,129,1058582028,ingress_before,4,5,0,0,2,3,0,1,0,1,1,0,3,8,1,1,0,1,18,128,33,15,16,16,0,0
relay,130,1058582028,ingress_after,4,5,0,0,2,3,0,1,0,1,1,0,3,8,1,1,0,1,18,128,33,15,16,16,0,0
relay,131,1060000000,offer,4,5,4,19,0,0,0,1,0,1,1,0,3,8,1,1,0,1,18,0,0,15,16,16,0,0
relay,132,1060000000,blocked,4,5,4,19,0,0,0,1,0,1,1,0,3,8,1,1,0,1,18,0,0,15,16,16,0,0
relay,133,1066000028,tx_start,4,5,4,3,3,0,0,3,0,1,0,7,3,7,1,1,0,1,18,128,33,15,16,16,0,0
relay,134,1080000000,offer,4,5,4,19,0,0,0,3,0,0,0,7,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,135,1080000000,blocked,4,5,4,19,0,0,0,3,0,0,0,7,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,136,1088501028,ingress_before,5,4,4,3,3,0,0,1,1,0,1,7,2,9,1,0,0,1,0,128,33,1,2,2,0,0
relay,137,1088501028,ingress_after,5,4,4,3,3,0,0,1,1,0,1,7,2,9,1,0,0,1,0,128,33,2,3,3,0,0
relay,138,1100000000,offer,4,5,4,19,0,0,0,1,0,0,0,6,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,139,1100000000,blocked,4,5,4,19,0,0,0,1,0,0,0,6,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,140,1120000000,offer,4,5,4,19,0,0,0,1,0,0,0,4,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,141,1120000000,blocked,4,5,4,19,0,0,0,1,0,0,0,4,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,142,1140000000,offer,4,5,4,19,0,0,0,1,0,0,0,3,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,143,1140000000,blocked,4,5,4,19,0,0,0,1,0,0,0,3,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,144,1152462028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,145,1160000000,offer,4,5,4,19,0,0,0,1,0,0,0,1,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,146,1160000000,blocked,4,5,4,19,0,0,0,1,0,0,0,1,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,147,1174543028,ingress_before,5,1,0,0,1,1,0,1,1,0,1,0,2,9,1,1,0,1,0,128,33,2,3,3,0,0
relay,148,1174543028,release,5,1,4,0,0,0,0,1,1,0,1,0,2,9,0,0,0,1,0,0,0,2,2,2,0,0
relay,149,1174543028,ingress_after,5,1,0,0,1,1,0,1,1,0,1,0,2,9,0,0,0,0,0,128,33,2,2,2,0,0
relay,150,1179501028,tx_start,5,4,0,0,3,7,0,3,1,1,0,1,9,1,1,0,0,1,0,128,33,1,2,2,0,0
relay,151,1179501028,tx_start,5,1,4,2,2,0,0,3,1,1,0,1,9,1,1,1,0,1,0,128,33,1,2,2,0,0
relay,152,1180000000,offer,4,5,4,19,0,0,0,1,0,0,0,0,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,153,1180000000,blocked,4,5,4,19,0,0,0,1,0,0,0,0,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,154,1191462028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,155,1200000000,offer,4,5,4,19,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,156,1200000000,blocked,4,5,4,19,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,18,0,0,15,16,16,0,0
relay,157,1204462028,ingress_before,4,5,0,0,3,7,0,1,0,0,0,-1,3,7,1,1,0,1,18,128,33,15,16,16,0,0
relay,158,1204462028,release,4,5,4,0,0,0,0,1,0,0,0,-1,3,7,0,0,1,1,18,0,0,15,15,15,0,0
relay,159,1204462028,ingress_after,4,5,0,0,3,7,0,1,0,0,0,-1,3,7,0,0,1,0,18,128,33,15,15,15,0,0
relay,160,1204462028,ingress_before,1,5,4,2,2,0,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,161,1204462028,deliver,1,5,4,2,0,0,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
relay,162,1204462028,ingress_after,1,5,4,2,2,0,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
relay,163,1213543028,ingress_before,5,1,0,0,1,1,0,1,1,0,1,0,9,1,1,1,0,1,0,128,33,1,2,2,0,0
relay,164,1213543028,ingress_after,5,1,0,0,1,1,0,1,1,0,1,0,9,1,1,1,0,1,0,128,33,1,2,2,0,0
