schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_l128,Generator.Packet Size (bits),480,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Generator.Packet Size (bits),540,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Generator.Packet Size (bits),600,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),360,1.8166666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),420,1.8999999999999999,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),480,2.0166666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),540,1.8833333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets/sec),600,1.9333333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),60,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),120,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),180,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),240,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),300,0,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),360,109,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),420,114,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),480,121,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),540,113,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (packets),600,116,ns3,packets,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),60,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),120,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),180,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),240,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),300,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),360,2790.4000000000001,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),420,2918.4000000000001,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),480,3097.5999999999999,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),540,2892.8000000000002,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits/sec),600,2969.5999999999999,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),60,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),120,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),180,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),240,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),300,0,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),360,167424,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),420,175104,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),480,185856,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),540,173568,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.Traffic Received (bits),600,178176,ns3,bits,bucket_sum,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),60,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),120,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),180,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),240,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),300,,ns3,s,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),360,7.9361364071009151,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),420,8.200302314070175,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),480,7.5509102595537225,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),540,8.2424217054690256,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,Sink.End-to-End Delay (seconds),600,8.0028886722068933,ns3,s,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),360,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),420,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),480,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),540,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,ECC.Traffic Dropped (packets/sec),600,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),60,0.875,ns3,packets,bucket_sample_mean,,observed,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
csr-aggregate-series-v1,csr_t18_l128,HOP.Resend Queue Size (packets),120,,ns3,packets,bucket_sample_mean,,missing,ns3-trace.csv,a7927a81da15ca6803640f378ead539839c5e254f3af34de7e515884644ff2b6
