case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
mix,47,220000000,offer,5,1,5,12,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,11,0,0,10,11,0,11,0
mix,48,220000000,admit,5,1,5,12,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,12,0,0,11,12,0,12,0
mix,49,240000000,offer,4,5,4,13,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,12,0,0,11,12,12,0,0
mix,50,240000000,admit,4,5,4,13,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,13,0,0,12,13,13,0,0
mix,51,240000000,offer,5,1,5,13,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,12,0,0,11,12,0,12,0
mix,52,240000000,admit,5,1,5,13,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,13,0,0,12,13,0,13,0
mix,53,260000000,offer,4,5,4,14,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,13,0,0,12,13,13,0,0
mix,54,260000000,admit,4,5,4,14,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,14,0,0,13,14,14,0,0
mix,55,260000000,offer,5,1,5,14,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,13,0,0,12,13,0,13,0
mix,56,260000000,admit,5,1,5,14,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,14,0,0,13,14,0,14,0
mix,57,280000000,offer,4,5,4,15,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,14,0,0,13,14,14,0,0
mix,58,280000000,admit,4,5,4,15,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,15,0,0,14,15,15,0,0
mix,59,280000000,offer,5,1,5,15,0,0,0,1,0,1,1,9,-1,-1,1,1,0,1,14,0,0,13,14,0,14,0
