case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm
ba,106,480000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,107,500000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,108,500000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,109,500000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,110,500000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,111,520000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,112,520000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,113,520000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,114,520000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,115,540000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,116,540000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,117,540000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,118,540000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,119,560000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,120,560000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,121,560000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,122,560000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,123,580000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,124,580000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,125,580000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,126,580000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,127,600000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,128,600000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,129,600000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,130,600000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,131,620000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,132,620000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,133,620000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,134,620000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,135,640000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,136,640000000,blocked,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
ba,137,640000000,offer,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,138,640000000,blocked,3,1,3,2,0,0,0,1,0,0,0,-1,3,7,1,1,0,1,1,0,0
ba,139,660000000,offer,2,1,2,2,0,0,0,1,0,0,0,-1,9,1,1,1,0,1,1,0,0
