schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,258,0.096000000000000002,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,259,0.096000000000000002,t22_checkpoint,7,,,,,97,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,260,0.096000000000000002,t22_checkpoint,7,,,,,98,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,261,0.098000000000000004,hop_completion,7,8,data,7,1,33,,,1,ack,,,,,,,,,,8,,,,hop_sequence=33;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=10;threshold_after=11;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,262,0.098000000000000004,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,263,0.098000000000000004,t22_checkpoint,7,,,,,99,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,264,0.099000000000000005,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,265,0.099000000000000005,hop_admission,7,8,data,7,1,34,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=34;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=11;neighbor_spad_before=12;neighbor_spad_after=11;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,266,0.099000000000000005,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,267,0.099000000000000005,t22_checkpoint,7,,,,,100,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,268,0.099000000000000005,t22_checkpoint,7,,,,,101,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,269,0.10100000000000001,hop_completion,7,8,data,7,1,34,,,1,ack,,,,,,,,,,8,,,,hop_sequence=34;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=11;threshold_after=11;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,270,0.10100000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
