schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),360,1.0833333333333333,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),420,1.0166666666666666,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),480,1,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),540,0.83333333333333337,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
csr-aggregate-series-v1,csr_t18_r129,Generator.Traffic Sent (packets/sec),600,0.93333333333333335,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,6f43b78577f799c6a46b8653434019fccf4c0b35d003e71b84f2b1e7d0287761
