schema,event_index,time_s,event,src,dst,sequence,size_bytes,reason,node,statistic,value,peer,next_hop,route_cost,detail
csr-differential-trace-v1,0,0,route_change,,1,,,local capability changed,1,,,,1,0,num_hop=0;path=
csr-differential-trace-v1,1,0,route_change,,2,,,local capability changed,2,,,,2,0,num_hop=0;path=
csr-differential-trace-v1,2,0,route_change,,3,,,local capability changed,3,,,,3,0,num_hop=0;path=
csr-differential-trace-v1,3,10,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,4,10.699,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,5,10.699,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.69899999999999995,,,,
csr-differential-trace-v1,6,11.734304,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,7,11.734304,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,8,11.778,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,9,11.778,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.043695999999999999,,,,
csr-differential-trace-v1,10,11.798704000000001,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,11,11.798704000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,12,11.882,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,13,11.882,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.14769599999999999,,,,
csr-differential-trace-v1,14,11.902704,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,15,11.902704,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,16,11.973000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,17,11.973000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.17429600000000001,,,,
csr-differential-trace-v1,18,11.973000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,19,11.973000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.070295999999999997,,,,
csr-differential-trace-v1,20,12.000064,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,21,12.000064,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,22,12.000064,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,23,12.000064,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,24,12.000064,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,25,12.000064,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,26,12.012,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,27,12.012,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.011936,,,,
csr-differential-trace-v1,28,12.036844,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,29,12.036844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,30,12.036844,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,31,12.036844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,32,12.036844,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,33,12.233000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,34,12.233000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.196156,,,,
csr-differential-trace-v1,35,12.233000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,36,12.233000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.196156,,,,
csr-differential-trace-v1,37,12.256164,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,38,12.256164,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,39,12.256164,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,40,12.256164,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,41,12.256164,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,42,12.256164,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,43,12.285,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,44,12.285,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.28493600000000002,,,,
csr-differential-trace-v1,45,12.309844,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,46,12.309844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,47,12.309844,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,48,12.309844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,49,12.309844,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,50,12.401999999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,51,12.401999999999999,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.14583599999999999,,,,
csr-differential-trace-v1,52,12.401999999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,53,12.401999999999999,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.14583599999999999,,,,
csr-differential-trace-v1,54,12.426544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,55,12.426544,route_change,,2,,,candidate update,1,,,,2,221,num_hop=1;path=2
csr-differential-trace-v1,56,12.426544,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,57,12.426544,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,58,12.426544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,59,12.426544,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),3,,,,
csr-differential-trace-v1,60,12.426544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),3,,,,
csr-differential-trace-v1,61,12.426544,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),4,,,,
csr-differential-trace-v1,62,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),3,,,,
csr-differential-trace-v1,63,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.36515599999999998,,,,
csr-differential-trace-v1,64,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,65,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.36515599999999998,,,,
csr-differential-trace-v1,66,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,67,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.24845600000000001,,,,
csr-differential-trace-v1,68,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,69,12.675000000000001,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.24845600000000001,,,,
csr-differential-trace-v1,70,12.707284,route_change,,1,,,neighbor admitted,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,71,12.707284,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,72,12.707284,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,73,12.707284,route_change,,1,,,ARL self UPDATE,2,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,74,12.707284,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,75,12.707284,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,76,12.707284,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,77,12.707284,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,78,12.707284,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,79,12.707284,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,80,12.707284,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,81,12.707284,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,82,12.707284,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,83,12.707284,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,84,12.707284,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,85,12.707284,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,86,12.727,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,87,12.727,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.019716000000000001,,,,
csr-differential-trace-v1,88,12.727,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,89,12.727,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.019716000000000001,,,,
csr-differential-trace-v1,90,12.727,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,91,12.757844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,92,12.757844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,93,12.757844,route_change,,2,,,ARL self UPDATE,1,,,,2,221,num_hop=1;path=2
csr-differential-trace-v1,94,12.757844,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),5,,,,
csr-differential-trace-v1,95,12.757844,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),6,,,,
csr-differential-trace-v1,96,12.757844,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,97,12.757844,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,98,12.869999999999999,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,99,12.869999999999999,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.162716,,,,
csr-differential-trace-v1,100,12.869999999999999,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,101,12.869999999999999,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.162716,,,,
csr-differential-trace-v1,102,12.894544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,103,12.894544,route_change,,3,,,candidate update,1,,,,3,221,num_hop=1;path=3
csr-differential-trace-v1,104,12.894544,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),7,,,,
csr-differential-trace-v1,105,12.894544,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),8,,,,
csr-differential-trace-v1,106,12.894544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,107,12.894544,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,108,12.894544,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),3,,,,
csr-differential-trace-v1,109,12.894544,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),3,,,,
csr-differential-trace-v1,110,13.052,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,111,13.052,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.29415599999999997,,,,
csr-differential-trace-v1,112,13.052,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,113,13.052,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.15745600000000001,,,,
csr-differential-trace-v1,114,13.052,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,115,13.052,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.15745600000000001,,,,
csr-differential-trace-v1,116,13.091244,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,117,13.091244,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,118,13.091244,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,119,13.091244,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),5,,,,
csr-differential-trace-v1,120,13.091244,route_change,,1,,,neighbor admitted,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,121,13.091244,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,122,13.091244,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,123,13.091244,route_change,,1,,,ARL self UPDATE,3,,,,1,221,num_hop=1;path=1
csr-differential-trace-v1,124,13.091244,route_change,,2,,,candidate update,3,,,,1,442,num_hop=2;path=1>2
csr-differential-trace-v1,125,13.091244,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,126,13.091244,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,127,13.091244,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,128,13.091244,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,129,13.091244,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,130,13.091244,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,131,13.143000000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,132,13.143000000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.051756000000000003,,,,
csr-differential-trace-v1,133,13.143000000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,134,13.143000000000001,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.051756000000000003,,,,
csr-differential-trace-v1,135,13.143000000000001,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,136,13.174863999999999,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,137,13.174863999999999,route_change,,3,,,ARL self UPDATE,1,,,,3,221,num_hop=1;path=3
csr-differential-trace-v1,138,13.174863999999999,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),9,,,,
csr-differential-trace-v1,139,13.174863999999999,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),10,,,,
csr-differential-trace-v1,140,13.174863999999999,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),3,,,,
csr-differential-trace-v1,141,13.174863999999999,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,142,13.195,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,143,13.195,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.020136000000000001,,,,
csr-differential-trace-v1,144,13.231783999999999,route_change,,3,,,candidate update,2,,,,1,442,num_hop=2;path=1>3
csr-differential-trace-v1,145,13.231783999999999,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),6,,,,
csr-differential-trace-v1,146,13.231783999999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,147,13.231783999999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,148,13.231783999999999,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,149,13.231783999999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,150,13.231783999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,151,13.390000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),9,,,,
csr-differential-trace-v1,152,13.558999999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,153,13.558999999999999,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.32721600000000001,,,,
csr-differential-trace-v1,154,13.558999999999999,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),5,,,,
csr-differential-trace-v1,155,13.589964,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,156,13.589964,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,157,13.589964,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,158,13.589964,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),10,,,,
csr-differential-trace-v1,159,13.845000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),9,,,,
csr-differential-trace-v1,160,13.845000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),8,,,,
csr-differential-trace-v1,161,13.845000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),7,,,,
csr-differential-trace-v1,162,13.879624,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,163,13.884,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,164,14.066000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),6,,,,
csr-differential-trace-v1,165,14.066000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),5,,,,
csr-differential-trace-v1,166,14.066000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,167,14.066000000000001,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,168,14.144,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,169,14.144,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,170,14.287000000000001,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),4,,,,
csr-differential-trace-v1,171,14.287000000000001,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,172,14.391,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,173,14.391,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,174,14.468999999999999,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),0,,,,
csr-differential-trace-v1,175,14.885,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),0,,,,
csr-differential-trace-v1,176,15,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,177,15.08,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,178,15.08,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,179,15.08,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),0,,,,
csr-differential-trace-v1,180,15.106,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,181,15.106,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.106,,,,
csr-differential-trace-v1,182,20,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,183,20.215,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,184,20.215,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.215,,,,
csr-differential-trace-v1,185,25,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,186,25,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,187,25,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,188,25,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,189,25,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),3,,,,
csr-differential-trace-v1,190,25.116,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,191,25.116,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.11600000000000001,,,,
csr-differential-trace-v1,192,25.116,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,193,25.116,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.11600000000000001,,,,
csr-differential-trace-v1,194,25.116,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,195,25.116,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.11600000000000001,,,,
csr-differential-trace-v1,196,25.203724000000001,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,197,25.203724000000001,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,198,25.203724000000001,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,199,25.203724000000001,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,200,25.203724000000001,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,201,25.203724000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,202,25.203724000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,203,25.297999999999998,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,204,25.297999999999998,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.094275999999999999,,,,
csr-differential-trace-v1,205,25.297999999999998,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,206,25.297999999999998,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.094275999999999999,,,,
csr-differential-trace-v1,207,26.442443999999998,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,208,26.442443999999998,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),1,,,,
csr-differential-trace-v1,209,26.442447999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,210,26.462444000000001,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,211,26.462444000000001,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,212,26.494,statistic_sample,,,,,,1,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,213,26.494,statistic_sample,,,,,,1,MAC.Tx Queuing Delay (sec),0.031556000000000001,,,,
csr-differential-trace-v1,214,26.516083999999999,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,215,26.516083999999999,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,216,26.675999999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,217,26.675999999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),1.4722759999999999,,,,
csr-differential-trace-v1,218,26.675999999999998,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,219,26.675999999999998,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.23355200000000001,,,,
csr-differential-trace-v1,220,26.826964,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,221,26.826964,statistic_sample,,,,,,1,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,222,26.826968000000001,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,223,26.826968000000001,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,224,27.010624,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,225,27.013999999999999,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,226,27.013999999999999,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.187032,,,,
csr-differential-trace-v1,227,27.151703999999999,statistic_sample,,,,,,1,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,228,27.151707999999999,statistic_sample,,,,,,2,MAC.ACK Queue Size (packets),2,,,,
csr-differential-trace-v1,229,27.151707999999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,230,27.151707999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,231,27.378,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,232,27.378,statistic_sample,,,,,,2,MAC.Tx Queuing Delay (sec),0.22629199999999999,,,,
csr-differential-trace-v1,233,27.515708,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,234,27.515708,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),0,,,,
csr-differential-trace-v1,235,27.515708,statistic_sample,,,,,,3,MAC.ACK Queue Size (packets),3,,,,
csr-differential-trace-v1,236,27.515708,statistic_sample,,,,,,3,HOP.Resend Queue Size (packets),1,,,,
csr-differential-trace-v1,237,27.515708,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),2,,,,
csr-differential-trace-v1,238,27.599,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),1,,,,
csr-differential-trace-v1,239,27.599,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.083292000000000005,,,,
csr-differential-trace-v1,240,27.599,statistic_sample,,,,,,3,MAC.Tx Queue Size (packets),0,,,,
csr-differential-trace-v1,241,27.599,statistic_sample,,,,,,3,MAC.Tx Queuing Delay (sec),0.083292000000000005,,,,
csr-differential-trace-v1,242,27.733647999999999,statistic_sample,,,,,,2,HOP.Resend Queue Size (packets),2,,,,
csr-differential-trace-v1,243,27.733647999999999,statistic_sample,,,,,,2,MAC.Tx Queue Size (packets),1,,,,
