schema,stage,time_s,node_id,peer_id,frame_type,hop_sequence,decision_id,packet_uid,has_ack_window,ack_bitmap,dack_bitmap,selected_rate_key_kbps,selected_rate_bps,selected_power_dbm,advertised_rx_power_dbm,peer_known,peer_s0_dbm,path_loss_db,hop_failure_count,min_rate_key_kbps,max_rate_key_kbps,min_power_dbm,max_power_dbm,link_margin_db,incoming_rate_key_kbps,incoming_rate_bps,incoming_power_dbm,actual_rate_key_kbps,actual_rate_bps,actual_power_dbm,aggregate_id,segment_index,segment_count
csr-ns3-feedback-observation-v1,ack_response_context,306.49066399999998,1,2,ACK,18,64,307,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,306.56599999999997,1,3,ACK,15,62,305,1,63,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967342,1,2
csr-ns3-feedback-observation-v1,ota_segment,306.56599999999997,1,2,ACK,18,64,307,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967342,2,2
csr-ns3-feedback-observation-v1,feedback_selection,306.84166399999998,1,3,ACK,16,65,312,1,127,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,306.84166399999998,1,3,ACK,16,65,312,1,127,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,306.84166399999998,1,3,ACK,17,66,313,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,306.84166399999998,1,3,ACK,17,66,313,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,306.98268400000001,1,2,ACK,19,67,314,1,511,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,306.98268400000001,1,2,ACK,19,67,314,1,511,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,306.98268400000001,1,2,ACK,20,68,315,1,1023,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,306.98268400000001,1,2,ACK,20,68,315,1,1023,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,306.98268400000001,1,2,ACK,21,69,316,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,306.98268400000001,1,2,ACK,21,69,316,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,307.125,1,3,ACK,17,66,313,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967343,1,2
csr-ns3-feedback-observation-v1,ota_segment,307.125,1,2,ACK,21,69,316,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967343,2,2
csr-ns3-feedback-observation-v1,ota_segment,307.19,1,3,ACK,17,66,313,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967344,1,2
csr-ns3-feedback-observation-v1,ota_segment,307.19,1,2,ACK,21,69,316,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967344,2,2
csr-ns3-feedback-observation-v1,ota_segment,307.255,1,3,ACK,17,66,313,1,255,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967345,1,2
csr-ns3-feedback-observation-v1,ota_segment,307.255,1,2,ACK,21,69,316,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967345,2,2
csr-ns3-feedback-observation-v1,feedback_selection,307.463684,1,3,ACK,18,70,322,1,511,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.463684,1,3,ACK,18,70,322,1,511,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.463684,1,3,ACK,19,71,323,1,1023,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.463684,1,3,ACK,19,71,323,1,1023,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.463684,1,3,ACK,20,72,324,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.463684,1,3,ACK,20,72,324,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.73470400000002,1,2,ACK,22,73,325,1,4095,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.73470400000002,1,2,ACK,22,73,325,1,4095,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.73470400000002,1,2,ACK,23,74,326,1,8191,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.73470400000002,1,2,ACK,23,74,326,1,8191,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.73470400000002,1,2,ACK,24,75,327,1,16383,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.73470400000002,1,2,ACK,24,75,327,1,16383,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,307.73470400000002,1,2,ACK,25,76,328,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,307.73470400000002,1,2,ACK,25,76,328,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,307.94400000000002,1,3,ACK,20,72,324,1,2047,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967346,1,2
csr-ns3-feedback-observation-v1,ota_segment,307.94400000000002,1,2,ACK,25,76,328,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967346,2,2
csr-ns3-feedback-observation-v1,feedback_selection,308.15070400000002,1,3,ACK,21,77,336,1,4095,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.15070400000002,1,3,ACK,21,77,336,1,4095,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.15070400000002,1,3,ACK,22,78,337,1,8191,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.15070400000002,1,3,ACK,22,78,337,1,8191,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.15070400000002,1,3,ACK,23,79,338,1,16383,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.15070400000002,1,3,ACK,23,79,338,1,16383,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.15070400000002,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.15070400000002,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.473724,1,2,ACK,26,81,340,1,65535,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.473724,1,2,ACK,26,81,340,1,65535,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.473724,1,2,ACK,27,82,341,1,131071,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.473724,1,2,ACK,27,82,341,1,131071,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.473724,1,2,ACK,28,83,342,1,262143,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.473724,1,2,ACK,28,83,342,1,262143,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.473724,1,2,ACK,29,84,343,1,524287,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.473724,1,2,ACK,29,84,343,1,524287,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,308.473724,1,2,ACK,30,85,344,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,308.473724,1,2,ACK,30,85,344,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,308.72399999999999,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967347,1,2
csr-ns3-feedback-observation-v1,ota_segment,308.72399999999999,1,2,ACK,30,85,344,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967347,2,2
csr-ns3-feedback-observation-v1,ota_segment,308.80200000000002,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967348,1,2
csr-ns3-feedback-observation-v1,ota_segment,308.80200000000002,1,2,ACK,30,85,344,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967348,2,2
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,31,86,354,1,2097151,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,31,86,354,1,2097151,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,32,87,355,1,4194303,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,32,87,355,1,4194303,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,33,88,356,1,8388607,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,33,88,356,1,8388607,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,34,89,357,1,16777215,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,34,89,357,1,16777215,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,35,90,358,1,33554431,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,35,90,358,1,33554431,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.06974400000001,1,2,ACK,36,91,359,1,67108863,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.06974400000001,1,2,ACK,36,91,359,1,67108863,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,309.15300000000002,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967349,1,2
csr-ns3-feedback-observation-v1,ota_segment,309.15300000000002,1,2,ACK,36,91,359,1,67108863,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967349,2,2
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,37,92,366,1,134217727,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,37,92,366,1,134217727,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,38,93,367,1,268435455,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,38,93,367,1,268435455,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,39,94,368,1,536870911,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,39,94,368,1,536870911,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,40,95,369,1,1073741823,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,40,95,369,1,1073741823,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,41,96,370,1,2147483647,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,41,96,370,1,2147483647,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.53774399999998,1,2,ACK,42,97,371,1,4294967295,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.53774399999998,1,2,ACK,42,97,371,1,4294967295,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,309.54300000000001,1,3,ACK,24,80,339,1,32767,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967350,1,2
csr-ns3-feedback-observation-v1,ota_segment,309.54300000000001,1,2,ACK,42,97,371,1,4294967295,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967350,2,2
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,43,98,378,1,8589934591,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,43,98,378,1,8589934591,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,44,99,379,1,17179869183,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,44,99,379,1,17179869183,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,45,100,380,1,34359738367,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,45,100,380,1,34359738367,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,46,101,381,1,68719476735,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,46,101,381,1,68719476735,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,47,102,382,1,137438953471,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,47,102,382,1,137438953471,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,309.88874399999997,1,2,ACK,48,103,383,1,274877906943,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,309.88874399999997,1,2,ACK,48,103,383,1,274877906943,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.11172399999998,1,3,ACK,25,104,384,1,65535,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.11172399999998,1,3,ACK,25,104,384,1,65535,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.11172399999998,1,3,ACK,26,105,385,1,131071,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.11172399999998,1,3,ACK,26,105,385,1,131071,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.11172399999998,1,3,ACK,27,106,386,1,262143,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.11172399999998,1,3,ACK,27,106,386,1,262143,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.11172399999998,1,3,ACK,28,107,387,1,524287,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.11172399999998,1,3,ACK,28,107,387,1,524287,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.11172399999998,1,3,ACK,29,108,388,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.11172399999998,1,3,ACK,29,108,388,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,ota_segment,310.12799999999999,1,3,ACK,29,108,388,1,1048575,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967351,1,2
csr-ns3-feedback-observation-v1,ota_segment,310.12799999999999,1,2,ACK,48,103,383,1,274877906943,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,128,133333.33333333334,33,4294967351,2,2
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,49,109,400,1,549755813887,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,49,109,400,1,549755813887,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,50,110,401,1,1099511627775,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,50,110,401,1,1099511627775,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,51,111,402,1,2199023255551,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,51,111,402,1,2199023255551,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,52,112,403,1,4398046511103,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,52,112,403,1,4398046511103,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,53,113,404,1,8796093022207,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,53,113,404,1,8796093022207,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.52574399999997,1,2,ACK,54,114,405,1,17592186044415,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.52574399999997,1,2,ACK,54,114,405,1,17592186044415,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.798744,1,3,ACK,30,115,406,1,2097151,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
csr-ns3-feedback-observation-v1,ack_response_context,310.798744,1,3,ACK,30,115,406,1,2097151,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,128,133333.33333333334,33,,,,,,
csr-ns3-feedback-observation-v1,feedback_selection,310.798744,1,3,ACK,31,116,407,1,4194303,0,128,133333.33333333334,33,-103,1,-103,123.16724984190499,0,8,128,-36,33,12,,,,,,,,,
