schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,4492,17.184961028,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4493,17.184961028,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4494,17.184961028,tx_start,1,5,ack,1,5,58,128,41,,,,,,,,,,,,,,1,1,short,,
csr-differential-trace-v1,4495,17.184961028,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,4496,17.207041027999999,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,4497,17.207041027999999,reservation_prepare,1,,,,,,,,,reuse,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4498,17.207042028,nwk_nsdp_release,5,,data,5,1,,,,1,hop_feedback,,,,,,,,,,,,,,count_before=1;count_after=0;nsdp_limit=16;nwk_queue=0,,
csr-differential-trace-v1,4499,17.207042028,hop_completion,5,1,data,5,1,37,,,1,ack,,,,,,,,,,1,,,,hop_sequence=58;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=16;threshold_after=16;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,4500,17.207042028,statistic_sample,5,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,4501,17.210961028,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,0,,,
csr-differential-trace-v1,4502,17.223961028000002,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4503,17.223961028000002,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4504,17.223961028000002,tx_start,1,5,ack,1,5,58,128,41,,,,,,,,,,,,,,1,1,short,,
csr-differential-trace-v1,4505,17.223961028000002,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,4506,17.246041028,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,4507,17.246041028,reservation_prepare,1,,,,,,,,,reuse,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4508,17.249961028000001,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,0,,,
csr-differential-trace-v1,4509,17.262961027999999,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4510,17.262961027999999,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4511,17.262961027999999,tx_start,1,5,ack,1,5,58,128,41,,,,,,,,,,,,,,1,1,short,,
csr-differential-trace-v1,4512,17.262961027999999,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,4513,17.285041027999998,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,4514,17.285041027999998,reservation_prepare,1,,,,,,,,,reuse,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4515,17.288961027999999,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,0,,,
csr-differential-trace-v1,4516,17.301961028000001,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4517,17.301961028000001,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4518,17.301961028000001,tx_start,1,5,ack,1,5,58,128,41,,,,,,,,,,,,,,1,1,short,,
csr-differential-trace-v1,4519,17.301961028000001,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,4520,17.324041028,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,4521,17.324041028,reservation_prepare,1,,,,,,,,,reuse,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4522,17.327961028000001,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,0,,,
csr-differential-trace-v1,4523,17.340961027999999,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4524,17.340961027999999,statistic_sample,1,,,,,,,,,,,,,,,,,,,,,,,,MAC.ACK Queue Size (packets),0
csr-differential-trace-v1,4525,17.340961027999999,reservation_advertise,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
csr-differential-trace-v1,4526,17.340961027999999,tx_start,1,5,ack,1,5,58,128,41,,,,,,,,,,,,,,1,1,short,,
csr-differential-trace-v1,4527,17.340961027999999,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,tx,,
csr-differential-trace-v1,4528,17.363041028000001,mac_state,1,,,,,,,,,,,,,,,,,,,,,,,search,,
csr-differential-trace-v1,4529,17.366961027999999,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,0,,,
csr-differential-trace-v1,4530,17.379961028,reservation_tick,1,,,,,,,,,,,,,,,,,,,,,1,-1,,,
csr-differential-trace-v1,4531,18,statistic_sample,5,,,,,,,,,,,,,,,,,,,,,,,,NWK.Network Queue Size (packets),1
csr-differential-trace-v1,4532,18,nwk_enqueue,5,,data,5,1,38,,23,1,local,,,,,,,,,,,,,,nsdp_count=1;nsdp_limit=16;queue_after=1,,
csr-differential-trace-v1,4533,18.000000027999999,nwk_admission,5,1,data,5,1,38,,,1,admitted,,,,,,,,,,1,,,,queue_before=1;queue_after=0;nsdp_count=1;nsdp_limit=16;pending=0;pending_limit=16;global_spad=17;outstanding=0;threshold=16;neighbor_spad=17;route_known=1,,
csr-differential-trace-v1,4534,18.000000027999999,statistic_sample,5,,,,,,,,,,,,,,,,,,,,,,,,NWK.Network Queue Size (packets),0
csr-differential-trace-v1,4535,18.000000027999999,statistic_sample,5,,,,,,,,,,,,,,,,,,,,,,,,NWK.Network Queuing Delay (sec),2.7999999999952976e-08
