case,tx_id,group_id,segment_index,group_segments,tx_time_ns,arrival_ns,sender,receiver,kind,app_source,app_id,hop_seq,ack_bits,dack_bits,decision,reason,boundary_distance_ns
out,164,174,1,1,18185961028,18208042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,8685961028
out,165,175,1,1,18224961028,18247042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,8724961028
out,166,176,1,1,18263961028,18286042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,8763961028
out,167,177,1,1,18302961028,18325042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,8802961028
out,168,178,1,1,18341961028,18364042028,1,5,ACK,0,0,59,576460752303423487,0,pass,none,8841961028
out,169,179,1,1,19136000028,19158501028,5,1,DATA,5,39,60,0,0,pass,none,9636000028
out,170,180,1,1,19186961028,19209042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,9686961028
out,171,181,1,1,19225961028,19248042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,9725961028
out,172,182,1,1,19264961028,19287042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,9764961028
out,173,183,1,1,19303961028,19326042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,9803961028
out,174,184,1,1,19342961028,19365042028,1,5,ACK,0,0,60,1152921504606846975,0,pass,none,9842961028
out,175,185,1,1,20137000028,20159501028,5,1,DATA,5,40,61,0,0,pass,none,10637000028
out,176,186,1,1,20187961028,20210042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,10687961028
out,177,187,1,1,20226961028,20249042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,10726961028
out,178,188,1,1,20265961028,20288042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,10765961028
out,179,189,1,1,20304961028,20327042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,10804961028
out,180,190,1,1,20343961028,20366042028,1,5,ACK,0,0,61,2305843009213693951,0,pass,none,10843961028
out,181,191,1,1,21138000028,21160501028,5,1,DATA,5,41,62,0,0,pass,none,11638000028
out,182,192,1,1,21188961028,21211042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,11688961028
out,183,193,1,1,21227961028,21250042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,11727961028
out,184,194,1,1,21266961028,21289042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,11766961028
out,185,195,1,1,21305961028,21328042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,11805961028
out,186,196,1,1,21344961028,21367042028,1,5,ACK,0,0,62,4611686018427387903,0,pass,none,11844961028
out,187,197,1,3,21918000028,21946261028,4,5,DATA,4,22,22,0,0,pass,none,12418000028
out,187,197,2,3,21918000028,21946261028,4,5,DATA,4,23,23,0,0,pass,none,12418000028
out,187,197,3,3,21918000028,21946261028,4,5,DATA,4,24,24,0,0,pass,none,12418000028
out,188,198,1,1,22087000028,22120601028,5,4,ACK,0,0,24,16776967,248,pass,none,12587000028
out,188,199,2,4,22087000028,22120601028,5,1,DATA,4,22,63,0,0,pass,none,12587000028
out,188,199,3,4,22087000028,22120601028,5,1,DATA,4,23,64,0,0,pass,none,12587000028
out,188,199,4,4,22087000028,22120601028,5,1,DATA,4,24,65,0,0,pass,none,12587000028
out,188,199,5,4,22087000028,22120601028,5,1,DATA,5,42,66,0,0,pass,none,12587000028
out,189,200,1,2,22113000028,22138381028,4,5,DATA,4,25,25,0,0,pass,none,12613000028
out,189,200,2,2,22113000028,22138381028,4,5,DATA,4,26,26,0,0,pass,none,12613000028
out,190,201,1,1,22139000028,22166841028,5,4,ACK,0,0,26,67107871,992,pass,none,12639000028
out,190,202,2,2,22139000028,22166841028,5,1,DATA,4,25,67,0,0,pass,none,12639000028
out,190,202,3,2,22139000028,22166841028,5,1,DATA,4,26,68,0,0,pass,none,12639000028
out,191,203,1,1,22150961028,22173042028,1,5,ACK,0,0,66,18446744073709551615,0,pass,none,12650961028
out,192,204,1,6,22178000028,22214901028,4,5,DATA,4,27,27,0,0,pass,none,12678000028
out,192,204,2,6,22178000028,22214901028,4,5,DATA,4,28,28,0,0,pass,none,12678000028
out,192,204,3,6,22178000028,22214901028,4,5,DATA,4,29,29,0,0,pass,none,12678000028
out,192,204,4,6,22178000028,22214901028,4,5,DATA,4,30,30,0,0,pass,none,12678000028
out,192,204,5,6,22178000028,22214901028,4,5,DATA,4,31,31,0,0,pass,none,12678000028
out,192,204,6,6,22178000028,22214901028,4,5,DATA,4,32,32,0,0,pass,none,12678000028
out,193,205,1,1,22189961028,22212042028,1,5,ACK,0,0,68,18446744073709551615,0,pass,none,12689961028
out,194,206,1,1,22228961028,22251042028,1,5,ACK,0,0,68,18446744073709551615,0,pass,none,12728961028
out,195,207,1,1,22267961028,22290042028,1,5,ACK,0,0,68,18446744073709551615,0,pass,none,12767961028
out,196,208,1,1,22295000028,22334361028,5,4,ACK,0,0,32,4294903807,63488,pass,none,12795000028
out,196,209,2,6,22295000028,22334361028,5,1,DATA,4,27,69,0,0,pass,none,12795000028
out,196,209,3,6,22295000028,22334361028,5,1,DATA,4,28,70,0,0,pass,none,12795000028
out,196,209,4,6,22295000028,22334361028,5,1,DATA,4,29,71,0,0,pass,none,12795000028
out,196,209,5,6,22295000028,22334361028,5,1,DATA,4,30,72,0,0,pass,none,12795000028
out,196,209,6,6,22295000028,22334361028,5,1,DATA,4,31,73,0,0,pass,none,12795000028
out,196,209,7,6,22295000028,22334361028,5,1,DATA,4,32,74,0,0,pass,none,12795000028
out,197,210,1,1,22306961028,22329042028,1,5,ACK,0,0,68,18446744073709551615,0,pass,none,12806961028
out,198,211,1,1,22358961028,22381042028,1,5,ACK,0,0,74,18446744073709551615,0,pass,none,12858961028
