candidate,reference,statistic,unit,aggregation,aligned_bucket_count,numeric_pair_count,exact_numeric_difference_count,candidate_observed_bucket_count,reference_observed_bucket_count,candidate_observed_bucket_mean,reference_observed_bucket_mean,observed_bucket_mean_difference,observed_bucket_mean_relative_difference_percent,paired_candidate_bucket_mean,paired_reference_bucket_mean,paired_bucket_mean_difference,paired_bucket_mean_relative_difference_percent,maximum_absolute_bucket_difference,both_missing_count,candidate_missing_only_count,reference_missing_only_count
matlab,ns3,Generator.Traffic Sent (packets/sec),packets/s,bucket_sum_per_second,100,100,16,100,100,2.636111111111111,2.6444444444444444,-0.008333333333333304,-0.31512605042016695,2.636111111111111,2.6444444444444444,-0.008333333333333304,-0.31512605042016695,9.444444444444446,0,0,0
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,100,100,16,100,100,12484.622222222222,12524.08888888889,-39.46666666666715,-0.31512605042017194,12484.622222222222,12524.08888888889,-39.46666666666715,-0.31512605042017194,44728.88888888888,0,0,0
matlab,ns3,Generator.Packet Size (bits),bits,bucket_sample_mean,100,17,0,17,17,4736.0,4736.0,0.0,0.0,4736.0,4736.0,0.0,0.0,0.0,83,0,0
matlab,ns3,Sink.Traffic Received (packets/sec),packets/s,bucket_sum_per_second,100,100,12,100,100,2.547222222222222,2.5555555555555554,-0.008333333333333304,-0.32608695652173797,2.547222222222222,2.5555555555555554,-0.008333333333333304,-0.32608695652173797,3.333333333333332,0,0,0
matlab,ns3,Sink.Traffic Received (packets),packets,bucket_sum,100,100,12,100,100,9.17,9.2,-0.02999999999999936,-0.3260869565217322,9.17,9.2,-0.02999999999999936,-0.3260869565217322,12.0,0,0,0
matlab,ns3,Sink.Traffic Received (bits/sec),bits/s,bucket_sum_per_second,100,100,12,100,100,12063.644444444444,12103.111111111111,-39.46666666666715,-0.32608695652174313,12063.644444444444,12103.111111111111,-39.46666666666715,-0.32608695652174313,15786.666666666672,0,0,0
matlab,ns3,Sink.Traffic Received (bits),bits,bucket_sum,100,100,12,100,100,43429.12,43571.2,-142.07999999999447,-0.3260869565217264,43429.12,43571.2,-142.07999999999447,-0.3260869565217264,56832.0,0,0,0
matlab,ns3,Sink.End-to-End Delay (seconds),s,bucket_sample_mean,100,17,17,17,17,1.855776576183908,1.902567421448742,-0.04679084526483401,-2.4593528059680714,1.855776576183908,1.902567421448742,-0.04679084526483401,-2.4593528059680714,1.0282659684684772,83,0,0
