schema,scenario,statistic,time_s,value,source,unit,aggregation,raw_value,value_status,source_file,source_file_sha256
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),60,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),120,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),180,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),240,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),300,0,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),360,1.7833333333333334,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),420,1.2,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),480,1.3666666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),540,1,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (packets/sec),600,1.1666666666666667,ns3,packets/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),60,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),120,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),180,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),240,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),300,0,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),360,2739.1999999999998,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),420,1843.2,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),480,2099.1999999999998,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),540,1536,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Traffic Sent (bits/sec),600,1792,ns3,bits/s,bucket_sum_per_second,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),60,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),120,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),180,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),240,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),300,,ns3,bits,bucket_sample_mean,,missing,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),360,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),420,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
csr-aggregate-series-v1,csr_t18_m128,Generator.Packet Size (bits),480,1536,ns3,bits,bucket_sample_mean,,observed,ns3-trace.csv,ca86e776489017eec211c61e83f6eb4c5220dd96b5dbb65c188c74fb53fdfdff
