schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,64,0.29999999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,65,0.29999999999999999,t22_checkpoint,7,,,,,24,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,66,0.29999999999999999,t22_checkpoint,7,,,,,25,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,67,0.30199999999999999,hop_completion,7,8,data,7,1,9,,,1,ack,,,,,,,,,,8,,,,hop_sequence=9;resend_count=0;pending_before=2;pending_after=1;pending_limit=16;outstanding_before=2;outstanding_after=1;threshold_before=2;threshold_after=2;resend_queue_before=2;resend_queue_after=1;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,68,0.30199999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,69,0.30199999999999999,t22_checkpoint,7,,,,,26,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,70,2.1000000280000002,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,71,2.1099999999999999,t22_checkpoint,7,,,,,27,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,72,2.1200000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),2
csr-differential-trace-v1,73,2.1200000000000001,hop_admission,7,8,data,7,1,10,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=10;pending_before=1;pending_after=2;pending_limit=16;global_spad_before=16;global_spad_after=15;outstanding_before=1;outstanding_after=2;threshold=2;neighbor_spad_before=2;neighbor_spad_after=1;resend_queue_before=1;resend_queue_after=2;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,74,2.1200000000000001,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,75,2.1200000000000001,t22_checkpoint,7,,,,,28,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,76,2.1200000000000001,t22_checkpoint,7,,,,,29,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,77,2.1299999999999999,hop_completion,7,8,data,7,1,10,,,1,ack,,,,,,,,,,8,,,,hop_sequence=10;resend_count=0;pending_before=2;pending_after=1;pending_limit=16;outstanding_before=2;outstanding_after=1;threshold_before=2;threshold_after=3;resend_queue_before=2;resend_queue_after=1;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,78,2.1299999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,79,2.1299999999999999,hop_completion,7,8,data,7,1,7,,,1,ack,,,,,,,,,,8,,,,hop_sequence=7;resend_count=1;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=3;threshold_after=3;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,80,2.1299999999999999,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,81,2.1299999999999999,t22_checkpoint,7,,,,,30,,,,,,,,,,,,,,,,,,,,
