case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
sw,65,320000000,offer,4,5,4,17,0,0,0,1,0,1,1,8,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,66,320000000,blocked,4,5,4,17,0,0,0,1,0,1,1,8,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,67,320000000,offer,5,1,5,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
sw,68,320000000,blocked,5,1,5,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
sw,69,340000000,offer,4,5,4,17,0,0,0,1,0,1,1,6,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,70,340000000,blocked,4,5,4,17,0,0,0,1,0,1,1,6,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,71,340000000,offer,5,1,5,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
sw,72,340000000,blocked,5,1,5,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,0,16,0
sw,73,351000028,tx_start,5,1,5,1,1,0,0,3,0,1,0,7,3,7,1,1,0,1,16,128,33,15,16,0,16,0
sw,74,360000000,offer,4,5,4,17,0,0,0,1,0,1,1,5,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,75,360000000,blocked,4,5,4,17,0,0,0,1,0,1,1,5,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,76,360000000,offer,5,1,5,17,0,0,0,3,0,0,0,7,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,77,360000000,blocked,5,1,5,17,0,0,0,3,0,0,0,7,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,78,373501028,ingress_before,1,5,5,1,1,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,128,33,0,0,0,0,0
sw,79,373501028,deliver,1,5,5,1,0,0,0,1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
sw,80,373501028,ingress_after,1,5,5,1,1,0,0,1,1,0,0,-1,-1,-1,0,0,0,0,0,128,33,0,0,0,0,0
sw,81,380000000,offer,4,5,4,17,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,82,380000000,blocked,4,5,4,17,0,0,0,1,0,1,1,3,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,83,380000000,offer,5,1,5,17,0,0,0,1,0,0,0,6,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,84,380000000,blocked,5,1,5,17,0,0,0,1,0,0,0,6,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,85,400000000,offer,4,5,4,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,86,400000000,blocked,4,5,4,17,0,0,0,1,0,1,1,2,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
sw,87,400000000,offer,5,1,5,17,0,0,0,1,0,0,0,5,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,88,400000000,blocked,5,1,5,17,0,0,0,1,0,0,0,5,3,7,1,1,0,1,16,0,0,15,16,0,16,0
sw,89,420000000,offer,4,5,4,17,0,0,0,1,0,1,1,0,-1,-1,1,1,0,1,16,0,0,15,16,16,0,0
